ENDGAMEBODY_fall_blau_GER_WIN;Now that the Baku oilfields are under our control our fuel problems will be a thing of the past, while those of the USSR will be greatly increased. The loss of Stalingrad has also dealt a severe blow to Stalin's prestige. With these advantages the fall of the USSR cannot be far off. ;;;;;;;;;;;;;x
ENDGAMEBODY_fall_blau_GER_LOSS;The failure of our offensive gives the USSR still more time to recover from their initial losses, and they will likely soon launch a counter-attack. This war is likely to be a long one now.;;;;;;;;;;;;;x
ENDGAMEBODY_fall_blau_SOV_WIN;The latest German attack has been thwarted and our armies are preparing to counter-attack with all haste. These fascist agressors will soon regret invading the Motherland!;;;;;;;;;;;;;x
ENDGAMEBODY_fall_blau_SOV_LOSS;Our failure to stop the latest German offensive will have dire consequences for our defence of Moscow come spring.;;;;;;;;;;;;;x
ENDGAMEBUTTON_fall_blau_GER_WIN;Moscow will be next!;;;;;;;;;;;;;x
ENDGAMEBUTTON_fall_blau_GER_LOSS;I'm sure next year will go better;;;;;;;;;;;;;x
ENDGAMEBUTTON_fall_blau_SOV_WIN;Break out the vodka!;;;;;;;;;;;;;x
ENDGAMEBUTTON_fall_blau_SOV_LOSS;Break out the vodka;;;;;;;;;;;;;x
ENDGAMEHEADER_southern_conquests_JAP_WIN;Victory!;;;;;;;;;;;;;x
ENDGAMEHEADER_southern_conquests_JAP_LOSS;Disaster!;;;;;;;;;;;;;x
ENDGAMEHEADER_southern_conquests_USA_WIN;Victory!;;;;;;;;;;;;;x
ENDGAMEHEADER_southern_conquests_USA_LOSS;Disaster!;;;;;;;;;;;;;x
ENDGAMEHEADER_southern_conquests_ENG_WIN;Victory!;;;;;;;;;;;;;x
ENDGAMEHEADER_southern_conquests_ENG_LOSS;Disaster!;;;;;;;;;;;;;x
ENDGAMEBODY_southern_conquests_JAP_WIN;We have gained control of the resources so vitally needed to keep our war machine running. With these in hand our Fleet will soon sent the remainder of the American Fleet to the bottom of the ocean, after which they will have no choice but to accept peace on our terms.;;;;;;;;;;;;;x
ENDGAMEBODY_southern_conquests_JAP_LOSS;By failing to gain control of the vital resources in this area you have doomed the Japanese Empire. Soon our Fleet will no longer be able to sail and our fighters will no longer be able to guard our airspaces. The Emperor is very disapointed with you.;;;;;;;;;;;;;x
ENDGAMEBODY_southern_conquests_USA_WIN;The Japanese attack on Pearl Harbour is a day that will live in not only infamy, but stupidity too. While their initial attack achived a devastating victory, their invasions in the Pacific have met with crushing defeat. Once their oil reserves run out they will be totally defencless, and they will have no choice but to surrender.;;;;;;;;;;;;;x
ENDGAMEBODY_southern_conquests_USA_LOSS;The Japanese have launched a lighting-fast series of invasions, and now control much of what they refer to as the "Southern resource area". But the war is not over. In the USA, an ever-growing war economy is churning out weapons and supplies, planes and tanks, and most importantly, a new fleet. Let the Japance enjoy their resource area while they can, we'll be back.;;;;;;;;;;;;;x
ENDGAMEBODY_southern_conquests_ENG_WIN;The Japanese attack on Pearl Harbour is a day that will live in not only infamy, but stupidity too. While their initial attack achived a devastating victory, their invasions in the Pacific have met with crushing defeat. Once their oil reserves run out they will be totally defencless, and they will have no choice but to surrender.;;;;;;;;;;;;;x
ENDGAMEBODY_southern_conquests_ENG_LOSS;The Japanese have launched a lighting-fast series of invasions, and now control much of what they refer to as the "Southern resource area". But the war is not over. In the USA, an ever-growing war economy is churning out weapons and supplies, planes and tanks, and most importantly, a new fleet. However, for now we have to cut our losses and abandon Northern Africa to the Axis. Our troops will be shipped east to protect Australia and New Zeeland from further Japanese advances. Losing the Mediterranean will be painful, but the invasion of our Commonwealth cannot be borne.;;;;;;;;;;;;;x
ENDGAMEBUTTON_southern_conquests_JAP_WIN;Excellent!;;;;;;;;;;;;;x
ENDGAMEBUTTON_southern_conquests_JAP_LOSS;There is only one way to purge this dishonour...;;;;;;;;;;;;;x
ENDGAMEBUTTON_southern_conquests_USA_WIN;How anti-climatic;;;;;;;;;;;;;x
ENDGAMEBUTTON_southern_conquests_USA_LOSS;We have not yet begun to fight!;;;;;;;;;;;;;x
ENDGAMEBUTTON_southern_conquests_ENG_WIN;That wasn't so bad;;;;;;;;;;;;;x
ENDGAMEBUTTON_southern_conquests_ENG_LOSS;Japan's turn will come;;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_SOV_WIN;Victory!;;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_SOV_LOSS;Disaster!;;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_USA_WIN;Victory!;;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_USA_LOSS;Disaster!;;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_ENG_WIN;Victory!;;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_ENG_LOSS;Disaster!;;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_SOV_WIN;The Capitalist invaders have been defeated, just like the Fascists before them. So much is clear now, the poor quality of supplies sent, the delay in opening a second front, our so called allies must have hoped that we would bleed ourselves white fighting the Germans so we would be unable to fight back when they betrayed us, but the glorious Red Army has defeated them all!;;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_SOV_LOSS;The Capitalist dogs have defeated us with their treacherous attack. While, of course, they are unable to invade the Motherland itself, we have been forced to return Poland's eastern border to its pre-war position. However, a 5-year plan to rebuild is being put into action even now, and work progresses to unlock the secrets of the American's super-bomb. Once our plans are complete the west will regret their betraying us. But you will not see this, Comrade, Stalin is a bit upset with your performance, and so you will be taking a little trip...;;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_USA_WIN;The Communists are defeated and democracy is restored to Eastern Europe.;;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_USA_LOSS;The Communists have defeated us and the UK is the last bastion of democracy in Europe.;;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_ENG_WIN;The Iron curtain has been lifted from Europe and Poland stands free once again!;;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_ENG_LOSS;Poland remains under Communist rule, and now almost all of Europe is in the same state: Occupied by a now hostile USSR.;;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_SOV_WIN;For the Motherland, Honour and Freedom!;;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_SOV_LOSS;See you in Siberia!;;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_USA_WIN;We should lend everyone money now...;;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_USA_LOSS;Back to America then;;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_ENG_WIN;I'm sure to be re-elected now!;;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_ENG_LOSS;Maybe we should have thought about this more;;;;;;;;;;;;;x
B_UNDERGROUND;Resistance;;;;;;;;;;;;;x
underground_short;Underground resistance base;;;;;;;;;;;;;x
MODIFIER_LOCAL_UNDERGROUND;Local underground resistance;;;;;;;;;;;;;x
SUPRESSION;Suppression;;;;;;;;;;;;;x
CAN_NOT_ADD_WARGOAL_UNTIL;Can not add a new war goal until §Y$DATE$§W;;;;;;;;;;;;;x
WARDIALOG_SELECT_STATE;Select a §Yregion claim§W.;;;;;;;;;;;;;x
SPREAD_UNDERGROUND;Expand underground resistance network;;;;;;;;;;;;;x
SPAWN_PARTISAN;Spawn partisan unit;;;;;;;;;;;;;x
UNDERGROUND_ACTION_PARTISAN;Spawn partisan unit as soon as we can;;;;;;;;;;;;;x
UNDERGROUND_ACTION_SPREAD;Spread underground network as soon as we can;;;;;;;;;;;;;x
UNDERGROUND_ACTION_NONE;Do nothing and build up strength;;;;;;;;;;;;;x
FE_SCENARIOS;Scenarios;;;;;;;;;;;;;x
INTEL_ARMIES;Armies;;;;;;;;;;;;;x
INTEL_AIR;Air;;;;;;;;;;;;;x
INTEL_NAVIES;Navies;;;;;;;;;;;;;x
INTEL_MINISTERS;Ministers;;;;;;;;;;;;;x
DISABLED_IN_SCENARIO;Disabled in scenario;;;;;;;;;;;;;x
aquire_territory;Acquire Territory;;;;;;;;;;;;;x
aquire_territory_setup;Acquire $STATE$ §Yfrom $RECIPIENT$;;;;;;;;;;;;;x
conquer;Conquer;;;;;;;;;;;;;x
conquer_setup;Conquer $RECIPIENT$;;;;;;;;;;;;;x
puppet;Puppet;;;;;;;;;;;;;x
puppet_setup;Install a loyal government in $RECIPIENT$;;;;;;;;;;;;;x
liberate_as_democracy;Liberate;;;;;;;;;;;;;x
liberate_as_democracy_setup;Liberate some guy from $RECIPIENT$;;;;;;;;;;;;;x
install_democracy;Install Democracy;;;;;;;;;;;;;x
install_democracy_setup;Democracy in $RECIPIENT$!;;;;;;;;;;;;;x
liberate_as_communist;Liberate;;;;;;;;;;;;;x
liberate_as_communist_setup;Liberate some guy from $RECIPIENT$;;;;;;;;;;;;;x
install_communism;Install Communism;;;;;;;;;;;;;x
install_communism_setup;Spread the people's revolution to $RECIPIENT$;;;;;;;;;;;;;x
civil_war_setup;Crush the separatists of $RECIPIENT$!;;;;;;;;;;;;;x
vichy_war_goal;The fall of France;;;;;;;;;;;;;x
vichy_war_goal_setup;The North coast of France will make an excellent base to strike against the UK, while a tame French government can take care of the south.;;;;;;;;;;;;;x
barbarossa_war_goal;Drang nach Osten;;;;;;;;;;;;;x
barbarossa_war_goal_setup;Crush the $RECIPIENT$ and annex everything west of the Urals. We have only to kick in the door and the whole rotten structure will come crashing down.;;;;;;;;;;;;;x
poland_war_goal;Fall Weiss;;;;;;;;;;;;;x
poland_war_goal_setup;Fall Weiss;;;;;;;;;;;;;x
japan_USA_goal;Rule the Pacific;;;;;;;;;;;;;x
japan_USA_goal_setup;In order to secure the Greater East Asia Co-Prosperity Sphere, we must conquor all the Pacific bases of the $RECIPIENT$.;;;;;;;;;;;;;x
restore_france;Restore France;;;;;;;;;;;;;x
restore_france_setup;End the puppet regime of Vichy and restore France to glory.;;;;;;;;;;;;;x
MISSION_NONE;None;;;;;;;;;;;;;x
our_finest_hour_title;Our Finest Hour;;;;;;;;;;;;;x
our_finest_hour_desc;With France defeated most people figured that Britain wouldn't last another 6 weeks.They underestimated the spirit of the British people and their government. They bore themselves that if the British Empire and its Commonwealth lasted for a thousands years, men would still say this was thier finest hour.;;;;;;;;;;;;;x
the_united_nations_title;The United Nations;;;;;;;;;;;;;x
the_united_nations_desc;We have been concerting the united pacts and resolves of more than thirty States and nations to fight on in unity together and in fidelity one to another, without any thought except the total and final extirpation of the Hitler tyranny, the Japanese frenzy and the Mussolini flop.;;;;;;;;;;;;;x
the_end_of_the_begining_title;The End of the Beginning;;;;;;;;;;;;;x
end_of_the_begining;The End of the Beginning;;;;;;;;;;;;;x
the_end_of_the_begining_desc;We have seen many battles and though the war is not yet won, we can perhaps say that this is the end of the beginning;;;;;;;;;;;;;x
blitzkrieg_decision_title;Blitzkrieg;;;;;;;;;;;;;x
blitzkrieg_decision_desc;While others prepare for a rerun of the last war, Germany will show the world the new face of warfare.;;;;;;;;;;;;;x
destiny_title;Destiny;;;;;;;;;;;;;x
destiny_desc;Encirclement forced Germany into war in 1914 and blockade brought her to her knees. Conquest in the east will neatly solve both of those problems. Allowing Germany to fufil her destiny.;;;;;;;;;;;;;x
defence_title;Defence;;;;;;;;;;;;;x
defence_desc;The news from the front is grim, but all is not lost. New superior weapons will turn the tide all we need is time to bring them into service. ;;;;;;;;;;;;;x
for_the_mother_land_title;For The Motherland;;;;;;;;;;;;;x
for_the_mother_land_desc;Pravda reports that the vile fascists have attacked the Motherland, and is there a more reliable source? To arms comrades we must show the invaders the power of the Russian steamroller.;;;;;;;;;;;;;x
great_patriotic_war_title;Great Patriotic War;;;;;;;;;;;;;x
great_patriotic_war_desc;The fascist invader may have driven deep into the Soviet Union, but the Red Army, Red Air Force and Red Navy are self-sacrificingly disputing every inch of Soviet soil. The Soviet people must realise this and abandon all heedlessness, they must mobilise themselves and re-focus all their work on wartime production. There can be no mercy for the enemy.;;;;;;;;;;;;;x
great_patriotic_war_AI_title;Great Patriotic War;;;;;;;;;;;;;x
great_patriotic_war_AI_desc;The fascist invader may have driven deep into the Soviet Union, but the Red Army, Red Air Force and Red Navy are self-sacrificingly disputing every inch of Soviet soil. The Soviet people must realise this and abandon all heedlessness, they must mobilise themselves and re-focus all their work on wartime production. There can be no mercy for the enemy.;;;;;;;;;;;;;x
dissolution_of_the_third_international_title;Dissolution of the Third International;;;;;;;;;;;;;x
dissolution_of_the_third_international_desc;We have decided that Lenin's useful idiots would more useful if they had a bit of a lower profile. So they are now obeying the instructions from Moscow to say they are not obeying instructions from Moscow.;;;;;;;;;;;;;x
stab_in_the_back_title;Stab in The Back;;;;;;;;;;;;;x
stab_in_the_back_desc;The leadership of Italy assured America that they were desirious of peace, but the government of Italy has now chosen to preserve what it terms its 'Freedom of Action' and the hand that held the dagger has struck it into the back of its neighbour. Some indeed still hold to the now obvious delusion that we of the United States can safely permit ourselves to remain a lone island in a world dominated by force.;;;;;;;;;;;;;x
unlimted_national_emergency_title;Unlimited National Emergency;;;;;;;;;;;;;x
unlimted_national_emergency_desc;I have tonight issued a proclamation that an unlimited national emergency exists and requires the strengthening of our defence to the extreme limit of our national power and authority.;;;;;;;;;;;;;x
day_of_infamy_title;The Day of Infamy;;;;;;;;;;;;;x
day_of_infamy_desc;This is a day that will live infamy, the United States of America has been suddenly and deliberately attacked.;;;;;;;;;;;;;x
popular_front_title;The Popular Front;;;;;;;;;;;;;x
popular_front_desc;We have not forgotten the night of the 6th of February 1934. We finally have a government of the united left and we will use this to heal the wounds left and our new labour laws will bring greater peace to the French economy.;;;;;;;;;;;;;x
shame_of_defeat_title;Shame of Defeat;;;;;;;;;;;;;x
shame_of_defeat_desc;France has fallen and the shame of defeat burns in our souls. It is time to rally all true Frenchmen to our cause. France can be redeemed and will be redeemed. The flame of French resitence will not be extinguished.;;;;;;;;;;;;;x
liberation_title;Liberation;;;;;;;;;;;;;x
liberation_desc;Thanks to tireless efforts of the men of the Free French movement, who kept the dream that is France alive, we are almost ready to avenge the shame of defeat. France will rise once more.;;;;;;;;;;;;;x
its_our_time_title;It's Our Time;;;;;;;;;;;;;x
its_our_time_desc;Now is the time for Italy to fufil her ambitions. We only need a few thousand dead so that we can sit at the peace conference as a man who has fought.;;;;;;;;;;;;;x
eight_million_bayonets_title;Eight Million Bayonets;;;;;;;;;;;;;x
eight_million_bayonets_desc;Long has the world sneered at Italy's claims to have 8 million bayonets ready to defend the country. Italy will show the world that this is not mere bombastic propoganda.;;;;;;;;;;;;;x
trains_run_on_time_title;The Trains Run on Time;;;;;;;;;;;;;x
trains_run_on_time_desc;Our people may have to endure hardships, but remember at least we got the trains running on time.;;;;;;;;;;;;;x
tora_tora_title;Tora Tora Tora;;;;;;;;;;;;;x
tora_tora_desc;The men of the Imperial Japanese armed forces are ready to do thier duty for the Emperor. They are ready to dictate terms of peace in the White House.;;;;;;;;;;;;;x
tora_tora_AI_title;Tora Tora Tora;;;;;;;;;;;;;x
tora_tora_AI_desc;The men of the Imperial Japanese armed forces are ready to do thier duty for the Emperor. They are ready to dictate terms of peace in the White House.;;;;;;;;;;;;;x
tora_tora_AI_AI_title;Tora Tora Tora;;;;;;;;;;;;;x
tora_tora_AI_AI_desc;The men of the Imperial Japanese armed forces are ready to do thier duty for the Emperor. They are ready to dictate terms of peace in the White House.;;;;;;;;;;;;;x
kamikaze_title;Kamikaze;;;;;;;;;;;;;x
kamikaze_desc;With the enemy approaching the Land of the Rising Sun we must do everything possible to protect the honour of our heavenly sovereign.;;;;;;;;;;;;;x
the_finest_hour;The Finest Hour;;;;;;;;;;;;;x
the_finest_hour_desc;Our French allies have deserted us, but in the end we prefer it that way.;;;;;;;;;;;;;x
revenge;Revenge;;;;;;;;;;;;;x
revenge_desc;The German army stands ready to avenge the insult of the Versallies Diktact. Their morale is high and their zeal is higher. ;;;;;;;;;;;;;x
german_destiny;German Destiny;;;;;;;;;;;;;x
german_destiny_desc;The German army feels that now is the this is the moment for Germany to fufill her destiny. The troops are ready to do their duty. ;;;;;;;;;;;;;x
german_defence;German Defence;;;;;;;;;;;;;x
german_defence_desc;The war might not yet be won, but the army knows that new weapons are coming. Faith is high and they will stand fast. ;;;;;;;;;;;;;x
rodina;Rodina;;;;;;;;;;;;;x
rodina_desc;Arise Russian people, the motherland is in danger.;;;;;;;;;;;;;x
patrotic_war;Great Patriotic War;;;;;;;;;;;;;x
patrotic_war_desc;Every Soviet citizen must do thier duty to ensure the fascist invader is diven back!;;;;;;;;;;;;;x
love_of_freedom;Love of Freedom;;;;;;;;;;;;;x
love_of_freedom_desc;I call for effort, courage, sacrifice, devotion. Granting the love of freedom, all of these are possible.;;;;;;;;;;;;;x
the_nation_expects;The Nation Expects;;;;;;;;;;;;;x
the_nation_expects_desc;The nation expects all individuals, without stint, and without selfishness, and without doubt that our democracy will triumphantly survive!;;;;;;;;;;;;;x
infamous_day;Day of Infamy;;;;;;;;;;;;;x
infamous_day_desc;Every man, women and child in these United States are ready to their duty.;;;;;;;;;;;;;x
shamed;Shamed;;;;;;;;;;;;;x
shamed_desc;Phillip de Hauteclocque fled France after the fall and made his way through Spain and Portugal to arrive at the British Embassy in Lisbon, to protect his family from reprisals at the hands of the true enemies of France, the Vichy regime, he changed his name to Leclerc. He is one of many true heroes that will help redeem France.;;;;;;;;;;;;;x
liberation_soon;Liberation;;;;;;;;;;;;;x
liberation_soon_desc;France's sons are rallying to the flag, we must ensure that they are equipped to do their duty.;;;;;;;;;;;;;x
our_time;Our Time;;;;;;;;;;;;;x
our_time_desc;People are ready to make a few sacrifices for the quick victory to come.;;;;;;;;;;;;;x
millions_of_bayonets;Eight Millions Bayonets;;;;;;;;;;;;;x
millions_of_bayonets_desc;It is time for every Italian man to do his duty and make his mother proud.;;;;;;;;;;;;;x
the_trains;The Trains Run on Time;;;;;;;;;;;;;x
the_trains_desc;Our efficient train system is rapidly ferrying supplies to our boys at the front.;;;;;;;;;;;;;x
tora;Tora Tora;;;;;;;;;;;;;x
tora_desc;With our tactical edge we will cripple the United States Navy and gain a defensive perimiter to defend the Empire forever. ;;;;;;;;;;;;;x
divine_wind;Divine Wind;;;;;;;;;;;;;x
divine_wind_desc;Like the Mongols before, we will sweep the enemies from the seas. ;;;;;;;;;;;;;x
THEATRE_INVASION;Part of invasion of $TARGET$ staging from $STAGE$. ;;;;;;;;;;x
NO_INVASION_PLAN;Not part of invasion plans.;;;;;;;;;;;;;x
WARGOALTITLE;Add war goal;;;;;;;;;;;;;x
WARGOALDESC;Add another war goal against $COUNTRY$;;;;;;;;;;;;;x
underground;Underground Resistance;;;;;;;;;;;;;x
DFAllied_win;Control Tarabulus before 1/10/1942;;;;;;;;;;;;;x
DFAllied_win2;This is worth 2 points;;;;;;;;;;;;;x
DFAllied_win3;Control Tarabulus after 1/10/1942;;;;;;;;;;;;;x
DFAllied_win4;Control Tunis after 1/10/1942;;;;;;;;;;;;;x
DFAxis_win;Control Alexandria;;;;;;;;;;;;;x
DFCross_the_suez;Cross the Suez canal and capture Romani;;;;;;;;;;;;;x
BBCapture_Den_Hagg;Capture Den Hagg;;;;;;;;;;;;;x
BBCapture_Calais;Capture Calais;;;;;;;;;;;;;x
BBControl_Den_Hagg2;Remain in control of Den Hagg until 1/2/1945;;;;;;;;;;;;;x
BBControl_Calais2;Remain in control of Calais until 1/2/1945;;;;;;;;;;;;;x
FBtake_baki;Capture Baki;;;;;;;;;;;;;x
FBtake_rostov;Capture Rostov;;;;;;;;;;;;;x
FBtake_sevastopol;Capture Sevastopol;;;;;;;;;;;;;x
FBprotect_stalingrad;Hold Stalingrad until 1/12/1942;;;;;;;;;;;;;x
FBprotect_rostov;Hold Rostov until 1/12/1942;;;;;;;;;;;;;x
FBprotect_sevastopol;Hold Sevastopol until 1/12/1942;;;;;;;;;;;;;x
SCControl_Singapore;Capture Singapore;;;;;;;;;;;;;x
SCControl_Semarang;Capture Semarang;;;;;;;;;;;;;x
SCControl_Manilla;Capture Manilla;;;;;;;;;;;;;x
SCControl_HongKong;Capture Hong Kong;;;;;;;;;;;;;x
SCControl_Semarang2;Capture Singapore;;;;;;;;;;;;;x
SCControl_Guam;Regain control of Guam;;;;;;;;;;;;;x
SCControl_Manilla2;Hold Manilla;;;;;;;;;;;;;x
SCControl_Saigon;Capture Saigon;;;;;;;;;;;;;x
OUCapture_Paris;Take Paris;;;;;;;;;;;;;x
OUCapture_Warsaw;Take Warsaw;;;;;;;;;;;;;x
THEATRE_FORCES;Theatre Forces;;;;;;;;;;;;;x
IMMEDIATE_NEEDS;Immediate needs;;;;;;;;;;;;;x
THEATRE_CURRENT_OBJECTIVES;Current Objectives;;;;;;;;;;;;;x
THEATRE_CURRENT_OPERATION;Current Operation;;;;;;;;;;;;;x
Soviet_claims_FIN;Soviet claims on Finland;;;;;;;;;;;;;x
UNDERGROUND_NOT_AT_WAR;We need to be at war and have occupied territory to be able to train underground resistance cells;;;;;;;;;;;;;x
OUR_GOALS;War Goals:;;;;;;;;;;;;;x
GOALS_VS_US;Targeted by:;;;;;;;;;;;;;x
ELECTION_EFFECT;Election in §Y$WHO$§W;;;;;;;;;;;;;x
LEDGER_STRAT_RES_CONTROL_TOOLTIP_1;resource controlled by;;;;;;;;;;;;;x
LEDGER_STRAT_RES_CONTROL_TOOLTIP_2;located at province;;;;;;;;;;;;;x
undeclared_war_one_title;The Undeclared war;;;;;;;;;;;;;x
undeclared_war_one_desc;"Despite its nominal neutrality, by 1941 the United states was steadily moving towards war with Nazi Germany. After signing the Lend Lease act in March, President Roosevelt declared a region of the Atlantic adjacent to the Americas the "Pan-American Security Zone". Within this zone, United States naval ships escorted convoys bound for Europe. On April 10th, 1941, the USA performed their first hostile act of WWII when the destroyer USS Niblack attacked a German U-boat that had just sunk a Dutch freighter";;;;;;;;;;;;;x
undeclared_war_two_title;Expand the Undeclared war;;;;;;;;;;;;;x
undeclared_war_two_desc;Expand the Pan-American Security Zone to the Central Atlantic.;;;;;;;;;;;;;x
undeclared_war_three_title;Further expand the Undeclared war;;;;;;;;;;;;;x
undeclared_war_three_desc;Expand the Pan-American Security Zone to the Eastern Atlantic.;;;;;;;;;;;;;x
DIPLO_INFO;Info;;;;;;;;;;;;;x
DIPLO_RELATIONS;Relations;;;;;;;;;;;;;x
DIPLO_WARGOALS;Wargoals;;;;;;;;;;;;;x
scenarios\fall_blau\Extra_OOBs\FBGER1.txt;The Corps §YOKH Reserve§W has arrived in §YKyiv§W;;;;;;;;;;;;;x
scenarios\fall_blau\Extra_OOBs\FBSOV1.txt;§Y5ya Tankovaya Armiya§W has arrived in §YSavatov§W, §Y4ya Tankovaya Armiya§W has arrived in §YStalingrad§W, and §Y1ya Tankovaya Armiya§W has arrived in §YBolshaya Tavolozhka§W;;;;;;;;;;;;;x
scenarios\fall_blau\Extra_OOBs\FBSOV2.txt;The §YTrans Kavk. Front§W has arrived in §YT'bilisi§W;;;;;;;;;;;;;x
scenarios\fall_blau\Extra_OOBs\FBSOV3.txt;Stavka is rushing all available divisions to §YSavatov§W;;;;;;;;;;;;;x
scenarios\fall_blau\Extra_OOBs\FBSOV4.txt;§YAir Reserve 1 and 2§W have landed in §YSavatov§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng1.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng2.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng3.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng4.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng5.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng6.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng7.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng8.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng9.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng10.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng11.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng12.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng13.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng14.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng15.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng16.txt;Reinforcements have arrived in §YEl Iskandarya§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng17.txt;Reinforcements have arrived in §YCasablanca§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\eng18.txt;Reinforcements have arrived in §YCasablanca§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger1.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger2.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger3.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger4.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger5.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger6.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger7.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger8.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger9.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger10.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ger11.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita1.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita2.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita3.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita4.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita5.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita6.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita7.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
