###########################################################;;;;;;;;;;;;;x
destroyer_technology_0;WWI Blueprint;;;;;;;;;;;;;x
destroyer_technology_1;1918 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_2;1930 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_3;1932 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_4;1934 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_0;;;;;;;;;;;;;;x
destroyer_class_1;1936 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_2;1938 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_3;1940 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_4;1942 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_5;1944 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_6;1946 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_7;1948 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_8;1950 Destroyer Blueprint;;;;;;;;;;;;;x
frigate_class_0;;;;;;;;;;;;;;x
frigate_class_1;1939 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_2;1940 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_3;1942 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_4;1944 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_5;1946 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_6;1948 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_7;1950 Frigate Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_0;;;;;;;;;;;;;;x
torpedo_boat_class_1;1918 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_2;1932 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_3;1934 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_4;1936 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_5;1938 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_6;1940 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_7;1942 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_8;1944 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_9;1946 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_10;1948 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_11;1950 Torpedo Boat Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_0;;;;;;;;;;;;;;x
motor_torpedo_boat_class_1;1918 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_2;1932 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_3;1934 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_4;1936 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_5;1938 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_6;1940 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_7;1942 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_8;1944 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_9;1946 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_10;1948 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_11;1950 MTB Blueprint;;;;;;;;;;;;;x
cruiser_bulkheads_layout_4;CL: 40mm / CA: 80mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_5;CL: 50mm / CA: 100mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_6;CL: 65mm / CA: 115mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_7;CL: 80mm / CA: 125mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_8;CL: 85mm / CA: 135mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_9;CL: 95mm / CA: 145mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_10;CL: 105mm / CA: 160mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_11;CL: 115mm / CA: 175mm;;;;;;;;;;;;;;x
cruiser_bulkheads_layout_12;CL: 125mm / CA: 190mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_0;;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_1;CL: 25mm / CA: 25mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_2;CL: 30mm / CA: 28mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_3;CL: 38mm / CA: 80mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_4;CL: 50mm / CA: 90mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_5;CL: 65mm / CA: 100mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_6;CL: 80mm / CA: 115mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_7;CL: 85mm / CA: 120mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_8;CL: 95mm / CA: 125mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_9;CL: 100mm / CA: 130mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_10;CL: 105mm / CA: 135mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_11;CL: 110mm / CA: 145mm;;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_12;CL: 115mm / CA: 155mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_0;;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_1;CL: 25mm / CA: 30mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_2;CL: 50mm / CA: 50mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_3;CL: 75mm / CA: 110mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_4;CL: 100mm / CA: 150mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_5;CL: 105mm / CA: 160mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_6;CL: 110mm / CA: 165mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_7;CL: 115mm / CA: 175mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_8;CL: 120mm / CA: 180mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_9;CL: 130mm / CA: 185mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_10;CL: 145mm / CA: 195mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_11;CL: 160mm / CA: 205mm;;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_12;CL: 175mm / CA: 215mm;;;;;;;;;;;;;;x
mediumwarship_surface_radar_0;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_1;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_2;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_3;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_4;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_5;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_6;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_7;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_8;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_9;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_10;;;;;;;;;;;;;;;x
mediumwarship_surface_radar_11;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_0;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_1;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_2;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_3;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_4;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_5;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_6;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_7;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_8;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_9;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_10;;;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_11;;;;;;;;;;;;;;;x
cruiser_damage_control_0;;;;;;;;;;;;;;;x
cruiser_damage_control_1;;;;;;;;;;;;;;;x
cruiser_damage_control_2;;;;;;;;;;;;;;;x
cruiser_damage_control_3;;;;;;;;;;;;;;;x
cruiser_damage_control_4;;;;;;;;;;;;;;;x
cruiser_damage_control_5;;;;;;;;;;;;;;;x
cruiser_damage_control_6;;;;;;;;;;;;;;;x
cruiser_damage_control_7;;;;;;;;;;;;;;;x
cruiser_fire_control_computer_0;;;;;;;;;;;;;;x
cruiser_fire_control_computer_1;4.5m RF, FCC Model 1918;;;;;;;;;;;;;;x
cruiser_fire_control_computer_2;5m RF, FCC Model 1930;;;;;;;;;;;;;;x
cruiser_fire_control_computer_3;5m RF, FCC Model 1935;;;;;;;;;;;;;;x
cruiser_fire_control_computer_4;5m RF, FCC Model 1939;;;;;;;;;;;;;;x
cruiser_fire_control_computer_5;6m RF, FCC Model 1942;;;;;;;;;;;;;;x
cruiser_fire_control_computer_6;6m RF, FCC Model 1945;;;;;;;;;;;;;;x
cruiser_fire_control_computer_7;7m RF, FCC Model 1948;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_0;;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_1;AAA FCC Model 1937;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_2;AAA FCC Model 1940;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_3;AAA FCC Model 1942;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_4;AAA FCC Model 1944;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_5;AAA FCC Model 1946;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_6;AAA FCC Model 1948;;;;;;;;;;;;;;x
cruiser_AAA_control_computer_7;AAA FCC Model 1950;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_0;;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_1;12.7mm Model 1925;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_2;12.7mm Model 1929;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_3;20mm Model 1936, 40mm Model 1936;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_4;40mm Model 1940, 20mm Model 1940;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_5;40mm Model 1943;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_6;40mm Model 1946;;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_7;40mm Model 1948;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_0;;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_1;;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_2;;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_3;;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_4;;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_5;;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_6;;;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_7;;;;;;;;;;;;;;;x
cruiser_anti_air_artillery_focus_0;;;;;;;;;;;;;;;x
cruiser_anti_air_artillery_focus_1;;;;;;;;;;;;;;;x
cruiser_anti_air_artillery_focus_2;;;;;;;;;;;;;;;x
cruiser_anti_air_artillery_focus_3;;;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery_0;;;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery_1;75mm/50 Model 1927;;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery_2;115mm/45 Model 1930;;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery_3;120mm/50 Model 1938;;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery_4;127mm/50 Model 1941;;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery_5;127mm/50 Model 1945;;;;;;;;;;;;;;x
########################################################################;;;;;;;;;;;;;x
battleship_technology_0;1918 Battleship Blueprint;;;;;;;;;;;;;x
battleship_technology_1;1918 Battleship Blueprint;;;;;;;;;;;;;x
battleship_technology_2;1930 Battleship Blueprint;;;;;;;;;;;;;x
battleship_technology_3;1933 Battleship Blueprint;;;;;;;;;;;;;x
battleship_class_1;1936 Battleship Blueprint;;;;;;;;;;;;;x
battleship_class_2;1939 Battleship Blueprint;;;;;;;;;;;;;x
battleship_class_3;1942 Battleship Blueprint;;;;;;;;;;;;;x
battleship_class_4;1945 Battleship Blueprint;;;;;;;;;;;;;x
battleship_class_5;1948 Battleship Blueprint;;;;;;;;;;;;;x
battleship_class_6;1951 Battleship Blueprint;;;;;;;;;;;;;x
battlecruiser_technology_0;;;;;;;;;;;;;;x
battlecruiser_technology_1;1918 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_technology_2;1930 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_technology_3;1933 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_class_1;1936 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_class_2;1939 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_class_3;1942 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_class_4;1945 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_class_5;1948 Battlecruiser Blueprint;;;;;;;;;;;;;x
battlecruiser_class_6;1951 Battlecruiser Blueprint;;;;;;;;;;;;;x
pocket_battleship_activation_0;1933 Pocket Battleship Blueprint;;;;;;;;;;;;;x
pocket_battleship_activation_1;1933 Pocket Battleship Blueprint;;;;;;;;;;;;;x
pocket_battleship_activation_2;1936 Pocket Battleship Blueprint;;;;;;;;;;;;;x
pocket_battleship_activation_3;1939 Pocket Battleship Blueprint;;;;;;;;;;;;;x
pocket_battleship_activation_4;1942 Pocket Battleship Blueprint;;;;;;;;;;;;;x
pocket_battleship_activation_5;1945 Pocket Battleship Blueprint;;;;;;;;;;;;;x
pocket_battleship_activation_6;1948 Pocket Battleship Blueprint;;;;;;;;;;;;;x
capitalship_armament_0;;;;;;;;;;;;;;;x
capitalship_armament_1;BC/BB: 340mm/45 Mod 1912, Mod 1912 turrets;;;;;;;;;;;;;;x
capitalship_armament_2;BC/BB: 340mm/45 Mod 1912, Mod 1913 turrets;;;;;;;;;;;;;;x
capitalship_armament_3;BC/BB: 340mm/45 Mod 1912, Mod 1913 turrets;;;;;;;;;;;;;;x
capitalship_armament_4;BC/BB: 380mm/45 Mod 1935, Mod 1935 turrets / SHBB: 457mm/45 Mod 1935;;;;;;;;;;;;;;x
capitalship_armament_5;BC/BB: 380mm/50 Mod 1935, Mod 1935 turrets / SHBB: 457mm/50 Mod 1937;;;;;;;;;;;;;;x
capitalship_armament_6;BC/BB: 406mm/45 Mod 1938, Mod 1938 turrets / SHBB: 457mm/50 Mod 1940;;;;;;;;;;;;;;x
capitalship_armament_7;BC/BB: 406mm/50 Mod 1940, Mod 1938 turrets / SHBB: 508mm/45 Mod 1943;;;;;;;;;;;;;;x
capitalship_armament_8;BC/BB: 406mm/50 Mod 1943, Mod 1943 turrets / SHBB: 508mm/50 Mod 1945;;;;;;;;;;;;;;x
capitalship_armament_9;BC/BB: 406mm/50 Mod 1946, Mod 1946 turrets / SHBB: 508mm/50 Mod 1948;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_1;Model 1918;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_2;Model 1934;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_3;Model 1937;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_4;Model 1940;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_5;Model 1943;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_6;Model 1946;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_7;Model 1949;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_8;Model 1952;;;;;;;;;;;;;;x
capitalship_armament_AP_ammo_9;Model 1955;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_1;Model 1918;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_2;Model 1934;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_3;Model 1937;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_4;Model 1940;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_5;Model 1943;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_6;Model 1946;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_7;Model 1949;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_8;Model 1952;;;;;;;;;;;;;;x
capitalship_armament_HE_ammo_9;Model 1955;;;;;;;;;;;;;;x
capitalship_secondary_1;138.6mm/55 Model 1910, Model 1910 casemate;;;;;;;;;;;;;;x
capitalship_secondary_2;138.6mm/55 Model 1910, Model 1914 casemate;;;;;;;;;;;;;;x
capitalship_secondary_3;138.6mm/55 Model 1910, Model 1918 casemate;;;;;;;;;;;;;;x
capitalship_secondary_4;152 mm/55 Model 1930, Model 1930 turrets;;;;;;;;;;;;;;x
capitalship_secondary_5;152 mm/55 Model 1936, Model 1936 turrets;;;;;;;;;;;;;;x
capitalship_secondary_6;152 mm/55 Model 1938, Model 1937 mounts;;;;;;;;;;;;;;x
capitalship_secondary_7;152 mm/55 Model 1942, Model 1942 turrets;;;;;;;;;;;;;;x
capitalship_secondary_8;152 mm/55 Model 1945, Model 1944 turrets;;;;;;;;;;;;;;x
capitalship_secondary_9;152 mm/55 Model 1947, Model 1947 turrets;;;;;;;;;;;;;;x
capital_ship_engine_1;BC: 80.000shp / BB: 30.000shp;;;;;;;;;;;;;;x
capital_ship_engine_2;BC: 85.000shp / BB: 40.000shp;;;;;;;;;;;;;;x
capital_ship_engine_3;BC: 90.000shp / BB: 50.000shp;;;;;;;;;;;;;;x
capital_ship_engine_4;BC: 112.500shp / BB: 155.000shp;;;;;;;;;;;;;;x
capital_ship_engine_5;BC: 160.000shp / BB: 210.000shp;;;;;;;;;;;;;;x
capital_ship_engine_6;BC: 180.000shp / BB: 215.000shp;;;;;;;;;;;;;;x
capital_ship_engine_7;BC: 190.000shp / BB: 220.000shp;;;;;;;;;;;;;;x
capital_ship_engine_8;BC: 195.000shp / BB: 225.000shp;;;;;;;;;;;;;;x
capital_ship_engine_9;BC: 210.000shp / BB: 230.000shp;;;;;;;;;;;;;;x
capital_ship_boilers_1;;;;;;;;;;;;;;;;x
capital_ship_boilers_2;;;;;;;;;;;;;;;;x
capital_ship_boilers_3;;;;;;;;;;;;;;;;x
capital_ship_boilers_4;;;;;;;;;;;;;;;;x
capital_ship_boilers_5;;;;;;;;;;;;;;;;x
capital_ship_boilers_6;;;;;;;;;;;;;;;;x
capital_ship_boilers_7;;;;;;;;;;;;;;;;x
capital_ship_boilers_8;;;;;;;;;;;;;;;;x
capital_ship_boilers_9;;;;;;;;;;;;;;;;x
capital_ship_turbines_1;Model 1912;;;;;;;;;;;;;;x
capital_ship_turbines_2;Model 1913;;;;;;;;;;;;;;x
capital_ship_turbines_3;Model 1914;;;;;;;;;;;;;;x
capital_ship_turbines_4;Model 1938;;;;;;;;;;;;;;x
capital_ship_turbines_5;Model 1939;;;;;;;;;;;;;;x
capital_ship_turbines_6;Model 1942;;;;;;;;;;;;;;x
capital_ship_turbines_7;Model 1944;;;;;;;;;;;;;;x
capital_ship_turbines_8;Model 1947;;;;;;;;;;;;;;x
capital_ship_turbines_9;Model 1950;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_1;3 Bladed Bronze, 3.3m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_2;3 Bladed Bronze, 3.5m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_3;3 Bladed Bronze, 3.7m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_4;3 Bladed Bronze, 4.2m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_5;4 Bladed Bronze, 4.5m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_6;4 Bladed Bronze, 4.7m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_7;4 Bladed Bronze, 5.1m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_8;4 Bladed Bronze, 5.5m pitch;;;;;;;;;;;;;;x
capital_ship_screws_optimisation_9;4 Bladed Bronze, 6.0m pitch;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_1;1x Balanced, 30m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_2;1x Balanced, 32m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_3;1x Balanced, 35m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_4;1x Semi-Balanced, 35.5m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_5;1x Semi-Balanced, 40m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_6;1x Semi-Balanced, 42m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_7;1x Semi-Balanced, 44m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_8;1x Semi-Balanced, 46m2;;;;;;;;;;;;;;x
capital_ship_rudder_optimisation_9;1x Semi-Balanced, 48m2;;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_1;Hull Shape Blueprint 1918;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_2;Hull Shape Blueprint 1930;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_3;Hull Shape Blueprint 1933;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_4;Hull Shape Blueprint 1936;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_5;Hull Shape Blueprint 1939;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_6;Hull Shape Blueprint 1942;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_7;Hull Shape Blueprint 1945;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_8;Hull Shape Blueprint 1948;;;;;;;;;;;;;x
capital_ship_hull_shape_optimisation_9;Hull Shape Blueprint 1951;;;;;;;;;;;;;x
battlecruiser_armour_thickness_1;Turret: 200mm Barbettes: 160mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_2;Turret: 230mm Barbettes: 180mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_3;Turret: 330mm Barbettes: 310mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_4;Turret: 340mm Barbettes: 300mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_5;Turret: 380mm Barbettes: 380mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_6;Turret: 406mm Barbettes: 406mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_7;Turret: 430mm Barbettes: 406mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_8;Turret: 430mm Barbettes: 430mm;;;;;;;;;;;;;;x
battlecruiser_armour_thickness_9;Turret: 457mm Barbettes: 457mm;;;;;;;;;;;;;;x
battleship_armour_thickness_1;Turret: 340mm Barbettes: 230mm;;;;;;;;;;;;;;x
battleship_armour_thickness_2;Turret: 340mm Barbettes: 250mm;;;;;;;;;;;;;;x
battleship_armour_thickness_3;Turret: 340mm Barbettes: 300mm;;;;;;;;;;;;;;x
battleship_armour_thickness_4;Turret: 430mm Barbettes: 405mm;;;;;;;;;;;;;;x
battleship_armour_thickness_5;Turret: 450mm Barbettes: 400mm;;;;;;;;;;;;;;x
battleship_armour_thickness_6;Turret: 450mm Barbettes: 430mm;;;;;;;;;;;;;;x
battleship_armour_thickness_7;Turret: 475mm Barbettes: 430mm;;;;;;;;;;;;;;x
battleship_armour_thickness_8;Turret: 475mm Barbettes: 450mm;;;;;;;;;;;;;;x
battleship_armour_thickness_9;Turret: 475mm Barbettes: 475mm;;;;;;;;;;;;;;x
super_heavy_battleship_armour_thickness_1;Turret: 508mm Barbettes: 508mm;;;;;;;;;;;;;;x
super_heavy_battleship_armour_thickness_2;Turret: 533mm Barbettes: 533mm;;;;;;;;;;;;;;x
super_heavy_battleship_armour_thickness_3;Turret: 558mm Barbettes: 558mm;;;;;;;;;;;;;;x
super_heavy_battleship_armour_thickness_4;Turret: 571mm Barbettes: 571mm;;;;;;;;;;;;;;x
super_heavy_battleship_armour_thickness_5;Turret: 584mm Barbettes: 584mm;;;;;;;;;;;;;;x
super_heavy_battleship_armour_thickness_6;Turret: 609mm Barbettes: 609mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_1;BC: 200mm / BB: 270mm / SHBB: 400mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_2;BC: 220mm / BB: 300mm / SHBB: 450mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_3;BC: 230mm / BB: 315mm / SHBB: 500mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_4;BC: 240mm / BB: 330mm / SHBB: 550mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_5;BC: 280mm / BB: 360mm / SHBB: 600mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_6;BC: 305mm / BB: 380mm / SHBB: 650mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_7;BC: 356mm / BB: 380mm / SHBB: 700mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_8;BC: 380mm / BB: 406mm / SHBB: 725mm;;;;;;;;;;;;;;x
capital_ship_vertical_protection_9;BC: 406mm / BB: 457mm / SHBB: 750mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_1;BC: 50mm / BB: 90mm / SHBB: 230mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_2;BC: 60mm / BB: 90mm / SHBB: 250mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_3;BC: 115mm / BB: 110mm / SHBB: 280mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_4;BC: 120mm / BB: 150mm / SHBB: 305mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_5;BC: 155mm / BB: 170mm / SHBB: 305mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_6;BC: 180mm / BB: 200mm / SHBB: 330mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_7;BC: 203mm / BB: 230mm / SHBB: 350mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_8;BC: 203mm / BB: 260mm / SHBB: 380mm;;;;;;;;;;;;;;x
capital_ship_horizontal_protection_9;BC: 215mm / BB: 290mm / SHBB: 410mm;;;;;;;;;;;;;;x
capital_ship_torpedo_protection_1;BC: 2.5m/00mm / BB: 2.0m/30mm /  SHBB: 7m/76mm;;;;;;;;;;;;;x
capital_ship_torpedo_protection_2;BC: 3.0m/40mm / BB: 2.5m/30mm /  SHBB: 7m/101mm;;;;;;;;;;;;;x
capital_ship_torpedo_protection_3;BC: 3.0m/40mm / BB: 3.0m/40mm /  SHBB: 7.5m/127mm;;;;;;;;;;;;;;x
capital_ship_torpedo_protection_4;BC: 6.0m/40mm / BB: 7.0m/40mm /  SHBB: 7.5m/152mm;;;;;;;;;;;;;;x
capital_ship_torpedo_protection_5;BC: 7.0m/60mm / BB: 7.5m/60mm /  SHBB: 8m/177mm;;;;;;;;;;;;;;x
capital_ship_torpedo_protection_6;BC: 7.0m/70mm / BB: 8.0m/80mm /  SHBB: 8m/203mm;;;;;;;;;;;;;;x
capital_ship_torpedo_protection_7;BC: 7.5m/70mm / BB: 8.0m/90mm /  SHBB: 8m/203mm;;;;;;;;;;;;;;x
