DECWARREQDESC;Declaring war is, sometimes, the last resort of diplomacy. The act of declaring war will reduce the view other countries have of you, especially if you do not have a legitimate reason to do so. It may also reduce your stability. Are you sure you wish to do this?;Déclarer la guerre est parfois le dernier recours de la diplomatie. Déclarer la guerre nuira à l'opinion que les autres pays ont de vous, surtout si vous n'avez pas de raison légitime de le faire. Cela peut également réduire votre stabilité. Êtes-vous sûr de vouloir le faire ?;Eine Kriegserklärung ist manchmal das letzte Mittel der Demokratie. Durch eine Kriegserklärung fallen Sie im Ansehen anderer Länder, besonders wenn Sie keinen legitimen Grund dafür haben. Außerdem könnte dies zur Reduzierung Ihrer Stabilität führen. Möchten Sie wirklich in den Krieg ziehen?;Wypowiedzenie wojny to czasami ostatecznoœæ, kiedy zawiod¹ pozosta³e dzia³ania dyplomatyczne. Akt wypowiedzenia wojny pogorszy nasz¹ reputacjê w oczach innych pañstw, szczególnie, jeœli nie ma on odpowiedniego uzasadnienia. Mo¿e ono równie¿ wp³yn¹æ na stabilnoœæ. Czy na pewno chcesz to zrobiæ?;En ocasiones, la declaración de guerra es el último recurso de la diplomacia. El acto de declarar la guerra perjudicará la opinión que tienen los demás países del tuyo, especialmente si no tienes ninguna razón legítima para hacerlo. También puede reducir tu estabilidad. ¿Seguro que quieres hacerlo?;Talvolta, una dichiarazione di guerra è l'ultima carta da giocare in diplomazia. Una dichiarazione di guerra peggiora la tua immagine agli occhi degli altri paesi, soprattutto se non hai un motivo legittimo per farlo. Potrebbe anche ridurre la tua stabilità. Vuoi farlo davvero?;A háború néha az egyetlen lehetõség. A hadüzenetnek köszönhetõen romlik a többi állam véleménye rólad, fõként akkor, ha nem is volt igazi indokod a háborúra, ezenkívül visszavetheti a stabilitásodat is. Biztos, hogy ezt akarod?;Vyhlášení války je nìkdy poslední diplomatickou možností. Vyhlášení války zhorší postoj ostatních zemí k vaší zemi, zejména v pøípadì, že k válce nemáte legitimní záminku. Mùže klesnout i stabilita. Skuteènì to chcete uèinit?;;;;;;x
IN;in;en;in;w;en;in;,;v;;;;;;x
MORE_THAN_THREE_PROV;more than 3 provinces.;plus de 3 provinces.;mehr als 3 Provinzen.;wiêcej ni¿ trzy prowincje;más de 3 provincias.;più di 3 province.;több, mint három tartományban.;více než 3 provinciích.;;;;;;x
DECWARDESC;Selecting this option will allow you to offer a peace deal to your enemy;Sélectionner cette option vous permettra de faire une proposition de paix à votre ennemi;Durch die Auswahl dieser Option bieten Sie dem Feind einen Friedensvertrag an;Wybranie tej opcji umo¿liwi zaproponowanie traktatu pokojowego nieprzyjacielowi.;Si seleccionas esta opción, podrás ofrecer un acuerdo de paz al enemigo;Seleziona questa opzione se vuoi proporre un trattato di pace al nemico.;Ezt a lehetõséget választva békeajánlatot teszel az ellenségnek;Vyberete-li tuto možnost, budete moci nepøíteli nabídnout mír;;;;;;x
BUILDING_YEAR;Built in §Y$DATE$§W.;Construit en §Y$DATE$§W.;Gebaut bis §Y$DATE$§W.;Zbudowane w §Y$DATE$§W.;Construido en §Y$DATE$§W.;Costruisci in data: §Y$DATE$§W.;Épült §Y$DATE$§W.;Stavìt v §Y$DATE$§W.;;;;;;x
BEFORE_START;Before the game's timeframe.;Avant la période traitée par le jeu.;Vor Spielbeginn;Przed rozpoczêciem gry;Anterior al período histórico del juego.;Quadro temporale precedente;Még a játék kezdete elõtt.;Pøed èasovým rámcem hry.;;;;;;x
MIL_CONST_TIP;A §Y$TYPE$§W will be fielded here on §Y$DATE$§W.;L'unité §Y$TYPE$§W sera construite ici le §Y$DATE$§W.;Hier wird am §Y$DATE$§W eine §Y$TYPE$§W aufgestellt.;§Y$TYPE$§W zostanie sformowana §Y$DATE$§W.;Aquí se construirá un(a) §Y$TYPE$§W en §Y$DATE$§W.;Qui verrà schierato: §Y$TYPE$§W in data §Y$DATE$§W.;§Y$TYPE$§W elkészülésének várható idõpontja: §Y$DATE$§W.;§Y$TYPE$§W zde bude od §Y$DATE$§W.;;;;;;x
BUILD_CONST_TIP;A §Y$BUILDING$§W will be finished here in §Y$DATE$§W.;La construction du bâtiment §Y$BUILDING$§W sera achevée ici le §Y$DATE$§W.;Hier wird am §Y$DATE$§W ein §Y$BUILDING$§W fertiggestellt.;§Y$BUILDING$§W zostanie ukoñczony §Y$DATE$§W.;Aquí se completará un(a) §Y$BUILDING$§W en §Y$DATE$§W.;Qui verrà completato: §Y$BUILDING$§W in data §Y$DATE$§W.;§Y$BUILDING$§W elkészülésének várható idõpontja: §Y$DATE$§W.;§Y$BUILDING$§W bude dokonèena k datu §Y$DATE$§W.;;;;;;x
PORT;This is a naval base from which our fleets can operate.;Ceci est une base navale à partir de laquelle nos flottes peuvent opérer.;Dies ist ein Marinestützpunkt, von dem aus unsere Flotten operieren können.;;Esta es una base naval desde la que nuestras flotas podrán actuar.;;;;;;;;;x
WARTAX_TIP;Raise War Taxes;Augmenter les impôts de guerre;Kriegssteuern;Na³ó¿ podatki wojenne;Aum. imp. guerra;Aumenta le tasse di guerra;Hadiadók kivetése;Zvednout váleèné danì;;;;;;x
INCREASED;increased;augmentés;verbesserten;zwiêkszone;Aumentado;migliorate;nõtt;vzrostly;;;;;;x
DECREASED;decreased;baissés;verschlechterten;zmniejszone;Reducido;peggiorate;csökkent;klesly;;;;;;x
NO_ADVISORS;No Advisors available.;Aucun conseiller disponible.;Kein Berater verfügbar.;Brak dostêpnych doradców;No hay consejeros disponibles.;Nessun consigliere disponibile.;Nincs elérhetõ tanácsadó.;Žádný rádce není k dispozici.;;;;;;x
NO_WAR_MIL_ACC;We have Military Access to their nation.;Nous disposons d'un accès militaire à leur nation.;Wir haben Militärzugang für ihr Land.;Zgadzaj¹ siê na przemarsz naszych wojsk;Tenemos acceso militar a su nación.;Abbiamo accesso militare alla loro nazione.;Katonai hozzáférésünk van a nemzetükhöz;Disponujeme vojenským pøístupem na jejich území.;;;;;;x
NAVY_COMBAT_TOOLTIP;Type: $TYPE$ \n Strength: $STR$;Type: $TYPE$ \n Puissance : $STR$;Typ: $TYPE$ \n Stärke: $STR$;Rodzaj: $TYPE$ \n Si³a: $STR$;Tipo: $TYPE$ \n Fuerza: $STR$;Tipo: $TYPE$ \n Forza: $STR$;Típus: $TYPE$\n Erõ: $STR$;Typ: $TYPE$ \n Síla: $STR$;;;;;;x
ISATWAR;You can not ask for Military Access when you are at war.;Vous ne pouvez pas demander un accès militaire quand vous êtes en guerre.;Sie können nicht um Militärzugang bitten, wenn Sie sich im Krieg befinden.;Nie mo¿esz prosiæ o przemarsz wojsk bêd¹c w trakcie wojny.;No se puede solicitar acceso militar mientras se está en guerra.;Non puoi chiedere accesso militare quando sei in guerra.;Nem kérhetsz katonai áthaladást, ha háborúban vagytok.;Nelze žádat o vojenský pøístup v prùbìhu války.;;;;;;x
DIPLOICON_TIP;$TYPE$ from §Y$NATION$§W. \n If we do not respond before §Y$DATE$§W we will autodecline.;$TYPE$ de §Y$NATION$§W. \n Si nous ne répondons pas avant le §Y$DATE$§W nous refuserons automatiquement.;$TYPE$ von §Y$NATION$§W. \n Wenn wir nicht vor §Y$DATE$§W reagieren, werden wir automatisch ablehnen.;$TYPE$ od §Y$NATION$§W. \nJeœli nie odpowiemy przed §Y$DATE$§W, bêdzie to oznaczaæ automatyczn¹ odmowê.;$TYPE$ desde §Y$NATION$§W. \n Si no respondemos antes de §Y$DATE$§W, se producirá un rechazo automático.;$TYPE$ da §Y$NATION$§W. \n Se non rispondiamo prima di: §Y$DATE$§W rinunceremo automaticamente.;$TYPE$, küldte: §Y$NATION$§W. \n Ha nem válaszolunk §Y$DATE$§W elõtt, az ajánlat automatikusan elutasításra kerül.;$TYPE$ z §Y$NATION$§W. \n Pokud neodpovíme do §Y$DATE$§W, automaticky odmítneme.;;;;;;x
DIPLOICON_TIP_NONATION;$TYPE$. \n If we do not respond before §Y$DATE$§W we will autodecline.;$TYPE$.\n Si nous ne répondons pas avant le §Y$DATE$§W nous refuserons automatiquement.;$TYPE$. \n Wenn wir nicht vor §Y$DATE$§W reagieren, werden wir automatisch ablehnen.;$TYPE$. \nJeœli nie odpowiemy przed §Y$DATE$§W, bêdzie to oznaczaæ automatyczn¹ odmowê.;$TYPE$. \n Si no respondemos antes de §Y$DATE$§W, se producirá un rechazo automático.;$TYPE$. \n Se non rispondiamo prima di: §Y$DATE$§W rinunceremo automaticamente.;$TYPE$. \n Ha nem válaszolunk §Y$DATE$§W elõtt, az ahánlat automatikusan elutasításra kerül.;$TYPE$. \n Pokud neodpovíme do §Y$DATE$§W, automaticky odmítneme.;;;;;;x
VERY_EASY;Very Easy;Très facile;Sehr einfach;Bardzo ³atwa;Muy fácil;Molto facile;Nagyon könnyû;Velmi snadná;;;;;;x
EASY;Easy;Facile;Einfach;^atwa;Fácil;Facile;Könnyû;Snadná;;;;;;x
NORMAL;Normal;Normal;Normal;Normalna;Normal;Normale;Normál;Normální;;;;;;x
HARD;Hard;Difficile;Schwierig;Trudna ;Difícil;Difficile;Nehéz;Tìžká;;;;;;x
VERY_HARD;Very Hard;Très difficile;Sehr schwierig;Bardzo trudna;Muy difícil;Molto difficile;Nagyon nehéz;Velmi tìžká;;;;;;x
NEVER;Never;Jamais;Nie;Nigdy;Nunca;Mai;Soha;Nikdy;;;;;;x
MONTHLY;Monthly;Mensuel;Monatlich;Co miesi¹c;Cada mes;Ogni mese;Havonta;Mìsíènì;;;;;;x
HALFYEAR;Half Year;Semestriel;Halbes Jahr;Co pó³ roku;Semestre;Semestre;Félév;Pùl roku;;;;;;x
YEARLY;Yearly;Annuel;Jährlich;Co rok;Anual;Ogni anno;Éves;Roènì;;;;;;x
FIVE_YEAR;Five Years;Cinq ans;Fünf Jahre;Co piêæ lat;Cinco años;Cinque anni;Öt éves;Pìt let;;;;;;x
YEARS;Years;Années;Jahre;Lat;Años;Anni;Év;Roky;;;;;;x
MONTHS;Months;Mois;Monate;Miesiêcy;Meses;Mesi;Hónap;Mìsíce;;;;;;x
NAVAL_COMBAT;Naval Combat;Combat naval;Seekampf;Bitwa morska;El combate naval;Comb. navali;Tengeri ütközet;Boj na moøi;;;;;;x
ATTACKER;Attacker;Attaquant;Angreifer;Atakuj¹cy;Atacante;Attaccante;Támadó;Útoèník;;;;;;x
DEFENDER;Defender;Défenseur;Verteidiger;Broni¹cy siê;Defensor;Difensore;Védõ;Obránce;;;;;;x
UNIT_PANEL;Reorganise Unit;Réorganiser l'unité;Einheit reorganisieren;Reorganizuj jednostkê;Reorganizar unidad;Riorganizzare le unità;Egység átszervezése;Reorganizovat jednotku;;;;;;x
WEANNEX;We demand their full Annexation.;Nous exigeons leur annexion totale.;Wir fordern ihre volle Annexion.;¯¹damy pe³nej aneksji.;Exigimos su completa anexión.;Esigiamo la loro completa annessione.;A teljes egyesülést kívánjuk.;Požadujeme úplnou anexi.;;;;;;x
OTHERANNEX;Full Annexation was demanded.;L'annexion totale a été exigée.;Volle Annexion wurde gefordert.;Za¿¹dano pe³nej aneksji.;Se ha exigido la completa anexión.;È stata richiesta l'annessione.;A teljes egyesülésre való igény elküldve.;Je požadována úplná anexe.;;;;;;x
AGREE;Agree;Accepter;Zustimmen;Zgoda;Acceder;Accetta;Elfogadás;Souhlasím;;;;;;x
DECLINE;Decline;Refuser;Ablehnen;Odmów;Rehusar;Rifiuta;Visszautasítás;Odmítnout;;;;;;x
NOMANPOWER;We need at least 1000 able bodied men (Manpower) to build this unit.;Nous avons besoin d'au moins 1000 hommes valides (main-d'œuvre) pour construire cette unité.;Wir brauchen mindestens 1000 fähige Männer (Mannstärke) zu Aushebung dieser Einheit.;Aby stworzyæ tê jednostkê, potrzebujemy przynajmniej 1000 mê¿czyzn (si³a ludzka).;Necesitamos al menos 1.000 hombres capaces (recursos humanos) para construir esta unidad.;Ci servono almeno 1000 uomini abili (manodopera) per costruire questa unità.;Legalább 1000 erõs emberre van szükségünk ennek az egységnek az építéséhez.;Abychom sestavili tuto jednotku, potøebujeme alespoò 1000 mužù.;;;;;;x
ESTIMATE_ARIVAL;Will arrive in $PROV$ on $DATE$;Arrivera dans la province $PROV$ le $DATE$;Kommt in $PROV$ am $DATE$ an;Przybêdzie do prowincji $PROV$ $DATE$;Llegará a $PROV$ el $DATE$;Arriveremo in $PROV$ in data $DATE$.;$DATE$ idõpontban érkezünk $PROV$ provinciára.;Dorazí do $PROV$ k datu $DATE$;;;;;;x
UNDER_SIEGE;Province is under siege!;Province assiégée !;Provinz wird belagert!;Prowincja jest oblegana!;¡Provincia bajo asedio!;La provincia è sotto assedio!;Egy provinciát megtámadtak.;Provincie je v obležení!;;;;;;x
OCCUPIEDBY;Province is occupied by $NATION$!;La province est occupée par la nation : $NATION$ !;Provinz wurde besetzt von $NATION$!;Prowincja jest okupowana przez $NATION$!;¡La provincia ha sido ocupada por $NATION$!;La provincia è occupata da $NATION$!;A provinciát $NATION$ elfoglalta!;Provincie je okupována $NATION$!;;;;;;x
OL_UNIT_MOVING;Moving towards §Y$TARGET$§W.;Se déplace en direction de : §Y$TARGET$§W.;Marschiert auf §Y$TARGET$§W zu.;Zmierza ku §Y$TARGET$§W.;Desplazándose hacia §Y$TARGET$§W.;In movimento verso §Y$TARGET$§W.;$TARGET$ támadása.;Cestuje smìrem §Y$TARGET$§W.;;;;;;x
pti;Permanent Terra Incognita;terra incognita permanente;Permanente Terra Incognita;sta³a ziemia nieznana;Terra Incognita permanente;terra incognita permanente;állandó terra incognita;trvalá terra incognita;;;;;;x
nobuilding;nobuilding;nobuilding;nobuilding;brak budynków;nobuilding;nobuilding;nobuilding;bez staveb;;;;;;x
nogovernment;nogovernment;nogovernment;nogovernment;brak rz¹du;nogovernment;nogovernment;nogovernment;bez vlády;;;;;;x
nogovernment_ruler;nogovernment_ruler;nogovernment_ruler;nogovernment_ruler;nogovernment_ruler;nogovernment_ruler;nogovernment_ruler;nogovernment_ruler;bez vlády_vládce;;;;;;x
COMBAT_MORALE;Morale:;Moral :;Moral:;Morale:;Moral:;Morale:;Morál:;Morálka:;;;;;;x
COMBAT_BREAKING;Breaking;Rupture;Abbruch;Ucieczka;En ruptura;Spezzare;Törés;Rozdrcení;;;;;;x
MAPMODE;Map-mode;Mode carte;Kartenmodus;Tryb mapy;Modo de mapa;Modalità mappa;Pálya mód;Režim mapy;;;;;;x
LEDGER_CORE;Core;Centrale;Kernprovinz;Prowincje narodowe;Núcleo;Provincia nazionale;Mag;Støed;;;;;;x
LEDGER_NOT_CORE;Not Core;Secondaire;Keine Kernprovinz;Prowincje nienarodowe;No núcleo;Non nazionale;Nem mag;Okraj;;;;;;x
ACCEPT;Accept;Accepter;Akzeptieren;Akceptuj;Aceptar;Accetta;Elfogadás;Pøijmout;;;;;;x
COMBAT_ASSAULT;Assault;Assaut;Angriff;Szturm;Asaltar;Assalto;Ostrom;Pøepadení;;;;;;x
notechgroup;notechgroup;notechgroup;notechgroup;brak grupy technologicznej;notechgroup;notechgroup;notechgroup;netechnologická skupina;;;;;;x
culture_ideas;culture_ideas;culture_ideas;culture_ideas;doktryny_kulturowe;culture_ideas;culture_ideas;culture_ideas;kulturní ideje;;;;;;x
neighbor_bonus;Neighbour bonus;Bonus voisin;Nachbarbonus;Premia s¹siedzka;Bonificación por proximidad;Bonus nazione confinante;Szomszédségi bónusz;Sousedský bonus;;;;;;x
PLAY;PLAY;JOUER;START;GRAJ;JUGAR;GIOCARE;JÁTÉK;HRA;;;;;;x
DOMESTIC_NATION;nation;nation;Nation;naród;Nación;nazione;nemzet;národ;;;;;;x
DOMESTIC_RELATION;relation;relation;Beziehung;stosunki;Relación;relazione;viszony;vztah;;;;;;x
LOST_PLR;Lost Player;Joueur perdu;Spieler abgetrennt;Gracz niedostêpny;Jugador perdido;Giocatore perduto;Kiesett játékos;Vylouèit hráèe;;;;;;x
SAVE_LOADED;Save Game Loaded...;Sauvegarde de la partie chargée…;Spielstand geladen ...;Wczytano zapisan¹ grê...;Partida cargada...;Salvataggio caricato...;Mentés betöltve;Uložená hra byla nahrána...;;;;;;x
COMPRESS_ERROR;Compression Error...;Erreur de compression…;Kompressionsfehler ...;B³¹d kompresji...;Error de compresión...;Errore di compressione...;Tömörítési hiba…;Chyba komprimace...;;;;;;x
MS_LOGOUT;Logout;Déconnexion;Logout;Wyloguj;Salir;Logout;Kijelentkezés;Odhlásit;;;;;;x
PW_POPULATION;Population ;Population;Bevölkerung ;Ludnoœæ ;Población ;Popolazione ;Népesség;Populace;;;;;;x
PW_UNITS;Units;Unités;Einheiten;Jednostki;Unidades;Unità;Egységek;Jednotky;;;;;;x
GOTO_HEADER;Province Finder;Rechercher une province;Provinzsuche;Wyszukiwarka prowincji;Buscador de provincias;Ricerca provincia;Provincia keresõ;Objevitel provincie;;;;;;x
GOTO_BOX;Enter Province name;Saisissez le nom de la province;Provinznamen eingeben;Wpisz nazwê prowincji;Introduce el nombre de la provincia;Immetti il nome della provincia;Add meg a provincia nevét;Zadat jméno provincie;;;;;;x
GOTO_LIST_BOX;Possible Provinces;Provinces possibles;Mögliche Provinzen;Mo¿liwe prowincje;Posibles provincias;Province possibili;Elérhetõ provinciák;Možné provincie;;;;;;x
GOTO_CANCEL;Cancel;Annuler;Abbrechen;Anuluj;Cancelar;Annullare;Mégse;Zrušit;;;;;;x
GOTO_GOTO;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
TIME_AHEAD;This technology is $NUMBER$ years ahead of its time, so it is more difficult to reach.;Cette technologie est de $NUMBER$ ans en avance sur son temps, elle est donc plus difficile à atteindre.;Diese Technologie ist ihrer Zeit $NUMBER$ Jahre voraus, daher ist sie schwieriger zu erreichen.;;Esta tecnología está a $NUMBER$ años por delante de nuestro tiempo, por lo que es más difícil de alcanzar.;;;;;;;;;x
CHAT_NONE;None;Aucun;Keine;;Nada;;;;;;;;;x
ABANDON_GAME;Abandon Game;Abandonner la partie;Spiel aufgeben;;Abandonar juego;;;;;;;;;x
LOCAL_TRADE_INCOME_MODIFIER;Local Trade Income Modifier;Modificateur des revenus du commerce local;Modifikator - Lokales Handelseinkommen ;;Modificador por ingresos de comercio local;;;;;;;;;x
GLOBAL_TRADE_INCOME_MODIFIER;National Trade Income Modifier;Modificateur des revenus du commerce national;Modifikator - Nationales Handelseinkommen ;;Modificador por ingresos de comercio nacional;;;;;;;;;x
UV_MANPOWER;Men:;Hommes :;Soldaten:;;Hombres:;;;;;;;;;x
UV_REGIMENTS;Regiments:;Régiments :;Regimenter:;;Regimientos:;;;;;;;;;x
NOT_BROKEN;Their armies are not beaten yet though.;Même si leurs armées ne sont pas encore totalement vaincues.;Aber ihre Armeen wurden noch nie geschlagen.;;Sus ejércitos aún no están derrotados.;;;;;;;;;x
LOG_SETTING_PAUSE;Popup and Pause;Popup et pause;Popup und Pause;Pauza przy wyskakuj¹cym oknie;Ventana emergente y pausa;Pausa;Elõugrók és szünet;Rozevírací okno a pauza;;;;;;x
SM_WATER;Advanced Water;Effets améliorés pour l'eau;Detailiertes Wasser;Ulepszona woda;Aguas avanzadas;Acqua;Részletes víz ;Voda (pro pokroèilé);;;;;;x
ARMY;Army;Armée;Armee;Armia;Ejército;Esercito;Hadsereg;Armáda;;;;;;x
NAVY;Navy;Marine;Flotte;Marynarka;Armada;Marina;Flotta;Flotila;;;;;;x
CORE_IS_REVOLTER;This country may be created from this province, or appear as a new country if a revolt grows strong enough.;Ce pays peut être créé à partir de cette province ou devenir un nouveau pays si une révolte y prend suffisamment d'ampleur.;Dieses Land kann aus dieser Provinz geschaffen werden oder sich durch eine Revolte befreien.;To pañstwo mo¿e zostaæ stworzone z tej prowincji lub pojawiæ siê na mapie, kiedy rebelia oka¿e siê bardzo silna.;Puede crearse este país a partir de esta provincia, o surgir como país nuevo si se produce una revuelta lo bastante fuerte.;This country may be created from this province, or appear as a new country if a revolt grows strong enough.;;Z této provincie mùže vzniknout tato zemì – nebo nová zemì, jestliže revolta dostateènì zesílí.;;;;;;x
MINIMUM_REVOLT_RISK;Minimum Revolt Risk;Risque minimum de révolte;Minimales Revoltenrisiko;Minimalne ryzyko buntu;Riesgo de revuelta mínimo;Riesgo mínimo de rebelión;Minimális kockázat a lázadásra ;Minimální riziko revolty;;;;;;x
AMBIENT;Ambient;Ambiant;Ambiente;Otoczenie;Ambiente;Ambiente;Környezet;Okolní prostøedí;;;;;;x
WCRD_ATT;This is a war that they have started.;C'est une guerre qu'ils ont déclenché.;Dies ist ein Angriffskrieg.;To wojna, któr¹ oni zaczêli. ;Es una guerra que ellos han empezado.;Esta es una guerra que han empezado ellos.;Ezt a háborút õk kezdték. ;Tuto válku zaèali oni.;;;;;;x
WCRD_DEF;This is a defensive war, where we need to help our ally.;C'est une guerre défensive où nous devons aider notre allié.;Dies ist ein Verteidigungskrieg.;To wojna obronna, w której musimy wspomóc naszego sojusznika. ;Es una guerra defensiva, donde tenemos que ayudar a nuestro aliado.;Esta es una guerra defensiva en la que debemos ayudar a nuestro aliado.;Ez egy védekezõ háború, amiben segítenünk kell a szövetségeseinket. ;Toto je obranná válka a my potøebujeme pomoc našeho spojence.;;;;;;x
on;On;Activé;Ein;;Sí;;;;;;;;;x
off;Off;Désactivé;Aus;;No;;;;;;;;;x
very easy;Very Easy;Très Facile;Sehr einfach;;Muy fácil;;;;;;;;;x
easy;Easy;Facile;Einfach;;Fácil;;;;;;;;;x
normal;Normal;Normal;Normal;;Normal;;;;;;;;;x
hard;Hard;Difficile;Schwer;;Difícil;;;;;;;;;x
very hard;Very Hard;Très Difficile;Sehr schwer;;Muy difícil;;;;;;;;;x
TRIGGER_OVERLORD;Liege;Seigneur;Lehensherr;;Señor feudal;;;;;;;;;x
MILALLWEBAN_BTN3;Goto;Aller à;Zeigen;IdŸ do;Ir allí;Vai a;Ugrás;Pøejít na;;;;;;x
SM_MULTISAMPLE;Multisample Level;Niveau de détail graphique;Multisample Level;Poziom próbkowania;Nivel muestreo múltiple;Livello multisample;Többszörös mintavételezés szintje;Úroveò vzorkování;;;;;;x
RESTART_REQ;Restart Required;Redémarrage nécessaire;Neustart erforderlich ;Wymaga ponownego uruchomienia gry;Se requiere reinicio;Riavvio richiesto;Újraindítást igényel;Požadován restart;;;;;;x
RESTART_REQ_DESC;You must restart the game for these changes to take effect.;Vous devez redémarrer le jeu pour que les modifications prennent effet.;Sie müssen das Spiel neu starten, damit die Änderungen aktiv werden..;Aby zmiany zosta³y wprowadzone, musisz ponownie uruchomiæ grê.;Tienes que reiniciar el juego para que los cambios surtan efecto.;Devi riavviare il gioco per applicare queste modifiche.;A változtatások érvénybelépéséhez újra kell indítani a játékot.;Zmìny se uplatní až po restartu hry (musíte restartovat hru).;;;;;;x
very_easy_player;Very Easy Difficulty;Niveau de difficulté : Très facile;Schwierigkeitsstufe Sehr leicht;Bardzo ³atwy;Dificultad muy fácil;Molto facile;Nagyon könnyû;Obtížnost: velmi snadná;;;;;;x
easy_player;Easy Difficulty;Niveau de difficulté : Facile;Schwierigkeitsstufe Leicht;^atwy;Dificultad fácil;Facile;Könnyû;Obtížnost: snadná;;;;;;x
hard_player;Hard Difficulty;Niveau de difficulté : Difficile;Schwierigkeitsstufe Schwer;Trudny;Dificultad difícil;Difficile;Nehéz;Obtížnost: tìžká;;;;;;x
very_hard_player;Very Hard Difficulty;Niveau de difficulté : Très difficile;Schwierigkeitsstufe Sehr schwer;Bardzo trudny;Dificultad muy difícil;Molto difficile;Nagyon nehéz;Obtížnost: velmi tìžká;;;;;;x
very_easy_ai;Very Easy Difficulty;Niveau de difficulté : Très facile;Schwierigkeitsstufe sehr leicht;Bardzo ³atwy;Dificultad muy fácil;Molto facile;Nagyon könnyû;Obtížnost: velmi snadná;;;;;;x
easy_ai;Easy Difficulty;Niveau de difficulté : Facile;Schwierigkeitsstufe Leicht;^atwy;Dificultad fácil;Facile;Könnyû;Obtížnost: snadná;;;;;;x
hard_ai;Hard Difficulty;Niveau de difficulté : Difficile;Schwierigkeitsstufe Schwer;Trudny;Dificultad difícil;Difficile;Nehéz;Obtížnost: tìžká;;;;;;x
very_hard_ai;Very Hard Difficulty;Niveau de difficulté : Très difficile;Schwierigkeitsstufe Sehr schwer;Bardzo trudny;Dificultad muy difícil;Molto difficile;Nagyon nehéz;Obtížnost: velmi tìžká;;;;;;x
CORE_MP_PAUSED_NAME;Paused by $PLAYER$.;Mis en pause par $PLAYER$.;Pause durch $PLAYER$.;Gra zatrzymana przez gracza $PLAYER$.;En pausa por $PLAYER$.;Messo in pausa da $PLAYER$.;A játékot megállította: $PLAYER$.;Pozastaveno hráèem $PLAYER$.;;;;;;x
CORE_MP_PAUSED;$TIME$ left until anybody can unpause....;$TIME$ restant avant que quiconque puisse continuer…;$TIME$ bis jeder die Pause beenden kann....;Pozosta³o $TIME$ do wznowienia gry...;$TIME$ hasta que alguien pueda reanudar...;Impossibile riprendere a giocare per: $TIME$.;$TIME$ múlva bárki elindíthatja a játékot.;$TIME$ zbývá, než bude moci nìkdo zrušit pauzu...;;;;;;x
OOS_TITLE;Error!;Erreur !;Fehler!;B³¹d!;¡Error!;Errore!;Hiba!;Chyba!;;;;;;x
OOS_DESC;Game is no longer in synch!;Le jeu n'est plus synchronisé !;Spiel ist nicht länger synchron!;Brak synchronizacji w grze!;¡El juego ya no está sincronizado!;Il gioco non è più sincronizzato!;A játékosok nincsennek szinkronban!;Hra není nadále synchronizována!;;;;;;x
NO_CANNON;We have not yet learned how to make cannon.;Vous n'avez pas encore appris à construire des canons.;Wir haben noch nicht gelernt, wie man Kanonen herstellt.;Jeszcze nie wiemy, jak wytwarzaæ armaty.;Aún no sabemos cómo construir un cañón.;Non sappiamo ancora come produrre i cannoni.;Még nem tudunk ágyúkat készíteni.;Ještì neumíme vyrábìt kanóny.;;;;;;x
FE_TUTORIAL;Tutorial;Didacticiel;Einführung;Samouczek;Tutorial;Tutorial;Oktatás;Úvodní èást;;;;;;x
base_values;Base Value;Valeur de base;Basiswert;Stawka podstawowa;Valor base;Valore di base;Alapérték;Základní hodnota;;;;;;x
city;City;Ville;Stadt;Miasto;Ciudad;Città;Város;Mìsto;;;;;;x
PROV_BASETAX_DESCR;This is the base value of tax that this province will provide when it has developed into a full fledged city.;Ceci est la valeur de base de l'impôt que cette province fournira lorsqu'elle se sera développée et qu'elle prendra la forme d'une ville à part entière.;Dies ist der Basiswert der Steuern, die diese Provinz zahlen wird, wenn sie zu einer Stadt ausgebaut wurde. ;Jest to stawka podstawowa podatku z tej prowincji, kiedy na jej terenie powstanie w pe³ni rozwiniête miasto.;Éste es el valor base del impuesto qye proporcionará esta provincia cuando haya desarrollado una ciudad plenamente desarrollada.;Questo è il valore di base delle tasse che questa provincia fornirà quando si sarà sviluppata in una città completa.;Ennyi adóbevételt hozna ez a provincia, ha egy teljesen kifejlett város lenne rajta.;Toto je základní hodnota daòového výnosu, který bude tato provincie poskytovat, až vznikne plnohodnotné mìsto.;;;;;;x
NO_EFFECT;No Effect;Aucun effet;Kein Effekt;Brak efektów;Ningún efecto;Nessun effetto;Nincs hatása;Bez efektu;;;;;;x
NONE_AVAILABLE;None available.;Aucun n'est disponible.;Keine verfügbar.;Brak dostêpnych.;Ninguno disponible.;Non disponibili;Nem érhetõ el.;Není k dispozici.;;;;;;x
EXPIRES_ON;Expires on §Y$DATE$§W;Expire le §Y$DATE$§W;Läuft aus am §Y$DATE$§W;Wygasa: §Y$DATE$§W;Expira el §Y$DATE$§W;Scade il §Y$DATE$§W;Ekkor jár le: §Y$DATE$§W;Vyprší dne §Y$DATE$§W;;;;;;x
