leninist_ICL;JafnaedarmannafùEElagied Sparta;;;;;;;;;;;;;;;
stalinist_ICL;KommùEEnistaflokkur Õslands;;;;;;;;;;;;;;;
national_socialist_IDC;National Socialist Party;;;;;;;;;;;;;;;
fascistic_IDC;Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_IDC;Nationalist Party;;;;;;;;;;;;;;;
social_conservative_IDC;Conservative Party;;;;;;;;;;;;;;;
market_liberal_IDC;Democratic Party of Indochina;;;;;;;;;;;;;;;
social_liberal_IDC;Indochinese Populist Party;;;;;;;;;;;;;;;
social_democrat_IDC;Social Democrat Party;;;;;;;;;;;;;;;
left_wing_radical_IDC;Indochinese Communist Party;;;;;;;;;;;;;;;
leninist_IDC;Communist Party of Indochina;;;;;;;;;;;;;;;
stalinist_IDC;Khmer Rouge;;;;;;;;;;;;;;;
national_socialist_IND;Indian National Army;;;;;;;;;;;;;;;
fascistic_IND;Indian Independence League;;;;;;;;;;;;;;;
paternal_autocrat_IND;Khilafat Movement;;;;;;;;;;;;;;;
social_conservative_IND;Muslim League;;;;;;;;;;;;;;;
market_liberal_IND;Bharatiya Janata Party;;;;;;;;;;;;;;;
social_liberal_IND;Bahujan Samaj Party;;;;;;;;;;;;;;;
social_democrat_IND;Congress Party;;;;;;;;;;;;;;;
left_wing_radical_IND;Ghadar Party;;;;;;;;;;;;;;;
leninist_IND;Workers and Peasants Party;;;;;;;;;;;;;;;
stalinist_IND;Communist Party of India;;;;;;;;;;;;;;;
national_socialist_INO;Partai Indonesia Raya;;;;;;;;;;;;;;;
fascistic_INO;BPUPKI;;;;;;;;;;;;;;;
paternal_autocrat_INO;Partai Nasional Indonesia;;;;;;;;;;;;;;;
social_conservative_INO;Partai Kristen Indonesia;;;;;;;;;;;;;;;
market_liberal_INO;Partai Rakyat Indonesia Merdeka;;;;;;;;;;;;;;;
social_liberal_INO;Partai Rakyat Nasional;;;;;;;;;;;;;;;
social_democrat_INO;Partai Sosialis Indonesia;;;;;;;;;;;;;;;
left_wing_radical_INO;ISDV;;;;;;;;;;;;;;;
leninist_INO;Gerindo;;;;;;;;;;;;;;;
stalinist_INO;Partai Komunis Indonesia;;;;;;;;;;;;;;;
national_socialist_IRE;Irish National Socialist Party;;;;;;;;;;;;;;;
fascistic_IRE;NCP;;;;;;;;;;;;;;;
paternal_autocrat_IRE;United Gaelic Front;;;;;;;;;;;;;;;
social_conservative_IRE;Fine Gael;;;;;;;;;;;;;;;
market_liberal_IRE;Fianna F·il;;;;;;;;;;;;;;;
social_liberal_IRE;Liberal Party;;;;;;;;;;;;;;;
social_democrat_IRE;P·irtÌ an Lucht Oibre;;;;;;;;;;;;;;;
left_wing_radical_IRE;Sinn FÈin;;;;;;;;;;;;;;;
leninist_IRE;Socialist Party;;;;;;;;;;;;;;;
stalinist_IRE;CPI;;;;;;;;;;;;;;;
national_socialist_IRQ;Arab National Socialist Party;;;;;;;;;;;;;;;
fascistic_IRQ;Arab Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_IRQ;The Hashemites;;;;;;;;;;;;;;;
social_conservative_IRQ;Islamic Dawa Party;;;;;;;;;;;;;;;
market_liberal_IRQ;Reform Party;;;;;;;;;;;;;;;
social_liberal_IRQ;Arabic Democratic Unionist Party;;;;;;;;;;;;;;;
social_democrat_IRQ;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_IRQ;Worker-Communist Party of Iraq;;;;;;;;;;;;;;;
leninist_IRQ;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_IRQ;Iraqi Communist Party;;;;;;;;;;;;;;;
national_socialist_ISR;National Socialist Party;;;;;;;;;;;;;;;
fascistic_ISR;Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_ISR;Herut;;;;;;;;;;;;;;;
social_conservative_ISR;Agudat Yisrael;;;;;;;;;;;;;;;
market_liberal_ISR;Miflega Libralit Yisraelit;;;;;;;;;;;;;;;
social_liberal_ISR;Tzionim Klalim;;;;;;;;;;;;;;;
social_democrat_ISR;Mifleget HaAvoda HaYisraelit;;;;;;;;;;;;;;;
left_wing_radical_ISR;Reshimat HaLokhmim;;;;;;;;;;;;;;;
leninist_ISR;Komunistim Ivrim;;;;;;;;;;;;;;;
stalinist_ISR;HaMiflega HaKomunistit HaYisraelit;;;;;;;;;;;;;;;
national_socialist_ITA;NSIWP;;;;;;;;;;;;;;;
fascistic_ITA;PNF;;;;;;;;;;;;;;;
paternal_autocrat_ITA;ANI;;;;;;;;;;;;;;;
social_conservative_ITA;IPP;;;;;;;;;;;;;;;
market_liberal_ITA;PRI;;;;;;;;;;;;;;;
social_liberal_ITA;ARV;;;;;;;;;;;;;;;
social_democrat_ITA;PSU;;;;;;;;;;;;;;;
left_wing_radical_ITA;FN;;;;;;;;;;;;;;;
leninist_ITA;PTI;;;;;;;;;;;;;;;
stalinist_ITA;PCI;;;;;;;;;;;;;;;
national_socialist_JAP;Kokka Shakaishugi;;;;;;;;;;;;;;;
fascistic_JAP;Taisei Yokusankai;;;;;;;;;;;;;;;
paternal_autocrat_JAP;Control Clique;;;;;;;;;;;;;;;
social_conservative_JAP;Seiyukai Party;;;;;;;;;;;;;;;
market_liberal_JAP;Minsei Party;;;;;;;;;;;;;;;
social_liberal_JAP;Rikken Seiyukai;;;;;;;;;;;;;;;
social_democrat_JAP;Shakai Taishuto;;;;;;;;;;;;;;;
left_wing_radical_JAP;Nihon Musanto;;;;;;;;;;;;;;;
leninist_JAP;Nippon Shakaito;;;;;;;;;;;;;;;
stalinist_JAP;JCP;;;;;;;;;;;;;;;
national_socialist_JOR;Arab National Socialist Party;;;;;;;;;;;;;;;
fascistic_JOR;Arab Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_JOR;The Hashemites;;;;;;;;;;;;;;;
social_conservative_JOR;Muslim Brotherhood;;;;;;;;;;;;;;;
market_liberal_JOR;Reform Party;;;;;;;;;;;;;;;
social_liberal_JOR;Arabic Democratic Unionist Party;;;;;;;;;;;;;;;
social_democrat_JOR;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_JOR;Worker-Communist Party;;;;;;;;;;;;;;;
leninist_JOR;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_JOR;Jordan Communist Party;;;;;;;;;;;;;;;
national_socialist_KOR;Gukga Sahoedang;;;;;;;;;;x
fascistic_KOR;Gukmindang;;;;;;;;;;x
paternal_autocrat_KOR;Gonghwadang;;;;;;;;;;x
social_conservative_KOR;Jayudang;;;;;;;;;;x
market_liberal_KOR;Minju Gukmindang;;;;;;;;;;x
social_liberal_KOR;Minjudang;;;;;;;;;;x
social_democrat_KOR;Sahoe Minjudang;;;;;;;;;;x
left_wing_radical_KOR;Inmindang;;;;;;;;;;x
leninist_KOR;Gongsandang;;;;;;;;;;x
stalinist_KOR;Nodongdang;;;;;;;;;;x
national_socialist_LAT;Nacionala Savieniba;;;;;;;;;;;;;;;
fascistic_LAT;The Legion;;;;;;;;;;;;;;;
paternal_autocrat_LAT;LZs;;;;;;;;;;;;;;;
social_conservative_LAT;Tautas Partija;;;;;;;;;;;;;;;
market_liberal_LAT;LNP;;;;;;;;;;;;;;;
social_liberal_LAT;Demokratiskais Bloks;;;;;;;;;;;;;;;
social_democrat_LAT;LSD;;;;;;;;;;;;;;;
left_wing_radical_LAT;SDs;;;;;;;;;;;;;;;
leninist_LAT;LSDSP;;;;;;;;;;;;;;;
stalinist_LAT;LKP;;;;;;;;;;;;;;;
national_socialist_LEB;National Socialist Party;;;;;;;;;;;;;;;
fascistic_LEB;Guardians of the Cedars;;;;;;;;;;;;;;;
paternal_autocrat_LEB;Kataeb Party;;;;;;;;;;;;;;;
social_conservative_LEB;Aramean Democratic Organisation;;;;;;;;;;;;;;;x
market_liberal_LEB;Lebanese Republican Party;;;;;;;;;;;;;;;
social_liberal_LEB;Lebanese Democratic Party;;;;;;;;;;;;;;;
social_democrat_LEB;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_LEB;Workers League;;;;;;;;;;;;;;;
leninist_LEB;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_LEB;Lebanese Communist Party;;;;;;;;;;;;;;;
national_socialist_LIB;Liberian National Socialist Party;;;;;;;;;;;;;;;
fascistic_LIB;Liberian Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_LIB;Liberian Whig Party;;;;;;;;;;;;;;;
social_conservative_LIB;Liberian Conservative Party;;;;;;;;;;;;;;;
market_liberal_LIB;Liberty Party;;;;;;;;;;;;;;;
social_liberal_LIB;National Democratic Party of Liberia;;;;;;;;;;;;;;;
social_democrat_LIB;Labor Party of Liberia;;;;;;;;;;;;;;;
left_wing_radical_LIB;Progressive People's Party;;;;;;;;;;;;;;;
leninist_LIB;Liberian Revolutionary Party;;;;;;;;;;;;;;;
stalinist_LIB;Communist Party of Liberia;;;;;;;;;;;;;;;
national_socialist_LIT;VLNSS;;;;;;;;;;;;;;;
fascistic_LIT;LTS;;;;;;;;;;;;;;;
paternal_autocrat_LIT;LTS;;;;;;;;;;;;;;;
social_conservative_LIT;LKD;;;;;;;;;;;;;;;
market_liberal_LIT;TPP;;;;;;;;;;;;;;;
social_liberal_LIT;LDP;;;;;;;;;;;;;;;
social_democrat_LIT;LSDP;;;;;;;;;;;;;;;
left_wing_radical_LIT;LSLDP;;;;;;;;;;;;;;;
leninist_LIT;LBKP;;;;;;;;;;;;;;;
stalinist_LIT;LKP;;;;;;;;;;;;;;;
national_socialist_LUX;Volksdeutsche Bewegung;;;;;;;;;;;;;;;
fascistic_LUX;Onofh‰ngeg Nationalpartei;;;;;;;;;;;;;;;
paternal_autocrat_LUX;Rietspartei;;;;;;;;;;;;;;;
social_conservative_LUX;CSV;;;;;;;;;;;;;;;
market_liberal_LUX;Liberal Liga;;;;;;;;;;;;;;;
social_liberal_LUX;Radikal-Liberal Partei;;;;;;;;;;;;;;;
social_democrat_LUX;LAP;;;;;;;;;;;;;;;
left_wing_radical_LUX;RSP;;;;;;;;;;;;;;;
leninist_LUX;KBL;;;;;;;;;;;;;;;
stalinist_LUX;KPL;;;;;;;;;;;;;;;
national_socialist_MAN;National Socialist Party;;;;;;;;;;;;;;;
fascistic_MAN;All-Russian Fascist Party;;;;;;;;;;;;;;;
paternal_autocrat_MAN;The Concordia Association;;;;;;;;;;;;;;;
social_conservative_MAN;Monarquic Party;;;;;;;;;;;;;;;
market_liberal_MAN;Liberal Union;;;;;;;;;;;;;;;
social_liberal_MAN;Social Liberal Party;;;;;;;;;;;;;;;
social_democrat_MAN;Social Democratic Party;;;;;;;;;;;;;;;
left_wing_radical_MAN;Social Revolutionary Party;;;;;;;;;;;;;;;
leninist_MAN;Socialist Workers Party;;;;;;;;;;;;;;;
stalinist_MAN;Communist Party of Manchukuo;;;;;;;;;;;;;;;
national_socialist_MEN;National Socialist Party;;;;;;;;;;;;;;;
fascistic_MEN;Fascist Party;;;;;;;;;;;;;;;
paternal_autocrat_MEN;Pan-Mongolian Movement;;;;;;;;;;;;;;;
social_conservative_MEN;Conservative Party;;;;;;;;;;;;;;;
market_liberal_MEN;Liberal Union;;;;;;;;;;;;;;;
social_liberal_MEN;Social Liberal Party;;;;;;;;;;;;;;;
social_democrat_MEN;Social Democratic Party;;;;;;;;;;;;;;;
left_wing_radical_MEN;Social Revolutionary Party;;;;;;;;;;;;;;;
leninist_MEN;Socialist Workers Party;;;;;;;;;;;;;;;
stalinist_MEN;Communist Party of Mengkukuo;;;;;;;;;;;;;;;
national_socialist_MEX;Movimiento Nacional Socialista;;;;;;;;;;;;;;;
fascistic_MEX;UniÛn Nacional Sinarquista;;;;;;;;;;;;;;;
paternal_autocrat_MEX;Partido Nacional Revolucionario;;;;;;;;;;;;;;;
social_conservative_MEX;Partido Fuerza Popular;;;;;;;;;;;;;;;
market_liberal_MEX;Partido Liberal de Mexico;;;;;;;;;;;;;;;
social_liberal_MEX;Partido Revolucionario Institucional;;;;;;;;;;;;;;;
social_democrat_MEX;Partido Mexicano de los Trabajadores;;;;;;;;;;;;;;;
left_wing_radical_MEX;Partido Socialista Obrero;;;;;;;;;;;;;;;
leninist_MEX;Partido de los Comunistas Mexicanos;;;;;;;;;;;;;;;
stalinist_MEX;Partido Comunista Mexicano;;;;;;;;;;;;;;;
national_socialist_MON;National Socialist Party;;;;;;;;;;;;;;;
fascistic_MON;Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_MON;Pan-Mongolian Movement;;;;;;;;;;;;;;;
social_conservative_MON;Conservative Party;;;;;;;;;;;;;;;
market_liberal_MON;Liberal Union;;;;;;;;;;;;;;;
social_liberal_MON;Social Liberal Party;;;;;;;;;;;;;;;
social_democrat_MON;Social Democratic Party;;;;;;;;;;;;;;;
left_wing_radical_MON;Motherland Party;;;;;;;;;;;;;;;
leninist_MON;Socialist Works Party;;;;;;;;;;;;;;;
stalinist_MON;MPRP;;;;;;;;;;;;;;;
national_socialist_NEP;Nepali National Socialist Party;;;;;;;;;;;;;;;
fascistic_NEP;Nepali Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_NEP;National Democratic Party;;;;;;;;;;;;;;;
social_conservative_NEP;Nepal Conservative Party;;;;;;;;;;;;;;;
market_liberal_NEP;Rastriya Janashakti Party;;;;;;;;;;;;;;;
social_liberal_NEP;Nepal Sadbhawana Party;;;;;;;;;;;;;;;
social_democrat_NEP;Nepali Congress Party;;;;;;;;;;;;;;;
left_wing_radical_NEP;Nepal Workers Peasants Party;;;;;;;;;;;;;;;
leninist_NEP;CPN-UML;;;;;;;;;;;;;;;
stalinist_NEP;Communist Party of Nepal;;;;;;;;;;;;;;;
national_socialist_NIC;Movimiento Nacional Socialista;;;;;;;;;;;;;;;
fascistic_NIC;Falange de Nicaragua;;;;;;;;;;;;;;;
paternal_autocrat_NIC;Guardia Nacional;;;;;;;;;;;;;;;
social_conservative_NIC;Partido Conservador;;;;;;;;;;;;;;;
market_liberal_NIC;Partido Democr·tico;;;;;;;;;;;;;;;
social_liberal_NIC;Partido Liberal Constitucionalista;;;;;;;;;;;;;;;
social_democrat_NIC;Partido Socialista Nicarag¸ense;;;;;;;;;;;;;;;
left_wing_radical_NIC;Partido Obrero Socialista;;;;;;;;;;;;;;;
leninist_NIC;Frente Sandinista de LiberaciÛn Nacional;;;;;;;;;;;;;;;
stalinist_NIC;Partido Comunista de Nicaragua;;;;;;;;;;;;;;;
national_socialist_NOR;Nasjonal Samling;;;;;;;;;;;;;;;
fascistic_NOR;Hirden;;;;;;;;;;;;;;;
paternal_autocrat_NOR;Nasjonalpartiet;;;;;;;;;;;;;;;
social_conservative_NOR;Kristelig Folkeparti;;;;;;;;;;;;;;;
market_liberal_NOR;H¯yre;;;;;;;;;;;;;;;
social_liberal_NOR;Venstre;;;;;;;;;;;;;;;
social_democrat_NOR;Arbeiderpartiet;;;;;;;;;;;;;;;
left_wing_radical_NOR;NSA;;;;;;;;;;;;;;;
leninist_NOR;Mot Dag;;;;;;;;;;;;;;;
stalinist_NOR;NKP;;;;;;;;;;;;;;;
national_socialist_NZL;National Socialist Party;;;;;;;;;;;;;;;
fascistic_NZL;United National Front;;;;;;;;;;;;;;;
paternal_autocrat_NZL;People's Movement;;;;;;;;;;;;;;;
social_conservative_NZL;National Party;;;;;;;;;;;;;;;
market_liberal_NZL;United Party;;;;;;;;;;;;;;;
social_liberal_NZL;Reform Party;;;;;;;;;;;;;;;
social_democrat_NZL;Labour Party;;;;;;;;;;;;;;;
left_wing_radical_NZL;Socialist Party;;;;;;;;;;;;;;;
leninist_NZL;Social Democratic Party;;;;;;;;;;;;;;;
stalinist_NZL;CPNZ;;;;;;;;;;;;;;;
national_socialist_OMN;Arab National Socialist Party;;;;;;;;;;;;;;;
fascistic_OMN;Arab Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_OMN;National Party;;;;;;;;;;;;;;;
social_conservative_OMN;Muslim Brotherhood;;;;;;;;;;;;;;;
market_liberal_OMN;Reform Party;;;;;;;;;;;;;;;
social_liberal_OMN;Arabic Democratic Unionist Party ;;;;;;;;;;;;;;;
social_democrat_OMN;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_OMN;Arab Popular Party;;;;;;;;;;;;;;;
leninist_OMN;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_OMN;Communist Party of Oman;;;;;;;;;;;;;;;
national_socialist_PAK;National Socialist Party;;;;;;;;;;;;;;;
fascistic_PAK;Pakistan Fascist Front;;;;;;;;;;;;;;;
paternal_autocrat_PAK;Jamaat-e-Islami;;;;;;;;;;;;;;;
social_conservative_PAK;Muslim League;;;;;;;;;;;;;;;
market_liberal_PAK;Republican Party;;;;;;;;;;;;;;;
social_liberal_PAK;Pakistan's People's Party;;;;;;;;;;;;;;;
social_democrat_PAK;Awami National Party;;;;;;;;;;;;;;;
left_wing_radical_PAK;Revolutionary Party;;;;;;;;;;;;;;;
leninist_PAK;Pakistan Workers Party;;;;;;;;;;;;;;;
stalinist_PAK;Communist Party of Pakistan;;;;;;;;;;;;;;;
national_socialist_PAL;Arab National Socialist Party;;;;;;;;;;;;;;;
fascistic_PAL;Arab Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_PAL;The Hashemites;;;;;;;;;;;;;;;
social_conservative_PAL;Muslim Brotherhood;;;;;;;;;;;;;;;
market_liberal_PAL;Reform Party;;;;;;;;;;;;;;;
social_liberal_PAL;Arabic Democratic Unionist Party;;;;;;;;;;;;;;;
social_democrat_PAL;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_PAL;Worker-Communist Party;;;;;;;;;;;;;;;
leninist_PAL;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_PAL;Palestine Communist Party;;;;;;;;;;;;;;;
national_socialist_PAN;Movimiento Nacional Socialista;;;;;;;;;;;;;;;
fascistic_PAN;Falange de Panam·;;;;;;;;;;;;;;;
paternal_autocrat_PAN;Partido Nacional de Panam·;;;;;;;;;;;;;;;
social_conservative_PAN;Partido Conservador;;;;;;;;;;;;;;;
market_liberal_PAN;MOLIRENA;;;;;;;;;;;;;;;
social_liberal_PAN;Partido Revolucionario;;;;;;;;;;;;;;;
social_democrat_PAN;Partido Revolucionario Democr·tico;;;;;;;;;;;;;;;
left_wing_radical_PAN;Partido del Pueblo de Panam·;;;;;;;;;;;;;;;
leninist_PAN;Frente Obrero Socialista;;;;;;;;;;;;;;;
stalinist_PAN;Partido Comunista de Panam·;;;;;;;;;;;;;;;
national_socialist_PAR;Movimiento Nacional Socialista;;;;;;;;;;;;;;;
fascistic_PAR;Falange del Paraguayo;;;;;;;;;;;;;;;
paternal_autocrat_PAR;Partido Colorado;;;;;;;;;;;;;;;
social_conservative_PAR;Partido Conservador;;;;;;;;;;;;;;;
market_liberal_PAR;Partido Liberal;;;;;;;;;;;;;;;
social_liberal_PAR;Partido Liberal Radical AutÈntico;;;;;;;;;;;;;;;
social_democrat_PAR;Partido Socialista;;;;;;;;;;;;;;;
left_wing_radical_PAR;Partido Socialista Revolucionario;;;;;;;;;;;;;;;
leninist_PAR;Partido Patria Libre;;;;;;;;;;;;;;;
stalinist_PAR;Partido Comunista Paraguayo;;;;;;;;;;;;;;;
national_socialist_PER;Goruh-e Intiqam;;;;;;;;;;;;;;;
fascistic_PER;Hezb-e Pan-Iranist;;;;;;;;;;;;;;;
paternal_autocrat_PER;Hezb-e Rastakhiz;;;;;;;;;;;;;;;
social_conservative_PER;Hezb-e Iran;;;;;;;;;;;;;;;
market_liberal_PER;Jebhe Milli Iran;;;;;;;;;;;;;;;
social_liberal_PER;Hezb-e Musherevete-ye Iran;;;;;;;;;;;;;;;
social_democrat_PER;Hezb-e Zahmetkashha Iran;;;;;;;;;;;;;;;
left_wing_radical_PER;Hezb-e Tudeh;;;;;;;;;;;;;;;
leninist_PER;Hezb-e Kar-e Iran;;;;;;;;;;;;;;;
stalinist_PER;Hezb-e Komunist Iran;;;;;;;;;;;;;;;
national_socialist_PHI;Ganap Party;;;;;;;;;;;;;;;
fascistic_PHI;Sakdalista;;;;;;;;;;;;;;;
paternal_autocrat_PHI;KALIBAPI;;;;;;;;;;;;;;;
social_conservative_PHI;Kilusang Bagong Lipunan;;;;;;;;;;;;;;;
market_liberal_PHI;Partido Liberal ng Pilipinas;;;;;;;;;;;;;;;
social_liberal_PHI;Partido Nacionalista;;;;;;;;;;;;;;;
social_democrat_PHI;BAYAN;;;;;;;;;;;;;;;
left_wing_radical_PHI;Kilusang Mayo Uno;;;;;;;;;;;;;;;
leninist_PHI;PKP-1930;;;;;;;;;;;;;;;
stalinist_PHI;Partido Komunista ng Pilipinas;;;;;;;;;;;;;;;
national_socialist_POL;Deutsche Vereinigung;;;;;;;;;;;;;;;
fascistic_POL;ONR;;;;;;;;;;;;;;;
paternal_autocrat_POL;OZN;;;;;;;;;;;;;;;
social_conservative_POL;PSL;;;;;;;;;;;;;;;
market_liberal_POL;ZLN;;;;;;;;;;;;;;;
social_liberal_POL;PSChD;;;;;;;;;;;;;;;
social_democrat_POL;PPS;;;;;;;;;;;;;;;
left_wing_radical_POL;PPS-L;;;;;;;;;;;;;;;
leninist_POL;NPR;;;;;;;;;;;;;;;
stalinist_POL;KPRP;;;;;;;;;;;;;;;
national_socialist_POR;PNSP;;;;;;;;;;;;;;;
fascistic_POR;MNS;;;;;;;;;;;;;;;
paternal_autocrat_POR;Uni„o Nacional;;;;;;;;;;;;;;;
social_conservative_POR;PNR;;;;;;;;;;;;;;;
market_liberal_POR;PD;;;;;;;;;;;;;;;
social_liberal_POR;PSD;;;;;;;;;;;;;;;
social_democrat_POR;PS;;;;;;;;;;;;;;;
left_wing_radical_POR;PRP;;;;;;;;;;;;;;;
leninist_POR;FMP;;;;;;;;;;;;;;;
stalinist_POR;PCP;;;;;;;;;;;;;;;
national_socialist_PRK;Gukga Sahoedang;;;;;;;;;;x
fascistic_PRK;Gukmindang;;;;;;;;;;x
paternal_autocrat_PRK;Gonghwadang;;;;;;;;;;x
social_conservative_PRK;Jayudang;;;;;;;;;;x
market_liberal_PRK;Minju Gukmindang;;;;;;;;;;x
social_liberal_PRK;Minjudang;;;;;;;;;;x
social_democrat_PRK;Sahoe Minjudang;;;;;;;;;;x
left_wing_radical_PRK;Inmindang;;;;;;;;;;x
leninist_PRK;Gongsandang;;;;;;;;;;x
stalinist_PRK;Nodongdang;;;;;;;;;;x
national_socialist_PRU;Movimiento Nacional Socialista;;;;;;;;;;;;;;;
fascistic_PRU;Falange del Per˙;;;;;;;;;;;;;;;
paternal_autocrat_PRU;Partido Civil;;;;;;;;;;;;;;;
social_conservative_PRU;AcciÛn Popular;;;;;;;;;;;;;;;
market_liberal_PRU;Partido Liberal del Per˙;;;;;;;;;;;;;;;
social_liberal_PRU;Alianza Popular Revolucionaria Americana;;;;;;;;;;;;;;;
social_democrat_PRU;Partido Socialista del Per˙;;;;;;;;;;;;;;;
left_wing_radical_PRU;Partido Revolucionario de los Trabajadores;;;;;;;;;;;;;;;
leninist_PRU;Gruppo Marxista de los Trabajadores;;;;;;;;;;;;;;;
stalinist_PRU;Partido Comunista Peruano;;;;;;;;;;;;;;;
national_socialist_ROM;PGR;;;;;;;;;;;;;;;
fascistic_ROM;Garda de Fier;;;;;;;;;;;;;;;
paternal_autocrat_ROM;FRN;;;;;;;;;;;;;;;
social_conservative_ROM;PNC;;;;;;;;;;;;;;;
market_liberal_ROM;PNL;;;;;;;;;;;;;;;
social_liberal_ROM;PNT;;;;;;;;;;;;;;;
social_democrat_ROM;PSDR;;;;;;;;;;;;;;;
left_wing_radical_ROM;PSDI;;;;;;;;;;;;;;;
leninist_ROM;PSR;;;;;;;;;;;;;;;
stalinist_ROM;PCR;;;;;;;;;;;;;;;
national_socialist_RSI;NSIWP;;;;;;;;;;;;;;;
fascistic_RSI;PFR;;;;;;;;;;;;;;;
paternal_autocrat_RSI;ANI;;;;;;;;;;;;;;;
social_conservative_RSI;IPP;;;;;;;;;;;;;;;
market_liberal_RSI;PRI;;;;;;;;;;;;;;;
social_liberal_RSI;ARV;;;;;;;;;;;;;;;
social_democrat_RSI;PSU;;;;;;;;;;;;;;;
left_wing_radical_RSI;FN;;;;;;;;;;;;;;;
leninist_RSI;PTI;;;;;;;;;;;;;;;
stalinist_RSI;PCI;;;;;;;;;;;;;;;
national_socialist_SAL;Moviemento de Nacional Socialista;;;;;;;;;;;;;;;
fascistic_SAL;Falange de El Salvador;;;;;;;;;;;;;;;
paternal_autocrat_SAL;Partido Nacional;;;;;;;;;;;;;;;
social_conservative_SAL;ARENA;;;;;;;;;;;;;;;
market_liberal_SAL;Partido Nacional Liberal;;;;;;;;;;;;;;;
social_liberal_SAL;Centro Democr·tico Unido;;;;;;;;;;;;;;;
social_democrat_SAL;Partido Social DemÛcrata;;;;;;;;;;;;;;;
left_wing_radical_SAL;FMLN;;;;;;;;;;;;;;;
leninist_SAL;EjÈrcito Revolucionario del Pueblo;;;;;;;;;;;;;;;
stalinist_SAL;Partido Comunista de El Salvador;;;;;;;;;;;;;;;
national_socialist_SAU;Arab National Socialist Party;;;;;;;;;;;;;;;
fascistic_SAU;Arab Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_SAU;The Sauds;;;;;;;;;;;;;;;
social_conservative_SAU;Muslim Brotherhood;;;;;;;;;;;;;;;
market_liberal_SAU;Reform Party;;;;;;;;;;;;;;;
social_liberal_SAU;Arabic Democratic Unionist Party ;;;;;;;;;;;;;;;
social_democrat_SAU;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_SAU;Arab Popular Party;;;;;;;;;;;;;;;
leninist_SAU;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_SAU;Communist Party of Saudi Arabia;;;;;;;;;;;;;;;
national_socialist_SCH;Eidgenˆssische Sammlung;;;;;;;;;;;;;;;
fascistic_SCH;NF;;;;;;;;;;;;;;;
paternal_autocrat_SCH;KKP;;;;;;;;;;;;;;;
social_conservative_SCH;BGB;;;;;;;;;;;;;;;
market_liberal_SCH;LPS;;;;;;;;;;;;;;;
social_liberal_SCH;FDP;;;;;;;;;;;;;;;
social_democrat_SCH;SP;;;;;;;;;;;;;;;
left_wing_radical_SCH;FSS;;;;;;;;;;;;;;;
leninist_SCH;KPS-O;;;;;;;;;;;;;;;
stalinist_SCH;KPS;;;;;;;;;;;;;;;
national_socialist_SIA;National Socialist Party;;;;;;;;;;;;;;;
fascistic_SIA;Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_SIA;Khana Ratsadon;;;;;;;;;;;;;;;
social_conservative_SIA;Democrat Party;;;;;;;;;;;;;;;
market_liberal_SIA;Liberal Party;;;;;;;;;;;;;;;
social_liberal_SIA;Khabuankarn Seri Thai;;;;;;;;;;;;;;;
social_democrat_SIA;Social Democrat Party;;;;;;;;;;;;;;;
left_wing_radical_SIA;Revolutionary Party;;;;;;;;;;;;;;;
leninist_SIA;Workers and Peasants Party;;;;;;;;;;;;;;;
stalinist_SIA;Communist Party of Siam;;;;;;;;;;;;;;;
national_socialist_SIK;National Socialist Party;;;;;;;;;;;;;;;
fascistic_SIK;Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_SIK;National Party;;;;;;;;;;;;;;;
social_conservative_SIK;Conservative Party;;;;;;;;;;;;;;;
market_liberal_SIK;Liberal Party;;;;;;;;;;;;;;;
social_liberal_SIK;Social Liberal Party;;;;;;;;;;;;;;;
social_democrat_SIK;Social Democrat Party;;;;;;;;;;;;;;;
left_wing_radical_SIK;Revolutionary Party;;;;;;;;;;;;;;;
leninist_SIK;Workers and Peasants Party;;;;;;;;;;;;;;;
stalinist_SIK;Communist Party of Sinkiang;;;;;;;;;;;;;;;
national_socialist_SLO;Hlinkova garda;;;;;;;;;;;;;;;
