##################################################;########;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
# Abilities;English;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
mg_focus;Machinegun Focus;;;;;;;;;;;;;x
mg_focus_hidden;Machinegun Focus;;;;;;;;;;;;;x
mg_focus_desc;Fighter armament eventually began to be mounted inside the wings, outside the arc of the propeller, though most designs retained two synchronized machine-guns directly ahead of the pilot where they were more accurate (that being the strongest part of the structure). Rifle-caliber .30 and .303 in (7.62 mm) caliber guns remained the norm with larger weapons either being too heavy and cumbersome or deemed unnecessary against such lightly built aircraft. It was not considered unreasonable to use World War I-style armament to counter enemy fighters as there was insufficient air to air combat during most of the period to disprove this notion.;;;;;;;;;;;;;x
mg_focus_hidden_desc;Fighter armament eventually began to be mounted inside the wings, outside the arc of the propeller, though most designs retained two synchronized machine-guns directly ahead of the pilot where they were more accurate (that being the strongest part of the structure). Rifle-caliber .30 and .303 in (7.62 mm) caliber guns remained the norm with larger weapons either being too heavy and cumbersome or deemed unnecessary against such lightly built aircraft. It was not considered unreasonable to use World War I-style armament to counter enemy fighters as there was insufficient air to air combat during most of the period to disprove this notion.;;;;;;;;;;;;;x
wing_guns;Wing Guns;;;;;;;;;;;;;x
wing_guns_hidden;Wing Guns;;;;;;;;;;;;;x
wing_guns_desc;Cantilever monoplane wings provided much more space than the fuselage to mount armament � and being much more rigid than the old cable braced wings they provided almost as steady a mounting as the fuselage. The retention of fuselage mounted guns, with the additional weight of their synchronization gear (which slowed their rate of fire, albeit only slightly, and still occasionally failed, resulting in damage to propellers) became increasingly unattractive as the extra firepower offered by two machine guns came to represent a decreasing percentage of a fighter's total armament.;;;;;;;;;;;;;x
wing_guns_hidden_desc;Cantilever monoplane wings provided much more space than the fuselage to mount armament � and being much more rigid than the old cable braced wings they provided almost as steady a mounting as the fuselage. The retention of fuselage mounted guns, with the additional weight of their synchronization gear (which slowed their rate of fire, albeit only slightly, and still occasionally failed, resulting in damage to propellers) became increasingly unattractive as the extra firepower offered by two machine guns came to represent a decreasing percentage of a fighter's total armament.;;;;;;;;;;;;;x
auto_cannons;Large Calibre Machine-Cannons;;;;;;;;;;;;;x
auto_cannons_hidden;Large Calibre Machine-Cannons;;;;;;;;;;;;;x
auto_cannons_desc;Fast firing high calibre machine cannon increases the hitting power of aircraft in combat. An autocannon or automatic cannon is a rapid-fire projectile weapon that fires armour piercing or explosive shells, as opposed to the bullet fired by a machine gun. Autocannon often have a larger calibre than a machine gun (e.g., 20 mm or greater).During the second World War, the use of armour plate to protect the pilot as well as self sealing fuel tanks, made the cannon necessary as a shell could instantly sever essential structural elements, penetrate armour or open up a fuel tank.;;;;;;;;;;;;;x
auto_cannons_hidden_desc;Fast firing high calibre machine cannon increases the hitting power of aircraft in combat. An autocannon or automatic cannon is a rapid-fire projectile weapon that fires armour piercing or explosive shells, as opposed to the bullet fired by a machine gun. Autocannon often have a larger calibre than a machine gun (e.g., 20 mm or greater).During the second World War, the use of armour plate to protect the pilot as well as self sealing fuel tanks, made the cannon necessary as a shell could instantly sever essential structural elements, penetrate armour or open up a fuel tank.;;;;;;;;;;;;;x
mg_cannon_combo;Machinegun/Cannon Combo;;;;;;;;;;;;;x
mg_cannon_combo_hidden;Machinegun/Cannon Combo;;;;;;;;;;;;;x
mg_cannon_combo_desc;Armament also advanced during the war. The rifle-caliber machine guns that were common on prewar fighters could not easily down the more rugged warplanes of the era. Air forces began to replace or supplement them with cannons, which fired explosive shells that could blast a hole in an enemy aircraft�rather than relying on kinetic energy from a solid bullet striking a fuel line, control cable, pilot, etc. Cannons could bring down even heavy bombers with just a few hits, but their slower rate of fire made it difficult to hit fast moving fighters in a dogfight. Eventually, most fighters mounted cannons, sometimes in combination with machine guns.;;;;;;;;;;;;;x
mg_cannon_combo_hidden_desc;Armament also advanced during the war. The rifle-caliber machine guns that were common on prewar fighters could not easily down the more rugged warplanes of the era. Air forces began to replace or supplement them with cannons, which fired explosive shells that could blast a hole in an enemy aircraft�rather than relying on kinetic energy from a solid bullet striking a fuel line, control cable, pilot, etc. Cannons could bring down even heavy bombers with just a few hits, but their slower rate of fire made it difficult to hit fast moving fighters in a dogfight. Eventually, most fighters mounted cannons, sometimes in combination with machine guns.;;;;;;;;;;;;;x
ammo_capacity;Ammunition Capacity;;;;;;;;;;;;;x
ammo_capacity_desc;By enlarging the ammo-capacity the aircraft could hit more enemy planes in the air, but also at the cost of more weight;;;;;;;;;;;;;x
gun_turrets;Gun Turrets;;;;;;;;;;;;;x
gun_turrets_desc;At first, guns on aircraft were either fixed in orientation or mounted on pedestals or simple swivel mounts. The latter evolved into the Scarff ring, a rotating ring mount which allowed the gun to be turned to any direction with the gunner remaining directly behind it. As aircraft flew higher and faster, the need for protection from the elements led to the enclosure or shielding of the gun positions, as in the "lobsterback" rear seat of the Hawker Demon biplane fighter.;;;;;;;;;;;;;x
twin_engine_aircraft_armament;Twin Engine Armament Research;;;;;;;;;;;;;x
twin_engine_aircraft_armament_desc;The design upgrades of machine guns and cannon to be mounted on our medium aircraft allows them to shoot back at our enemies. Furthermore, it also improves their ground-attack role, because they can strafe enemies.;;;;;;;;;;;;;x
twin_engine_gunner_pos;Gun Position Twin Engine Planes;;;;;;;;;;;;;x
twin_engine_gunner_pos_desc;In time the number of turrets carried and the number of guns mounted increased. With the limited space on these aircraft the number of turrets and the placing was limited.;;;;;;;;;;;;;x
strategic_bomber_armament;Four Engine Armament Research;;;;;;;;;;;;;x
strategic_bomber_armament_desc;The redesign and upgrade of machine guns and cannon mounted on our strategic bombers allows us to shoot back at our enemies, making it a riskier proposition for enemy fighters to attack us.;;;;;;;;;;;;;x
four_engine_gunner_pos;Gun Position Four Engine Planes;;;;;;;;;;;;;x
four_engine_gunner_pos_desc;In time the number of turrets carried and the number of guns mounted increased. With these larger aircraft, mostly longrange strategic bombers, the number of turrets raised even up to 8 turrets in the B-17 Flying Fortress.;;;;;;;;;;;;;x
twin_engine_gun_strength;Gun Ability Twin Engine Planes;;;;;;;;;;;;;x
twin_engine_gun_strength_desc;By using other machinegun calibres the effeciency of these guns became better.;;;;;;;;;;;;;x
four_engine_gunner_strength;Gun Ability Four Engine Planes;;;;;;;;;;;;;x
four_engine_gunner_strength_desc;By using other machinegun calibres the effecieny of these guns became better.;;;;;;;;;;;;;x
rocket_interceptor_tech;Rocket Interceptor Prototype;;;;;;;;;;;;;x
rocket_interceptor_tech_desc;Rocket interceptors are our first foray into jet powered aircraft. Although the technology itself will prove a dead end, valuable practical experience can be gained from it.;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
# Air to Ground Techs;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
cas_design;Close Air Support Prototype;;;;;;;;;;;;;x
cas_design_desc;The close air support aircraft is a development based on the fighter.  Using similar airframes, it has been redesigned to be a fast short-range bomber.\nNext plane-model technology requirements:\nClose Air Support Blueprint,\nSingle Engine Airframe   -   Small Fueltank,\nSingle Engine Armament   -   Aero Engine,\nSpecialized Ammo Develeopment CAS.;;;;;;;;;;;;;x
multirole_fighter_design;Fighter-Bomber Prototype;;;;;;;;;;;;;x
multirole_fighter_design_desc;An offshoot of interceptor design is the Fighter-Bomber.  With the ability to act as both a fighter and a bomber, it allows us to add more flexibility to our air force.\nNext plane-model technology requirements:\nFighter-Bomber Blueprint,\nSingle Engine Airframe   -   Small Fueltank,\nSingle Engine Armament   -   Aero Engine.;;;;;;;;;;;;;x
light_bomber_design;Light Bomber Prototype;;;;;;;;;;;;;x
light_bomber_design_desc;Although the principles of powered flight are well known, harnessing them for military use will involve some work. Working on designs for twin-engine aircraft, we will be able to develop a light bomber to bomb our enemies and out run most early war interceptors.\nNext plane-model technology requirements:\nLight Bomber Blueprint,\nTwin Engine Airframe   -   Medium Fueltank,\nTwin Engine Armament   -   Aero Engine.;;;;;;;;;;;;;x
twin_engine_bomber_design;Medium Bomber Prototype;;;;;;;;;;;;;x
twin_engine_bomber_design_desc;Although the principles of powered flight are well known, harnessing them for military use will involve some work. Working on designs for twin-engine aircraft, we will be able to develop a medium tactical bomber to bomb our enemies.\nNext plane-model technology requirements:\nMedium Bomber Blueprint,\nTwin Engine Airframe   -   Medium Fueltank,\nTwin Engine Armament   -   Aero Engine,\nTwin Engine Gun/Str position   -   Twin Engine Bomberbay/Crew position.;;;;;;;;;;;;;x
four_engine_bomber_design;Heavy Bomber Prototype;;;;;;;;;;;;;x
four_engine_bomber_design_desc;Aircraft that can carry cargo can carry other things as well. By redesigning cargo aircraft, we can turn these into long-range tactical and strategic bombers capable of doing damage to enemy industries.\nNext plane-model technology requirements:\nHeavy Bomber Blueprint,\nFour Engine Airframe   -   Large Fueltank,\nFour Engine Armament   -   Aero Engine,\nTwin Engine Gun/Str position   -   Twin Engine Bomberbay/Crew position.;;;;;;;;;;;;;x
basic_bomb;50 kg Bomb Development;;;;;;;;;;;;;x
basic_bomb_hidden;50 kg Bomb Development;;;;;;;;;;;;;x
basic_bomb_desc;Improvements in bombs allow our tactical bombers to be more effective.  Larger bombs with better explosives increase the overall weight of bombing.;;;;;;;;;;;;;x
basic_bomb_hidden_desc;Improvements in bombs allow our tactical bombers to be more effective.  Larger bombs with better explosives increase the overall weight of bombing.;;;;;;;;;;;;;x
small_bomb;250 kg Bomb Development;;;;;;;;;;;;;x
small_bomb_hidden;250 kg Bomb Development;;;;;;;;;;;;;x
small_bomb_hidden_desc;Development of 250 kg bombs improves the ability of our light aircraft to hit and damage ground targets.;;;;;;;;;;;;;x
small_bomb_desc;Development of 250 kg bombs improves the ability of our light aircraft to hit and damage ground targets.;;;;;;;;;;;;;x
medium_bomb;500 kg Bomb Development;;;;;;;;;;;;;x
medium_bomb_hidden;500 kg Bomb Development;;;;;;;;;;;;;x
medium_bomb_desc;Development of medium bombs improves the ability of our medium aircraft to hit and damage hard targets.;;;;;;;;;;;;;x
medium_bomb_hidden_desc;Development of medium bombs improves the ability of our medium aircraft to hit and damage hard targets.;;;;;;;;;;;;;x
large_bomb;1000 kg Bomb Development;;;;;;;;;;;;;x
large_bomb_hidden;1000 kg Bomb Development;;;;;;;;;;;;;x
large_bomb_desc;Improvements in bomb design allows our strategic bombers to inflict yet greater destruction on strategic targets.;;;;;;;;;;;;;x
large_bomb_hidden_desc;Improvements in bomb design allows our strategic bombers to inflict yet greater destruction on strategic targets.;;;;;;;;;;;;;x
bunker_bomb;Bunker-Penetration Bomb;;;;;;;;;;;;;x
bunker_bomb_desc;A bunker buster is a bomb designed to penetrate hardened targets or targets buried deep underground.;;;;;;;;;;;;;x
dam_bust_bomb;Dam Buster Bomb;;;;;;;;;;;;;x
dam_bust_bomb_desc;"The Dam Buster Bomb was a bouncing bomb, which is a bomb designed specifically to bounce to a target across water in a calculated manner to avoid obstacles such as torpedo nets, and to allow both the bomb's speed on arrival at the target and the timing of its detonation to be pre-determined, in a similar fashion to a regular naval depth charge. The inventor (Barnes Wallis) of the first such bomb was the British engineer Barnes Wallis, whose "Upkeep" bouncing bomb was used in the RAF's Operation Chastise of May 1943 to bounce into German dams and explode underwater, with effect similar to the underground detonation of the Grand Slam and Tallboy earthquake bombs, both of which he also invented.";;;;;;;;;;;;;x
tallboy_bomb;Tallboy Bomb;;;;;;;;;;;;;x
tallboy_bomb_desc;The Tallboy or Bomb, Medium Capacity, 12,000 lb, was an earthquake bomb developed by the British aeronautical engineer Barnes Wallis and deployed by the RAF in 1944. It weighed five tons and, carried by the Avro Lancaster, was effective against hardened structures against which earlier, smaller bombs had proven ineffective. The last of the Kriegsmarine's Bismarck-class battleships, the Tirpitz, was sunk by an air attack using Tallboys.;;;;;;;;;;;;;x
grandslam_bomb;Grandslam Bomb;;;;;;;;;;;;;x
grandslam_bomb_desc;"The Grand Slam was a 22,000 lb (10,000 kg) earthquake bomb used by RAF Bomber Command against strategic targets during the Second World War. Known officially as the Bomb, Medium Capacity, 22,000 lb, it was a scaled-up version of the Tallboy bomb and closer to the original size that the bombs' inventor, Barnes Wallis, had envisaged when he first developed his earthquake bomb idea. It was also nicknamed "Ten ton Tess".";;;;;;;;;;;;;x
incendiary_bomb;Incendiary Bomb;;;;;;;;;;;;;x
incendiary_bomb_desc;Incendiary bomb;;;;;;;;;;;;;x
cluster_bomb;Cluster Bomb;;;;;;;;;;;;;x
cluster-bomb_desc;The Butterfly Bomb, or Sprengbombe Dickwandig 2 kg or SD2,  was one of the first cluster bombs ever used in combat and it proved to be a highly effective weapon. It was a German 2 kilogram anti-personnel submunition used by the Luftwaffe during the Second World War. The design was very distinctive and easy to recognise. SD2 bomblets were not dropped individually, but were packed into containers holding between 6 and 108 submunitions. The submunitions were released after the container was released from the aircraft and had burst open. The bomb containers that carried the SD2 bomblets and released them in the air were nicknamed "the Devils Eggs" by Luftwaffe air and ground crew.;;;;;;;;;;;;;x
aerial_mines;Aerial Mines;;;;;;;;;;;;;x
aerial_mines_desc;In the 1930s, Germany had experimented with the laying of mines by aircraft, it became a crucial element in their overall mining strategy. Aircraft had the advantage of speed, and they would never get caught in their own minefields. German mines held a large 1,000 pounds (450 kg) explosive charge. From April to June 1940, the Luftwaffe laid 1,000 mines in British waters. Soviet ports were mined, as was the Arctic convoy route to Murmansk. The Heinkel He 115 could carry two medium or one large mine while the Heinkel He 59, Dornier Do 18, Junkers Ju 88 and Heinkel He 111 could carry more.;;;;;;;;;;;;;x
two_engine_bombbay;Twin Engine Bomberbay;;;;;;;;;;;;;x
two_engine_bombbay_desc;The bomb bay or weapons bay on some military aircraft is a compartment to carry bombs, usually in the aircraft's fuselage, with "bomb bay doors" which open at the bottom. The bomb bay doors are opened and the bombs are dropped when over the target or at a specified launching point. Bomb bays were born of necessity. Early military aircraft suffered severe aerodynamic drag (which would further slow down the already lumbering bomb-laden aircraft) with bombs hanging from the wings or below the fuselage, so military aviation designers moved the bombs inside the aircraft.;;;;;;;;;;;;;x
four_engine_bombbay;Four Engine Bomberbay;;;;;;;;;;;;;x
four_engine_bombbay_desc;The bomb bay or weapons bay on some military aircraft is a compartment to carry bombs, usually in the aircraft's fuselage, with "bomb bay doors" which open at the bottom. The bomb bay doors are opened and the bombs are dropped when over the target or at a specified launching point. Bomb bays were born of necessity. Early military aircraft suffered severe aerodynamic drag (which would further slow down the already lumbering bomb-laden aircraft) with bombs hanging from the wings or below the fuselage, so military aviation designers moved the bombs inside the aircraft.;;;;;;;;;;;;;x
at_ordnance;High Calibre Cannons and Ammunition;;;;;;;;;;;;;x
at_ordnance_desc;Installing high calibre guns on ground attack planes increases the chances of destroying enemy armour. This included a variety of ammunition, common shells include high-explosive dual-purpose types (HEDP), any variety of armour-piercing (AP) types, such as composite rigid (APCR) or discarding sabot types (APDS).;;;;;;;;;;;;;x
AA_ordnance;Specialized anti-AA ammunition;;;;;;;;;;;;;x
AA_ordnance_desc;By developing specialized anti-AA ammuntion, which explodes just before impact, increases the chances of destroying enemy AA-installation.;;;;;;;;;;;;;x
Rocket_ordnance;Rockets;;;;;;;;;;;;;x
Rocket_ordnance_hidden;Rockets;;;;;;;;;;;;;x
Rocket_ordnance_desc;Installing rockets on ground attack planes increases the chances of destroying enemy armour.;;;;;;;;;;;;;x
Rocket_ordnance_hidden_desc;Installing rockets on ground attack planes increases the chances of destroying enemy armour.;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
# Naval Air Techs;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
cag_design;Carrier Aircraft Prototype;;;;;;;;;;;;;x
cag_design_hidden;Carrier Aircraft Prototype;;;;;;;;;;;;;x
cag_design_desc;Other nations are developing up-to-date naval aircraft which are designed to operate from aircraft carriers.  We should do likewise, and then we will be able to build Carrier Air Groups of specialised naval fighters and bombers.\nNext plane-model technology requirements:\nCarrier Aircraft Blueprint   -   Air Luanched Torpedoes,\nSingle Engine Airframe   -   Small Fueltank,\nSingle Engine Armament   -   Aero Engine.;;;;;;;;;;;;;x
cag_fighter;CAG Fighter Focus;;;;;;;;;;;;;x
cag_fighter_hidden;CAG Fighter Focus;;;;;;;;;;;;;x
cag_fighter_desc;CAG Fighter Focus;;;;;;;;;;;;;x
cag_bomber;CAG Bomber Focus;;;;;;;;;;;;;x
cag_bomber_hidden;CAG Bomber Focus;;;;;;;;;;;;;x
cag_bomber_desc;CAG Bomber Focus;;;;;;;;;;;;;x
cag_torpedo;CAG Torpedo-Bomber Focus;;;;;;;;;;;;;x
cag_torpedo_hidden;CAG Torpedo-Bomber Focus;;;;;;;;;;;;;x
cag_torpedo_desc;CAG Torpedo-Bomber Focus;;;;;;;;;;;;;x
air_launched_torpedo;Air Launched Torpedo;;;;;;;;;;;;;x
air_launched_torpedo_hidden;Air Launched Torpedo;;;;;;;;;;;;;x
air_launched_torpedoes;Air Launched Torpedoes;;;;;;;;;;;;;x
air_launched_torpedoes_hidden;Air Launched Torpedoes;;;;;;;;;;;;;x
air_launched_torpedoes_desc;By developing air-launched anti-shipping torpedoes, we can improve the ability of our naval aircraft to attack enemy shipping.;;;;;;;;;;;;;x
air_launched_torpedoes_hidden_desc;By developing air-launched anti-shipping torpedoes, we can improve the ability of our naval aircraft to attack enemy shipping.;;;;;;;;;;;;;x
naval_bomber_design;Naval Bomber Prototype;;;;;;;;;;;;;x
naval_bomber_design_desc;The naval bomber is a development of the twin-engine tactical bomber.  With a longer range and different armament, it is more effective against naval targets, but not as effective against land targets.\nNext plane-model technology requirements:\nNaval Bomber Blueprint   -   Air Luanched Torpedoes,\nTwin Engine Airframe   -   Medium Fueltank,\nTwin Engine Armament   -   Aero Engine,\nTwin Engine Gun/Str position   -   Twin Engine Bomberbay/Crew position.;;;;;;;;;;;;;x
Flying_boat_activation;Flying Boat Prototype;;;;;;;;;;;;;x
Flying_boat_activation_desc;Harking back to the 1920's, Flying Boats are the vestages of a golden age in maritime avaiation. Until the advent of more powerful dedicated naval patrol bombers, Flying Boats are the best air units to patrol the sea-lanes for enemy submarines and surface vessels.;;;;;;;;;;;;;x
tailhook;Tailhook;;;;;;;;;;;;;x
tailhook_desc;The tailhook is a strong metal bar, with its free end flattened out, thickened somewhat, and fashioned into a claw-like hook. The hook is mounted on a swivel on the keel of the aircraft, and is normally mechanically and hydraulically held in the stowed/up position. Upon actuation by the pilot, hydraulic or pneumatic pressure lowers the hook to the down position. The first succesfull shipboard landing of an aircraft was done by Eugene Ely who flew from San Bruno airfield California and landed on the Pennsylvania on the January 8, 1911 with his Curtis pusher airplane.;;;;;;;;;;;;;x
folding_wings;Folding Wings;;;;;;;;;;;;;x
folding_wings_hidden;Folding Wings;;;;;;;;;;;;;x
folding_wings_desc;By the development of folding wings for aircraft we save space on the carriers and we can station more aircraft on the carriers. The folding allows the aircraft to occupy less space in a confined hangar because the folded wing normally rises over the fuselage decreasing the floor area of the aircraft. Short Brothers, the world's first aircraft manufacturer, developed and patented folding wing mechanisms for ship-borne aircraft(Short folder). The first patent being granted in 1913. The wings were hinged so that they folded back horizontally alongside the fuselage, usually being held in place by latches projecting sideways from the rear of the fuselage.;;;;;;;;;;;;;x
naval_combat_development;Naval Combat Development;;;;;;;;;;;;;x
naval_combat_development_desc;Naval Combat Development will use 2-engine technology chain. This technology will give your naval-bombers the edge to do damage against surface vessels more effectively.;;;;;;;;;;;;;x
naval_patrol_development;Naval Patrol Development;;;;;;;;;;;;;x
naval_patrol_development_desc;Naval Combat Development will use 4-engine technology chain. This technology will give your naval-bombers the edge to do damage against submarines more effectively.;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
# Special Air Techs;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
twin_engine_transport_plane_design;Two Engine Transport-plane Prototype;;;;;;;;;;;;;x
twin_engine_transport_plane_design_desc;Two engine Transport-plane are designed to transport troops and/or supplies by air over long distances.;;;;;;;;;;;;;x
four_engine_transport_plane_design;Four Engine Transport-plane Prototype;;;;;;;;;;;;;x
four_engine_transport_plane_design_desc;Four engine transport-plane are designed to transport large amount of troops and/or supplies by air over long distances.;;;;;;;;;;;;;x
cargo_hold;Cargo Hold;;;;;;;;;;;;;x
cargo_hold_desc;Improvements to our aircraft design allows our transport aircraft to carry more equipment and supplies.;;;;;;;;;;;;;x
glider_activation;Assault Gliders;;;;;;;;;;;;;x
glider_activation_desc;These engineless aircraft were towed into the air and most of the way to their target by military transport planes. Once released from the tow craft near, they were to land on any convenient open terrain close to the target hopefully with as little damage to the cargo and crew as possible. Larger gliders were developed to land heavy equipment, like anti-tank guns, anti-aircraft guns, and small vehicles such as jeeps and light tanks.;;;;;;;;;;;;;x
air_refueling_plane_design;Mid-air Refueling Aircraft Prototype.;;;;;;;;;;;;;x
air_refueling_plane_design_desc;Mid-air refueling aircraft design.;;;;;;;;;;;;;x
recon_aircraft_design;Reconaissance Aircraft Design;;;;;;;;;;;;;x
recon_aircraft_design_desc;Reconaissance Aircraft design.;;;;;;;;;;;;;x
helicopters;Helicopters;;;;;;;;;;;;;x
helicopters_desc;The development of helicopters will contribute to our knowledge of aeronautics, enabling our scientists to develop more efficient flying machines.;;;;;;;;;;;;;x
control_tower;Airfield Control Tower;;;;;;;;;;;;;x
control_tower_desc;Control Towers allow for more aircraft to be directed and organised at an airbase. Researching this tech will trigger Airbase Level Events which will increase a random designated level 1-4 airbase to level 10;;;;;;;;;;;;;x
hardended_airstrip;Hardened Airstrip;;;;;;;;;;;;;x
hardended_airstrip_desc;Hardened Airstrips allow more aircraft to operate at an airbase in larger numbers and more adverse climates. Researching this tech will trigger Airbase Level Events which will increase a random designated level 1-5 airbase to level 10;;;;;;;;;;;;;x
Hangar_Maintenance;Hangar Bay Maintenance;;;;;;;;;;;;;x
Hangar_Maintenance_desc;Better airfield hangars allow for more aircraft to be housed and maintained on an airfield for longert periods of time. Each level of this event will trigger Airbase Level Events which will increase a random designated level 1-6 airbase by 4 for each tech level.;;;;;;;;;;;;;x
expand_airbases;Airbase Blueprints;;;;;;;;;;;;;x
expand_airbases_desc;You can expand airbases using these techs. You need to designate potenital airbases using the covert ops system in the province window, then for each tech level an event will fire that will expand a random one of your desginated airbases.;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
# Aircraftsystems Techs;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
basic_aeroengine;Basic Aero Engine;;;;;;;;;;;;;x
basic_aeroengine_desc;Speed is vital in air combat, and by improving our engines we can get better performance out of our aircraft, although these new engines will consume more fuel and reduce the planes' range.;;;;;;;;;;;;;x
basic_single_engine_airframe;Basic Single Engine Airframe;;;;;;;;;;;;;x
basic_single_engine_airframe_desc;Airframe development allows us to improve the protection of our interceptors, partly through the positioning of vulnerable components, and partly by adding more armour.;;;;;;;;;;;;;x
basic_twin_engine_airframe;Basic Twin Engine Airframe;;;;;;;;;;;;;x
basic_twin_engine_airframe_desc;Airframe development allows us to improve the protection of a tactical bomber, partly through the positioning of vulnerable components and partly by adding more armour.;;;;;;;;;;;;;x
basic_four_engine_airframe;Basic Four Engine Airframe;;;;;;;;;;;;;x
basic_four_engine_airframe_desc;Our experience with twin-engine aircraft design opens up the possibility of even larger aircraft.  The large transport plane is able to ferry supplies to remote areas and there may be other possibilities too.;;;;;;;;;;;;;x
basic_small_fueltank;Basic Small Fuel Tank;;;;;;;;;;;;;x
basic_small_fueltank_desc;By improving fuel tank design we can increase the amount of fuel our interceptors can carry.  This will improve range but makes the plane more vulnerable in combat.;;;;;;;;;;;;;x
basic_medium_fueltank;Basic Medium Fuel Tank;;;;;;;;;;;;;x
basic_medium_fueltank_desc;By improving fuel tank design, we can increase the amount of fuel our tactical bombers can carry.  This will improve range, but it also makes the plane more vulnerable in combat.;;;;;;;;;;;;;x
single_engine_airframe;Single Engine Airframe Research;;;;;;;;;;;;;x
single_engine_airframe_desc;Airframe development allows us to improve the protection of our light aircraft, partly through the positioning of vulnerable components and partly by adding more armour.;;;;;;;;;;;;;x
twin_engine_airframe;Twin Engine Airframe Research;;;;;;;;;;;;;x
twin_engine_airframe_desc;Airframe development allows us to improve the protection of our medium aircraft, partly through the positioning of vulnerable components and partly by adding more armour.;;;;;;;;;;;;;x
four_engine_airframe;Four Engine Airframe Research;;;;;;;;;;;;;x
four_engine_airframe_desc;Airframe development allows us to both improve the protection of our large aircraft, partly through the positioning of vulnerable components and partly by adding more armour.;;;;;;;;;;;;;x
small_fueltank;Small Fuel Tank Research;;;;;;;;;;;;;x
small_fueltank_desc;By improving fuel tank design, we can increase the amount of fuel our light aircraft can carry.  This will improve range, but will also make the plane more vulnerable in combat.;;;;;;;;;;;;;x
medium_fueltank;Medium Fuel Tank Research;;;;;;;;;;;;;x
medium_fueltank_desc;By improving fuel tank design, we can increase the amount of fuel our medium aircraft can carry.  This will improve range, but it also makes the plane more vulnerable in combat.;;;;;;;;;;;;;x
large_fueltank;Large Fuel Tank Research;;;;;;;;;;;;;x
large_fueltank_desc;By improving fuel tank design we can increase the amount of fuel our large aircraft can carry.  This will improve range, but it also makes the plane more vulnerable in combat.;;;;;;;;;;;;;x
drop_tanks;Drop Tanks;;;;;;;;;;;;;x
drop_tanks_hidden;Drop Tanks;;;;;;;;;;;;;x
drop_tanks_desc;Adding external fuel tanks that are dropped during flight can dramatically increase the range of our fighters and close air support aircraft.;;;;;;;;;;;;;x
drop_tanks_hidden_desc;Adding external fuel tanks that are dropped during flight can dramatically increase the range of our fighters and close air support aircraft.;;;;;;;;;;;;;x
self_sealing_fueltanks;Self Sealing Tanks;;;;;;;;;;;;;x
self_sealing_fueltanks_desc;Self-sealing fuel tanks have multiple layers of rubber and reinforcing fabric, one of vulcanized rubber and one of untreated natural rubber that can absorb fuel and expand when wet. When a fuel tank is punctured, the fuel will seep into the layers, causing the swelling of the untreated layer, thus sealing the puncture.;;;;;;;;;;;;;x
in_air_refueling;Mid Air Refueling;;;;;;;;;;;;;x
in_air_refueling_desc;Aerial refueling, also referred to as air refueling, in-flight refueling (IFR), air-to-air refueling (AAR), and tanking, is the process of transferring fuel from one aircraft (the tanker) to another (the receiver) during flight. The procedure allows the receiving aircraft to remain airborne longer, extending its range or loiter time on station. A series of air refuelings can give range limited only by crew fatigue and engineering factors such as engine oil consumption. Because the receiver aircraft can be topped up with extra fuel in the air, air refueling can allow a takeoff with a greater payload which could be weapons, cargo, or personnel.;;;;;;;;;;;;;x
radial_engine;Radial Engine Design;;;;;;;;;;;;;x
radial_engine_desc;The radial engine is a reciprocating type internal combustion engine configuration in which the cylinders point outward from a central crankshaft like the spokes of a wheel. It resembles a stylized star when viewed from the front, and is called a "star engine" (German Sternmotor) in some languages. The radial configuration was very commonly used in aircraft engines before turbine engines became predominant.;;;;;;;;;;;;;x
inline_engine;Inline Engine Design;;;;;;;;;;;;;x
inline_engine_desc;In aviation, an inline engine is a reciprocating engine with banks of cylinders, one behind another, rather than rows of cylinders, with each bank having any number of cylinders, but rarely more than six.;;;;;;;;;;;;;x
aeroengine;Aero Engine Research;;;;;;;;;;;;;x
aeroengine_desc;Further refinements to our aircraft engines allow even greater speeds from our aircraft, although these new engines will consume more fuel and reduce our range.;;;;;;;;;;;;;x
contr_pitch_prop;Controllable Propellor Pitch;;;;;;;;;;;;;x
contr_pitch_prop_desc;A controllable-pitch propeller (CPP) or variable-pitch propeller is a type of propeller with blades that can be rotated around their long axis to change their pitch. If the pitch can be set to negative values, the reversible propeller can also create reverse thrust for braking or going backwards without the need of changing the direction of shaft revolutions.The first practical controllable-pitch propeller for aircraft was introduced in 1932. Such propellers are used in propeller-driven aircraft to adapt the propeller to different thrust levels and air speeds so that the propeller blades don't stall, hence degrading the propulsion system's efficiency. Especially for cruising, the engine can operate in its most economical range of rotational speeds.;;;;;;;;;;;;;x
engine_boost;Supercharger;;;;;;;;;;;;;x
