ss_commando_brigade_1;SS-Sonderverbände(II) ;;;;;;;;;;;;;x
ss_commando_brigade_2;SS-Sonderverbände(III) ;;;;;;;;;;;;;x
ss_commando_brigade_3;SS-Sonderverbände(IV) ;;;;;;;;;;;;;x
ss_commando_brigade_4;SS-Sonderverbände(V) ;;;;;;;;;;;;;x
ss_commando_brigade_5;SS-Sonderverbände(VI) ;;;;;;;;;;;;;x
ss_commando_brigade_6;SS-Sonderverbände(VII) ;;;;;;;;;;;;;x
ss_commando_brigade_7;SS-Sonderverbände(VIII) ;;;;;;;;;;;;;x
ss_commando_brigade_8;SS-Sonderverbände(IX) ;;;;;;;;;;;;;x
ss_commando_brigade_9;SS-Sonderverbände(X) ;;;;;;;;;;;;;x
##################### SS Engineers #################;;;;;;;;;;;;;;x
ss_engineer_brigade_0;SS-Pionier-Abteilung(I) ;;;;;;;;;;;;;x
ss_engineer_brigade_1;SS-Pionier-Abteilung(II) ;;;;;;;;;;;;;x
ss_engineer_brigade_2;SS-Pionier-Abteilung(III) ;;;;;;;;;;;;;x
ss_engineer_brigade_3;SS-Pionier-Abteilung(IV) ;;;;;;;;;;;;;x
ss_engineer_brigade_4;SS-Pionier-Abteilung(V) ;;;;;;;;;;;;;x
ss_engineer_brigade_5;SS-Pionier-Abteilung(VI) ;;;;;;;;;;;;;x
ss_engineer_brigade_6;SS-Pionier-Abteilung(VII) ;;;;;;;;;;;;;x
ss_engineer_brigade_7;SS-Pionier-Abteilung(VIII) ;;;;;;;;;;;;;x
ss_engineer_brigade_8;SS-Pionier-Abteilung(IX) ;;;;;;;;;;;;;x
ss_engineer_brigade_9;SS-Pionier-Abteilung(X) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_1;SS Panzer-Pionier-Abteilung(II) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_2;SS Panzer-Pionier-Abteilung(III) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_3;SS Panzer-Pionier-Abteilung(IV) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_4;SS Panzer-Pionier-Abteilung(V) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_5;SS Panzer-Pionier-Abteilung(VI) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_6;SS Panzer-Pionier-Abteilung(VII) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_7;SS Panzer-Pionier-Abteilung(VIII) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_8;SS Panzer-Pionier-Abteilung(IX) ;;;;;;;;;;;;;x
ss_armored_engineers_brigade_9;SS Panzer-Pionier-Abteilung(X) ;;;;;;;;;;;;;x
##################### SS Supports #################;;;;;;;;;;;;;;x
ss_mixed_support_brigade_0;SS-Unterstutz.-Gruppe (I);;;;;;;;;;;;;x
ss_mixed_support_brigade_1;SS-Unterstutz.-Gruppe (II);;;;;;;;;;;;;x
ss_mixed_support_brigade_2;SS-Unterstutz.-Gruppe (III);;;;;;;;;;;;;x
ss_mixed_support_brigade_3;SS-Unterstutz.-Gruppe (IV);;;;;;;;;;;;;x
ss_mixed_support_brigade_4;SS-Unterstutz.-Gruppe (V);;;;;;;;;;;;;x
ss_mixed_support_brigade_5;SS-Unterstutz.-Gruppe (VI);;;;;;;;;;;;;x
ss_mixed_support_brigade_6;SS-Unterstutz.-Gruppe (VII);;;;;;;;;;;;;x
ss_mixed_support_brigade_7;SS-Unterstutz.-Gruppe (VIII);;;;;;;;;;;;;x
ss_mixed_support_brigade_8;SS-Unterstutz.-Gruppe (IX);;;;;;;;;;;;;x
ss_mixed_support_brigade_9;SS-Unterstutz.-Gruppe (X);;;;;;;;;;;;;x
##################### SS Light Armor regiment #################;;;;;;;;;;;;;;x
ss_light_armor_brigade_0;Leichttraktor;Leichttraktor;Leichttraktor;Leichttraktor;Leichttraktor;;;;;;;;;x
ss_light_armor_brigade_1;PzKpfw.I Ausf. A;PzKpfw.I Ausf. A;PzKpfw. I Ausf. A;;PzKpfw.I Ausf. A;;;;;;;;;x
ss_light_armor_brigade_2;PzKpfw.I Ausf. C;PzKpfw.I Ausf. C;PzKpfw. I Ausf. C;;PzKpfw.I Ausf. C;;;;;;;;;x
ss_light_armor_brigade_3;PzKpfw.II Ausf. C;PzKpfw.II Ausf. A;PzKpfw. II Ausf. A;;PzKpfw.II Ausf. A;;;;;;;;;x
ss_light_armor_brigade_4;PzKpfw.II Ausf. D;PzKpfw.II Ausf. D;PzKpfw. II Ausf. D;;PzKpfw.II Ausf. D;;;;;;;;;x
ss_light_armor_brigade_5;PzKpfw.II Ausf. F;PzKpfw.II Ausf. F;PzKpfw. II Ausf. F;;PzKpfw.II Ausf. F;;;;;;;;;x
ss_light_armor_brigade_6;PzKpfw.38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;;;;;;;;;x
ss_light_armor_brigade_7;PzKpfw.38(t) Ausf G;PzKpfw. II38(t) Ausf G;PzKpfw. II38(t) Ausf G;PzKpfw. II38(t) Ausf G;PzKpfw. II38(t) Ausf G;;;;;;;;;x
ss_light_armor_brigade_8;PzKpfw.II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;;;;;;;;;x
ss_light_armor_brigade_9;VK 1602 Leopard;VK 1602 Leopard;VK 1602 Leopard;VK 1602 Leopard;VK 1602 Leopard;;;;;;;;;x
##################### SS Light Armor battalion #################;;;;;;;;;;;;;;x
ss_light_armor_bat_0;Leichttraktor;Leichttraktor;Leichttraktor;Leichttraktor;Leichttraktor;;;;;;;;;x
ss_light_armor_bat_1;PzKpfw.I Ausf. A;PzKpfw.I Ausf. A;PzKpfw. I Ausf. A;;PzKpfw.I Ausf. A;;;;;;;;;x
ss_light_armor_bat_2;PzKpfw.I Ausf. C;PzKpfw.I Ausf. C;PzKpfw. I Ausf. C;;PzKpfw.I Ausf. C;;;;;;;;;x
ss_light_armor_bat_3;PzKpfw.II Ausf. C;PzKpfw.II Ausf. A;PzKpfw. II Ausf. A;;PzKpfw.II Ausf. A;;;;;;;;;x
ss_light_armor_bat_4;PzKpfw.II Ausf. D;PzKpfw.II Ausf. D;PzKpfw. II Ausf. D;;PzKpfw.II Ausf. D;;;;;;;;;x
ss_light_armor_bat_5;PzKpfw.II Ausf. F;PzKpfw.II Ausf. F;PzKpfw. II Ausf. F;;PzKpfw.II Ausf. F;;;;;;;;;x
ss_light_armor_bat_6;PzKpfw.38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;PzKpfw. 38(t) Ausf E/F;;;;;;;;;x
ss_light_armor_bat_7;PzKpfw.38(t) Ausf G;PzKpfw. II38(t) Ausf G;PzKpfw. II38(t) Ausf G;PzKpfw. II38(t) Ausf G;PzKpfw. II38(t) Ausf G;;;;;;;;;x
ss_light_armor_bat_8;PzKpfw.II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;PzKpfw. II Ausf.L Luchs;;;;;;;;;x
ss_light_armor_bat_9;VK 1602 Leopard;VK 1602 Leopard;VK 1602 Leopard;VK 1602 Leopard;VK 1602 Leopard;;;;;;;;;x
ss_light_armor_bat_10;VK 1602 Leopard;
ss_light_armor_bat_11;VK 1602 Leopard;
##################### SS medium Armor regiment #################;;;;;;;;;;;;;;x
ss_armor_brigade_0;PzKpfw.III Ausf.B ;PzKpfw.III Ausf.B ;PzKpfw. III Ausf.B ;;PzKpfw.III Ausf.B ;;;;;;;;;x
ss_armor_brigade_1;PzKpfw.III Ausf.D ;PzKpfw.III Ausf.D ;PzKpfw. III Ausf.D ;;PzKpfw.III Ausf.D ;;;;;;;;;x
ss_armor_brigade_2;PzKpfw.III Ausf.E ;PzKpfw.III Ausf.E ;PzKpfw. III Ausf.E ;;PzKpfw.III Ausf.E ;;;;;;;;;x
ss_armor_brigade_3;PzKpfw.III Ausf.G/H ;PzKpfw.III Ausf.G/H ;PzKpfw. III Ausf.G/H ;;PzKpfw.III Ausf.G/H ;;;;;;;;;x
ss_armor_brigade_4;PzKpfw.III Ausf.J/L ;PzKpfw.III Ausf.J/L ;PzKpfw. III Ausf.J/L ;;PzKpfw.III Ausf.J/L ;;;;;;;;;x
ss_armor_brigade_5;PzKpfw.IV Ausf.G ;PzKpfw.IV Ausf.G ;PzKpfw. IV Ausf.G ;;PzKpfw.IV Ausf.G ;;;;;;;;;x
ss_armor_brigade_6;PzKpfw.IV Ausf.H ;PzKpfw.IV Ausf.H ;PzKpfw. IV Ausf.H ;;PzKpfw.IV Ausf.H ;;;;;;;;;x
ss_armor_brigade_7;PzKpfw.V Ausf.A Panther ;PzKpfw.V Ausf.A Panther ;PzKpfw. V Ausf.A Panther ;;PzKpfw.V Ausf.A Panther ;;;;;;;;;x
ss_armor_brigade_8;PzKpfw.V Ausf.G Panther ;PzKpfw.V Ausf.G Panther ;PzKpfw. V Ausf.G Panther ;;PzKpfw.V Ausf.G Panther ;;;;;;;;;x
ss_armor_brigade_9;PzKpfw.V Ausf.F Panther ;PzKpfw.V Ausf.F Panther ;PzKpfw. V Ausf.F Panther ;;PzKpfw.V Ausf.F Panther ;;;;;;;;;x
ss_armor_brigade_10;PzKpfw.V Panther II ;PzKpfw.V Panther II ;PzKpfw.V Panther II ;;PzKpfw.V Panther II ;;;;;;;;;x
ss_armor_brigade_11;E-50 Standardpanzer Panther II Ausf. B;;;;;;;;;;;;;x
ss_armor_brigade_12;E-50 Standardpanzer Panther II Ausf. B;;;;;;;;;;;;;x
##################### SS medium Armor battalion #################;;;;;;;;;;;;;;x
ss_armor_bat_0;PzKpfw.III Ausf.B ;PzKpfw.III Ausf.B ;PzKpfw. III Ausf.B ;;PzKpfw.III Ausf.B ;;;;;;;;;x
ss_armor_bat_1;PzKpfw.III Ausf.D ;PzKpfw.III Ausf.D ;PzKpfw. III Ausf.D ;;PzKpfw.III Ausf.D ;;;;;;;;;x
ss_armor_bat_2;PzKpfw.III Ausf.E ;PzKpfw.III Ausf.E ;PzKpfw. III Ausf.E ;;PzKpfw.III Ausf.E ;;;;;;;;;x
ss_armor_bat_3;PzKpfw.III Ausf.G/H ;PzKpfw.III Ausf.G/H ;PzKpfw. III Ausf.G/H ;;PzKpfw.III Ausf.G/H ;;;;;;;;;x
ss_armor_bat_4;PzKpfw.III Ausf.J/L ;PzKpfw.III Ausf.J/L ;PzKpfw. III Ausf.J/L ;;PzKpfw.III Ausf.J/L ;;;;;;;;;x
ss_armor_bat_5;PzKpfw.IV Ausf.G ;PzKpfw.IV Ausf.G ;PzKpfw. IV Ausf.G ;;PzKpfw.IV Ausf.G ;;;;;;;;;x
ss_armor_bat_6;PzKpfw.IV Ausf.H ;PzKpfw.IV Ausf.H ;PzKpfw. IV Ausf.H ;;PzKpfw.IV Ausf.H ;;;;;;;;;x
ss_armor_bat_7;PzKpfw.V Ausf.A Panther ;PzKpfw.V Ausf.A Panther ;PzKpfw. V Ausf.A Panther ;;PzKpfw.V Ausf.A Panther ;;;;;;;;;x
ss_armor_bat_8;PzKpfw.V Ausf.G Panther ;PzKpfw.V Ausf.G Panther ;PzKpfw. V Ausf.G Panther ;;PzKpfw.V Ausf.G Panther ;;;;;;;;;x
ss_armor_bat_9;PzKpfw.V Ausf.F Panther ;PzKpfw.V Ausf.F Panther ;PzKpfw. V Ausf.F Panther ;;PzKpfw.V Ausf.F Panther ;;;;;;;;;x
ss_armor_bat_10;PzKpfw.V Panther II ;PzKpfw.V Panther II ;PzKpfw.V Panther II ;;PzKpfw.V Panther II ;;;;;;;;;x
ss_armor_bat_11;E-50 Standardpanzer Panther III Ausf. B;;;;;;;;;;;;;x
ss_armor_bat_12;E-50 Standardpanzer Panther III Ausf. B;;;;;;;;;;;;;x
##################### SS Heavy Armor #################;;;;;;;;;;;;;;x
GER_ss_heavy_armor_brigade_0;PzKpfw. NbFz V;PzKpfw NbFz V;PzKpfw NbFz V;;PzKpfw NbFz V;;;;;;;;;x
GER_ss_heavy_armor_brigade_1;PzKpfw. NbFz VI;PzKpfw NbFz VI;PzKpfw NbFz VI;;PzKpfw NbFz VI;;;;;;;;;x
GER_ss_heavy_armor_brigade_2;PzKpfw. VK.4501 Tiger(P);PzKpfw VK.4501 Tiger(P);PzKpfw VK.4501 Tiger(P);;PzKpfw VK.4501 Tiger(P);;;;;;;;;x
GER_ss_heavy_armor_brigade_3;PzKpfw.VI Tiger Ausf. H1;PzKpfw.VI H Ausf H1;PzKpfw. VI H Ausf H1;;PzKpfw.VI H Ausf H1;;;;;;;;;x
GER_ss_heavy_armor_brigade_4;PzKpfw.VI Tiger Ausf. E;PzKpfw.VI Tiger Ausf E;PzKpfw. VI Tiger Ausf E;;PzKpfw.VI Tiger Ausf E;;;;;;;;;x
GER_ss_heavy_armor_brigade_5;PzKpfw.VI Königstiger Ausf. B Porsche;PzKpfw.VI Königstiger Ausf B Porsche;PzKpfw.VI Königstiger Ausf B Porsche;PzKpfw.VI Königstiger Ausf B Porsche;PzKpfw.VI Königstiger Ausf B Porsche;;;;;;;;;x
GER_ss_heavy_armor_brigade_6;PzKpfw.VI Königstiger Ausf. B Henschel;PzKpfw.VI Königstiger Ausf B Henschel;PzKpfw.VI Königstiger Ausf B Henschel;PzKpfw.VI Königstiger Ausf B Henschel;PzKpfw.VI Königstiger Ausf B Henschel;;;;;;;;;x
GER_ss_heavy_armor_brigade_7;E-75 Standardpanzer Königstiger II Ausf. A;;;;;;;;;;;;;x
##################### SS Recon Cavalry #################;;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_0;SS Reiter-Afkl.-Abt. '18 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_1;SS Reiter-Afkl.-Abt. '34 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_2;SS Reiter-Afkl.-Abt. '36 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_3;SS Reiter-Afkl.-Abt. '38 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_4;SS Reiter-Afkl.-Abt. '40 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_5;SS Reiter-Afkl.-Abt. '42 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_6;SS Reiter-Afkl.-Abt. '44 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_7;SS Reiter-Afkl.-Abt. '46 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_8;SS Reiter-Afkl.-Abt. '48 ;;;;;;;;;;;;;x
ss_Recon_cavalry_brigade_9;SS Reiter-Afkl.-Abt. '50 ;;;;;;;;;;;;;x
##################### SS motorcycle Recon #################;;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_0;SS-Kradschützen-Abt. '18 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_1;SS-Kradschützen-Abt. '34 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_2;SS-Kradschützen-Abt. '36 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_3;SS-Kradschützen-Abt. '38 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_4;SS-Kradschützen-Abt. '40 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_5;SS-Kradschützen-Abt. '42 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_6;SS-Kradschützen-Abt. '44 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_7;SS-Kradschützen-Abt. '46 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_8;SS-Kradschützen-Abt. '48 ;;;;;;;;;;;;;x
ss_motorcycle_recon_brigade_9;SS-Kradschützen-Abt. '50 ;;;;;;;;;;;;;x
##################### SS Armored Car Recon #################;;;;;;;;;;;;;;x
ss_armored_car_brigade_0;SS Aufklärungs-Abt. '35 ;;;;;;;;;;;;;x
ss_armored_car_brigade_1;SS Aufklärungs-Abt. '36 ;;;;;;;;;;;;;x
ss_armored_car_brigade_2;SS Aufklärungs-Abt. '37 ;;;;;;;;;;;;;x
ss_armored_car_brigade_3;SS Aufklärungs-Abt. '38 ;;;;;;;;;;;;;x
ss_armored_car_brigade_4;SS Aufklärungs-Abt. '39 ;;;;;;;;;;;;;x
ss_armored_car_brigade_5;SS Aufklärungs-Abt. '40 ;;;;;;;;;;;;;x
ss_armored_car_brigade_6;SS Aufklärungs-Abt. '41 ;;;;;;;;;;;;;x
ss_armored_car_brigade_7;SS Aufklärungs-Abt. '42 ;;;;;;;;;;;;;x
ss_armored_car_brigade_8;SS Aufklärungs-Abt. '43 ;;;;;;;;;;;;;x
ss_armored_car_brigade_9;SS Aufklärungs-Abt. '44 ;;;;;;;;;;;;;x
ss_armored_car_brigade_10;SS Aufklärungs-Abt. '45 ;;;;;;;;;;;;;x
ss_armored_car_brigade_11;SS Aufklärungs-Abt. '46 ;;;;;;;;;;;;;x
ss_armored_car_brigade_12;SS Aufklärungs-Abt. '47 ;;;;;;;;;;;;;x
ss_armored_car_brigade_13;SS Aufklärungs-Abt. '44 ;;;;;;;;;;;;;x
##################### SS Police #################;;;;;;;;;;;;;;x
ss_police_brigade_0;Sicherheitspolizei '18 ;;;;;;;;;;;;;x
ss_police_brigade_1;Sicherheitspolizei '34 ;;;;;;;;;;;;;x
ss_police_brigade_2;Sicherheitspolizei '36 ;;;;;;;;;;;;;x
ss_police_brigade_3;Sicherheitspolizei '38 ;;;;;;;;;;;;;x
ss_police_brigade_4;Sicherheitspolizei '40 ;;;;;;;;;;;;;x
ss_police_brigade_5;Sicherheitspolizei '42 ;;;;;;;;;;;;;x
ss_police_brigade_6;Sicherheitspolizei '44 ;;;;;;;;;;;;;x
ss_police_brigade_7;Sicherheitspolizei '46 ;;;;;;;;;;;;;x
ss_police_brigade_8;Sicherheitspolizei '48 ;;;;;;;;;;;;;x
ss_police_brigade_9;Sicherheitspolizei '50 ;;;;;;;;;;;;;x
##################### SS Panzerjäger Abteilung #################;;;;;;;;;;;;;;x
ss_anti_tank_brigade_0;SS Pzjgd-Abt. Tankgewehr M1918;;;;;;;;;;;;;x
ss_anti_tank_brigade_1;3.7 cm PaK 35/36;;;;;;;;;;;;;x
ss_anti_tank_brigade_2;3.7 cm PaK 36 L/45;;;;;;;;;;;;;x
ss_anti_tank_brigade_3;4.7 cm PaK(t);;;;;;;;;;;;;x
ss_anti_tank_brigade_4;5 cm PaK 38;;;;;;;;;;;;;x
ss_anti_tank_brigade_5;7.5 cm PaK 40 L/46;;;;;;;;;;;;;x
ss_anti_tank_brigade_6;8.8 cm PaK 43;;;;;;;;;;;;;x
ss_anti_tank_brigade_7;12.8 cm PaK 44 L/55;;;;;;;;;;;;;x
ss_anti_tank_brigade_8;12.8 cm PaK 46 L/61;;;;;;;;;;;;;x
ss_anti_tank_brigade_9;10 cm PWK 10 H64;;;;;;;;;;;;;x
##################### SS Panzerjäger Abteilung #################;;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_0;SS-Panzerjäger-Abteilung (mot)(I) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_1;SS-Panzerjäger-Abteilung (mot)(II) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_2;SS-Panzerjäger-Abteilung (mot)(III) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_3;SS-Panzerjäger-Abteilung (mot)(IV) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_4;SS-Panzerjäger-Abteilung (mot)(V) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_5;SS-Panzerjäger-Abteilung (mot)(VI) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_6;SS-Panzerjäger-Abteilung (mot)(VII) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_7;SS-Panzerjäger-Abteilung (mot)(VIII) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_8;SS-Panzerjäger-Abteilung (mot)(IX) ;;;;;;;;;;;;;x
ss_heavy_anti_tank_brigade_9;SS-Panzerjäger-Abteilung (mot)(X) ;;;;;;;;;;;;;x
##################### SS Artillery #################;;;;;;;;;;;;;;x
ss_artillery_brigade_0;7.5 cm FK 16 ;;;;;;;;;;;;;x
ss_artillery_brigade_1;7.5 cm FK 18 ;;;;;;;;;;;;;x
ss_artillery_brigade_2;75mm Field Gun;;;;;;;;;;;;;x
ss_artillery_brigade_3;75mm fk 38;;;;;;;;;;;;;x
ss_artillery_brigade_4;100 mm K 17;;;;;;;;;;;;;x
ss_artillery_brigade_5;Skoda 100 mm houfnice vz.14;;;;;;;;;;;;;x
ss_artillery_brigade_6;105mm LEHFH 18;;;;;;;;;;;;;x
ss_artillery_brigade_7;105mm  sk18;;;;;;;;;;;;;x
##################### SS Flak Artillery #################;;;;;;;;;;;;;;x
ss_anti_air_brigade_0;SS-Flak-Abteilung(I) ;;;;;;;;;;;;;x
ss_anti_air_brigade_1;SS-Flak-Abteilung(II) ;;;;;;;;;;;;;x
ss_anti_air_brigade_2;SS-Flak-Abteilung(III) ;;;;;;;;;;;;;x
ss_anti_air_brigade_3;SS-Flak-Abteilung(IV) ;;;;;;;;;;;;;x
ss_anti_air_brigade_4;SS-Flak-Abteilung(V) ;;;;;;;;;;;;;x
ss_anti_air_brigade_5;SS-Flak-Abteilung(VI) ;;;;;;;;;;;;;x
ss_anti_air_brigade_6;SS-Flak-Abteilung(VII) ;;;;;;;;;;;;;x
ss_anti_air_brigade_7;SS-Flak-Abteilung(VIII) ;;;;;;;;;;;;;x
ss_anti_air_brigade_8;SS-Flak-Abteilung(IX) ;;;;;;;;;;;;;x
ss_anti_air_brigade_9;SS-Flak-Abteilung(X) ;;;;;;;;;;;;;x
#####################SS Medium  Artillery #################;;;;;;;;;;;;;;x
ss_medium_artillery_brigade_0;150mm sFH 13;;;;;;;;;;;;;x
ss_medium_artillery_brigade_1;150mm k18;;;;;;;;;;;;;x
ss_medium_artillery_brigade_2;150mm schwere-Feldhaubitze-18;;;;;;;;;;;;;x
ss_medium_artillery_brigade_3;150mm SFH 18;;;;;;;;;;;;;x
ss_medium_artillery_brigade_4;170mm kanone 17;;;;;;;;;;;;;x
ss_medium_artillery_brigade_5;170mm k 18;;;;;;;;;;;;;x
ss_medium_artillery_brigade_6;210mm morser;;;;;;;;;;;;;x
##################### SS Heavy Artillery #################;;;;;;;;;;;;;;x
ss_heavy_artillery_brigade_0;21 cm Mörser 18 ;;;;;;;;;;;;;x
ss_heavy_artillery_brigade_1;21 cm Kanone 38 ;;;;;;;;;;;;;x
ss_heavy_artillery_brigade_2;21 cm Kanone 39 ;;;;;;;;;;;;;x
ss_heavy_artillery_brigade_3;24 cm Kanone 3;;;;;;;;;;;;;x
##################### SS Heavy Flak Artillery #################;;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_0;SS-Flak-Abteilung (mot)(I) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_1;SS-Flak-Abteilung (mot)(II) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_2;SS-Flak-Abteilung (mot)(III) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_3;SS-Flak-Abteilung (mot)(IV) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_4;SS-Flak-Abteilung (mot)(V) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_5;SS-Flak-Abteilung (mot)(VI) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_6;SS-Flak-Abteilung (mot)(VII) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_7;SS-Flak-Abteilung (mot)(VIII) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_8;SS-Flak-Abteilung (mot)(IX) ;;;;;;;;;;;;;x
ss_heavy_anti_air_brigade_9;SS-Flak-Abteilung (mot)(X) ;;;;;;;;;;;;;x
##################### SS Rocket Artillery #################;;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_0;SS-Werfer (I) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_1;SS-Werfer (II) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_2;SS-Werfer (III) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_3;SS-Werfer (IV) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_4;SS-Werfer (V) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_5;SS-Werfer (VI) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_6;SS-Werfer (VII) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_7;SS-Werfer (VIII) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_8;SS-Werfer (IX) ;;;;;;;;;;;;;x
ss_rocket_artillery_brigade_9;SS-Werfer (X) ;;;;;;;;;;;;;x
##################### SS Selfpropelled Rocket Artillery #################;;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_0;SS-Panzer-Werfer (I) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_1;SS-Panzer-Werfer (II) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_2;SS-Panzer-Werfer (III) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_3;SS-Panzer-Werfer (IV) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_4;SS-Panzer-Werfer (V) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_5;SS-Panzer-Werfer (VI) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_6;SS-Panzer-Werfer (VII) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_7;SS-Panzer-Werfer (VIII) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_8;SS-Panzer-Werfer (IX) ;;;;;;;;;;;;;x
ss_sp_rct_artillery_brigade_9;SS-Panzer-Werfer (X) ;;;;;;;;;;;;;x
##################### SS SP Artillery #################;;;;;;;;;;;;;;x
ss_sp_artillery_brigade_0;sturmpanzer I auf Pz.Kpfw I Ausf.B Bison;;;;;;;;;;;;;x
ss_sp_artillery_brigade_1;sturmpanzer I auf Pz.Kpfw I Ausf.B Bison;;;;;;;;;;;;;x
ss_sp_artillery_brigade_2;sturmpanzer II auf Pz.Kpfw II Ausf.B Bison;;;;;;;;;;;;;x
ss_sp_artillery_brigade_3;sturmpanzer 38(t) Ausf.H Grille ;;;;;;;;;;;;;x
ss_sp_artillery_brigade_4;sturmpanzer 38(t) Ausf.M Grille;;;;;;;;;;;;;x
ss_sp_artillery_brigade_5;le.Panzerhaubitze auf Pz.Kpfw II Wespe;;;;;;;;;;;;;x
ss_sp_artillery_brigade_6;sPanzerhaubitze auf GW III-IV Hummel;;;;;;;;;;;;;x
ss_sp_artillery_brigade_7;sturmpanzer 38(t) auf Hetzer;;;;;;;;;;;;;x
ss_sp_artillery_brigade_8;Sturmpanzer L/16 Bär;;;;;;;;;;;;;x
ss_sp_artillery_brigade_9;Geschutzwagen (GW) VI Tiger;;;;;;;;;;;;;x
##################### SS Selfpropelled Flak Artillery #################;;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_0;SS-Panzer-Flak-Abteilung(I) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_1;SS-Panzer-Flak-Abteilung(II) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_2;SS-Panzer-Flak-Abteilung(III) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_3;SS-Panzer-Flak-Abteilung(IV) ;;;;;;;;;;;;;x
