# Savegame transfers;;;;;;;;;;;;;;x
WAITING_FOR_PLAYERS;Waiting for players...;En attente de joueurs…;Warte auf Spieler...;Oczekiwanie na graczy...;Esperando jugadores...;In attesa di altri giocatori...;Várakozás a játékosokra…;Èekám na hráèe...;;;;;;x
ALL_PLAYERS_HERE;All players here.;Tous les joueurs présents.;Alle Spieler anwesend.;Wszyscy gracze obecni.;Todos los jugadores presentes.;Tutti i giocatori sono presenti.;Minden játékos jelen van.;Všichni hráèi jsou zde.;;;;;;x
LOOKING_FOR_HOST;Looking for host...;Recherche de l'hôte…;Suche nach Host...;Trwa poszukiwanie gospodarza...;Buscando anfitrión...;Ricerca host in corso...;Kiszolgáló keresése…;Hledání hostitele...;;;;;;x
LOST_PLAYER;A player was lost...;Un joueur a été perdu…;Die Verbindung eines Spielers wurde getrennt...;Gracz jest niedostêpny...;Se ha perdido un jugador...;Un giocatore è stato perduto...;Egy játékos eltûnt…;Hráè byl ztracen...;;;;;;x
SERVER_LOST;The server was lost.;La connexion avec le serveur a été perdue.;Die Serververbindung wurde getrennt.;Serwer jest niedostêpny.;Se ha perdido el servidor.;Il server non è più collegato.;A kapcsolat a szerverrel megszakadt.;Server byl ztracen.;;;;;;x
JOIN_IP_TITLE;Enter IP address...;Saisissez l'adresse IP…;IP-Adresse eingeben …;WprowadŸ adres IP...;Introduce la dirección IP...;Immettere un indirizzo IP...;Írd be az IP címet:;Zadejte adresu IP...;;;;;;x
HOST_TITLE;Enter the name of your game...;Saisissez le nom de votre partie…;Geben Sie den Namen Ihres Spiels ein...;WprowadŸ nazwê gry...;Introduce el nombre de tu partida...;Immettere il nome della partita...;Írd be a játék nevét…;Zadejte název své hry...;;;;;;x
HOST_BUTTON;Host;Hôte;Host;Stwórz grê.;Anfitrión;Host;Kiszolgáló;Hostitel;;;;;;x
JOIN_BUTTON;Join;Rejoindre;Beitreten;Do³¹cz;Unirse;Partecipare;Csatlakozás;Pøipojit;;;;;;x
LOG_SETTING_LOG;Display in log.;Afficher dans l'historique.;Im Log anzeigen.;Poka¿ w dzienniku.;Mostrar en el registro.;Visualizzare nella cronologia.;Naplózás megjelenítése;Zobrazit v protokolu.;;;;;;x
LOG_SETTING_POPUP;Open popup window.;Ouvrir une fenêtre de popup.;Popup-Fenster aufrufen.;Otwórz okno.;Abrir ventana emergente.;Aprire una finestra popup.;Felugró ablak megnyitása;Zobrazit rozevírací okno.;;;;;;x
LOG_SETTING_MAP;Show on map.;Montrer sur la carte.;Auf Karte zeigen.;Poka¿ na mapie.;Mostrar sobre el mapa.;Visualizzare sulla mappa.;Térképen való jelölés;Zobrazit na mapì.;;;;;;x
LOG_SETTING_IDLE;Display as Idle message.;Afficher en tant que message Inactif.;Als Idle-Nachricht anzeigen.;Wyœwietl jako wiadomoœæ nieaktywn¹.;Mostrar como mensaje secundario.;Visualizzare come messaggio inattivo.;Üresjárati üzenetként való megjelenítés;Zobrazit jako zprávu o neèinnosti.;;;;;;x
QUIT_TITLE;Quit Game;Quitter le jeu;Spiel beenden;WyjdŸ z gry;Abandonar el juego;Uscire dal gioco;Kilépés;Ukonèit hru;;;;;;x
QUIT_DESC;Are you sure you want to quit and return to desktop?;Êtes-vous sûr de vouloir quitter le jeu et retourner au bureau ?;Möchten Sie das Spiel wirklich beenden und zum Desktop zurückkehren?;Czy na pewno chcesz wyjœæ z gry do Windows?;¿Estás seguro de que deseas abandonar y volver al escritorio?;Uscire e tornare al desktop?;Biztos vagy benne, hogy ki szeretnél lépni a játékból?;Opravdu chcete ukonèit hru?;;;;;;x
ZOOM_IN;Zoom in;Zoomervers l'avant;Vergrößern.;Powiêksz;Acerca el zoom;Ingrandire.;Közelítés;Zaostøit nablízko.;;;;;;x
ZOOM_OUT;Zoom out;Zoomer vers l'arrière;Verkleinern.;Pomniejsz;Aleja el zoom;Rimpicciolire.;Távolítás;Zaostøit na dálku.;;;;;;x
RESIGN_TITLE;Resign Game;Abandonner la partie;Spiel aufgeben;Zakoñcz grê;Renunciar a la partida;Abbandonare la partita;Játék feladása;Odstoupit ze hry;;;;;;x
RESIGN_DESC;Are you sure you want to resign and return to the main menu?;Êtes-vous sûr de vouloir abandonner et retourner au menu principal ?;Möchten Sie aufgeben und zum Hauptmenü zurückkehren?;Czy naprawdê chcesz skoñczyæ grê i wróciæ do menu g³ównego?;¿Estás seguro de que deseas renunciar a esta partida y volver al menú principal?;Abbandonare la partita e tornare al menu principale?;Biztos vagy benne, hogy feladod, és visszatérsz a fõmenübe?;Opravdu chcete ukonèit hru a vrátit se do hlavní nabídky?;;;;;;x
SCAN;Scan;Rechercher;Scan;Skanuj;Buscar;Scansione;Keres;Skenování;;;;;;x
STOP_SCAN;Stop Scan;Arrêter la recherche;Scan beenden;Przerwij skanowanie;Detener búsqueda;Interrompere scansione;Keresés megállítása;Zastavit skenování;;;;;;x
TIP_KICK;Kick player;Expulser le joueur;Spieler entfernen;Wyrzuæ gracza;Expulsar jugador;Espelli giocatore;Játékos kirúgása;Vylouèit hráèe;;;;;;x
TIP_BAN;Ban player for the duration of this session;Bannir le joueur pour la durée de cette session;Spieler für die Dauer dieser Session ausschließen;Zabroñ graczowi uczestnictwa w grze na czas trwania tej sesji.;Vetar al jugador durante el resto de la sesión.;Bandisci il giocatore fino al termine della sessione;Játékos kitiltása egy ideig ebbõl a játékból;Zakázat hráèi pøístup po zbytek relace;;;;;;x
PLAYER_KICKED;$NAME$ was kicked by the host.;$NAME$ a été expulsé par l'hôte.;$NAME$ wurde vom Host hinausgeworfen.;$NAME$ zosta³ usuniêty z gry przez gospodarza.;$NAME$ fue expulsado por el anfitrión.;Il giocatore $NAME$ è stato espulso dall'host.;$NAME$-t kirúgta a hoszt.;$NAME$ byl hostitelem vylouèen.;;;;;;x
PLAYER_BANNED;$NAME$ was banned by the host.;$NAME$ a été banni par l'hôte.;$NAME$ wurde vom Host ausgeschlossen.;$NAME$ zosta³ zablokowany przez gospodarza.;$NAME$ fue vetado por el anfitrión.;Il giocatore $NAME$ è stato bandito dall'host.;$NAME$-t bannolta a hoszt.;$NAME$ byl hostitelem potrestán.;;;;;;x
YOUKICKED;You were kicked by the host for your evil deeds!;Votre mauvais comportement vous a valu de vous faire expulser par l'hôte!;Sie wurden vom Host hinausgeworfen!;Za swoje nikczemne czyny zosta³eœ usuniêty z gry przez gospodarza!;¡El anfitrión te ha vetado por tu mal comportamiento!;Sei stato espulso dall'host per il tuo comportamento scorretto!;Ördögi cselekedeteid miatt kirúgott a hoszt!;Byli jste ze hry vylouèeni hostitelem!;;;;;;x
BAD_VERSION;The host has another version of the game!;L'hôte possède une autre version du jeu!;Der Host hat eine andere Spielversion!;Gospodarz ma inn¹ wersjê gry!;¡El anfitrión tiene otra versión del juego!;L'host ha una versione diversa del gioco!;A hosztnak más a játékverziója.;Hostitel používá jinou verzi hry!;;;;;;x
JOINED_CHANNEL;Joined channel $CHAN$.;Canal $CHAN$ rejoint.;Kanal $CHAN$ beigetreten.;Do³¹czy³ do kana³u $CHAN$.;Te has unido al canal $CHAN$.;Partecipa al canale $CHAN$.;Csatlakoztál a szobához: $CHAN$.;Pøipojili jste se ke kanálu $CHAN$.;;;;;;x
USER_JOINED_CHANNEL;$NAME$ joined the channel.;$NAME$ a rejoint le canal.;$NAME$ ist dem Kanal beigetreten.;Gracz $NAME$ do³¹czy³ do kana³u.;$NAME$ se unió al canal.;Il giocatore $NAME$ partecipa al canale.;$NAME$ csatlakozott a szobához.;$NAME$ se pøipojil ke kanálu.;;;;;;x
USER_LEFT_CHANNEL;$NAME$ left the channel.;$NAME$ a quitté le canal.;$NAME$ hat den Kanal verlassen.;$NAME$ opuœci³ kana³.;$NAME$ abandonó canal.;Il giocatore $NAME$ ha lasciato il canale.;$NAME$ elhagyta a szobát.;$NAME$ opustil kanál.;;;;;;x
METASERVER_GAME_INFO;Creator: $CREATOR$ \n Date: $DATE$;Créateur : $CREATOR$ \n Date : $DATE$;Ersteller: $CREATOR$ \n Datum: $DATE$;Twórca: $CREATOR$ \n Dane: $DATE$;Creador: $CREATOR$ \n Fecha: $DATE$;Creatore: $CREATOR$ \n Data: $DATE$;Tulajdonos: $CREATOR$ \n Dátum: $DATE$;Tvùrce: $CREATOR$ \n Datum: $DATE$;;;;;;x
MESSAGE_IS_POPUP;This message type $TRUTH$ currently displayed as a popup.;Ce type de message $TRUTH$ est actuellement affiché comme popup.;Dieser Meldungstyp wird als Popup angezeigt und pausiert das Spiel.;Ten rodzaj wiadomoœci aktualnie $TRUTH$ wyœwietlany w oknie.;Este tipo de mensaje actualmente $TRUTH$ representado en una ventana emergente.;Questo tipo di messaggio al momento $TRUTH$ visualizzato come popup.;Az üzenettípus megjelenik elõugró ablakként:;Tato zpráva se právì $TRUTH$ zobrazila v rozevíracím oknì.;;;;;;x
MESSAGE_IS_LOG;This message type $TRUTH$ currently displayed in the log.;Ce type de message $TRUTH$ est actuellement affiché dans l'historique.;Dieser Nachrichtentyp wird momentan $TRUTH$ im Log angezeigt.;Ten rodzaj wiadomoœci aktualnie $TRUTH$ wyœwietlany w dzienniku gry.;Este tipo de mensaje actualmente $TRUTH$ representado en el registro.;Questo tipo di messaggio al momento $TRUTH$ visualizzato nella cronologia.;Az üzenettípus látható az üzenetnaplóban: ;Tato zpráva se právì $TRUTH$ zobrazila v protokolu.;;;;;;x
MESSAGE_IS_ONMAP;This message type $TRUTH$ currently displayed on the map (if applicable).;Ce type de message $TRUTH$ est actuellement affiché sur la carte (si applicable);Dieser Nachrichtentyp wird momentan $TRUTH$ auf der Karte angezeigt (falls möglich).;Ten rodzaj wiadomoœci aktualnie $TRUTH$ wyœwietlany na mapie (w stosownych przypadkach).;Este tipo de mensaje actualmente $TRUTH$ representado en el mapa (si procede).;Questo tipo di messaggio al momento $TRUTH$ visualizzato sulla mappa (se appropriato).;Az üzenettípus látható a térképen: ;Tato zpráva se právì $TRUTH$ zobrazila na mapì (je-li k dispozici).;;;;;;x
MESSAGE_SETTING_TRUE;is;est;ist;jest;está;è;BE;je;;;;;;x
MESSAGE_SETTING_FALSE;is not;n'est pas;ist nicht;nie jest;no está;non è;KI;není;;;;;;x
MENU_BAR_SAVE_GAME;Save Game;Sauvegarder la partie;Spiel speichern;Zapisz grê;Guardar partida;Salva partita;Mentés;Uložit hru;;;;;;x
MENU_BAR_GAME_OPTIONS;Game Options;Options de jeu;Spieloptionen;Opcje gry;Opciones del juego;Opzioni di gioco;Beállítások;Herní nastavení;;;;;;x
MENU_BAR_GAME_RESIGN;Resign;Abandonner;Partie Beenden;Zrezygnuj;Renunciar;Abbandona;Feladás;Rezignovat;;;;;;x
MENU_BAR_MESSAGE_SETTINGS;Message Settings;Paramètres des messages;Nachrichten-Einstellungen;Ustawienia wiadomoœci;Configuración de los mensajes;Impostazione dei messaggi;Üzenetek beállításai;Nastavení zpráv;;;;;;x
MENU_BAR_QUIT;Quit;Quitter;Beenden;Wyjœcie;Salir;Uscire;Kilépés;Konec;;;;;;x
MENU_BAR_CLOSE;Close;Fermer;Schließen;Zamknij;Cerrar;Chiudere;Bezárás;Zavøít;;;;;;x
MENU_BAR_SAVE;Save;Sauvegarder;Speichern;Zapisz;Guardar;Salvare;Mentés;Uložit;;;;;;x
MENU_BAR_SAVE_GAME_FILENAME;Saved game filename:;Nom du fichier de la partie sauvegardée :;Dateinamen speichern:;Nazwa zapisanego pliku:;Nombre de partida guardada:;Nome file salvataggio:;Mentés fájlneve:;Název uložené hry:;;;;;;x
CHAT_ALLIES;Allies;Alliés;Verbündete;Sojusz.;Aliados;Alleati;Szövetségesek;Spojenci;;;;;;x
CHAT_FOES;Foes;Ennemis;Feinde;Wrog.;Enemigos;Nemici;Ellenségek;Nepøátelé;;;;;;x
CHAT_ALL;All;Tous;Alle;Wszyscy;Todos;Tutti;Mindenki;Všichni;;;;;;x
CHATMESSAGE_SETUP;When you receive a chat message;Lorsque vous recevez un message sur le chat;Wenn Sie eine Nachricht im Chat erhalten;Kiedy otrzymujesz wiadomoœæ;Cuando recibes un mensaje de diálogo.;Quando ricevi un messaggio chat;Ha üzenetet kapsz;Když obdržíte zprávu;;;;;;x
CHATMESSAGE_HEADER;Chat message;Message de chat;Nachricht im Chat;Wiadomoœæ;Mensaje de diálogo;Messaggio chat;Csevejüzenet;Zpráva;;;;;;x
CHATMESSAGE_1;Incomming communication,;Communication entrante,;Kommunikationseingang;Przychodz¹ca wiadomoœæ;Comunicación entrante,;Comunicazione in arrivo,;Bejövõ üzenet;Pøíchozí rozhovor,;;;;;;x
CHATMESSAGE_2;*;*;*;*;*;*;*;;;;;;;x
CHATMESSAGE_3;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;;;;;;x
CHATMESSAGE_4;*;*;*;*;*;*;*;;;;;;;x
CHATMESSAGE_5;*;*;*;*;*;*;*;;;;;;;x
CHATMESSAGE_6;*;*;*;*;*;*;*;;;;;;;x
CHATMESSAGE_LOG;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;$TEXT$;;;;;;x
CHATMESSAGE_BTN1;OK;OK;OK;OK;OK;OK;Rendben;OK;;;;;;x
CHATMESSAGE_BTN2;OK;OK;OK;OK;OK;OK;Rendben;OK;;;;;;x
CHATMESSAGE_BTN3;Goto;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
CHATMESSAGE_MAP;*;*;*;*;*;*;*;;;;;;;x
# Meta Server;;;;;;;;;;;;;;x
MS_USERNAME;Username:;Nom d’utilisateur :;Benutzername:;;Nombre de usuario:;;;;;;;;;x
MS_PASSWORD;Password:;Mot de passe :;Kennwort:;Has³o;Contraseña:;Password:;Jelszó:;Heslo:;;;;;;x
MS_CREATE_GAME;Create Game;Créer une partie;Spiel erstellen;Stwórz grê;Crear juego;Creare partita;Új játék;Vytvoøit hru;;;;;;x
MS_NAME;Name:;Nom :;Name:;Nazwa:;Nombre:;Nome:;Név;Jméno:;;;;;;x
MS_USE_PASSWORD;Use Password;Utiliser un mot de passe;Kennwort benutzen;U¿yj has³a;Usar contraseña;Usare password;Jelszó használata;Použít heslo;;;;;;x
MS_JOIN_GAME;Join Game;Rejoindre la partie;Spiel beitreten;Do³¹cz do gry;Unirse al juego;Partecipare alla partita;Csatlakozás sikertelen;Pøipojit ke høe;;;;;;x
MS_PASSWD;Password;Mot de passe;Kennwort;Has³o;Contraseña;Password;Jelszó;Heslo;;;;;;x
MS_ALERT;Alert;Alerte;Benachrichtigung;Powiadomienie;Alerta;Avvertimento;Riadó;Výstraha;;;;;;x
MS_CONNECTION_FAILED;Connection failed!;La connexion a échoué!;Verbindung nicht zustande gekommen!;Nie uda³o siê po³¹czyæ!;¡Fallo de conexión!;Connessione non riuscita!;Csatlakozás sikertelen;Pøipojení se nezdaøilo!;;;;;;x
MS_CHANNELS;Channels;Canaux;Kanäle;Kana³y;Canales;Canali;Csatornák;Kanály;;;;;;x
MS_METASERVER_LOGIN;Metaserver Login;Se connecter au métaserveur;Metaserver-Login;Login metaserwera;Inicio de sesión en Metaserver;Login metaserver;Köztes szerver bejelentkezés;Pøihlášení k primárnímu serveru;;;;;;x
MS_JOINGAME;Join Game;Rejoindre la partie;Spiel beitreten;Do³¹cz do gry;Unirse al juego;Partecipare alla partita;Csatlakozás;Pøipojit ke høe;;;;;;x
MS_REFRESH;Refresh;Actualiser;Aktualisieren;Odœwie¿;Actualizar;Aggiornare;Frissítés;Aktualizovat;;;;;;x
MS_START;Start;Commencer;Start;Start;Inicio;Avviare;Start;Spustit;;;;;;x
MS_BACK;Back;Retour;Zurück;Powrót;Atrás;Indietro;Vissza;Zpìt;;;;;;x
MS_JOIN;Join;Rejoindre;Beitreten;Do³¹cz;Unirse;Partecipare;Csatlakozás;Pøipojit;;;;;;x
MS_JOIN_CHANNEL;Join Channel;Rejoindre le canal;Kanal beitreten;Do³¹cz do kana³u;Unirse a un canal;Partecipare al canale;Csatlakozás a csatornához;Pøipojit ke kanálu;;;;;;x
MS_LOGIN;Login;Se connecter;Anmelden;Login;Inicio de sesión;Login;Bejelentkezés;Pøihlásit;;;;;;x
MS_CREATE;Create;Créer;Erstellen;Stwórz;Crear;Creare;Új játék;Vytvoøit;;;;;;x
MS_GAMES;Games;Parties;Spiele;Gry;Juegos;Partite;Játék;Hry;;;;;;x
MS_INFORMATION;Information;Informations;Information;Informacje;La información;Informazioni;Információ;Informace;;;;;;x
MS_CHAT;Chat;Chat;Chat;Chat;Diálogo;Chat;Csevej;Konverzace;;;;;;x
MS_CHANNEL_PLAYER;#Channelname/Playerlist;#Channelname/Playerlist;#Kanalname/Spielerliste;#Nazwa kana³u/Lista graczy;#Nombre de canal/Lista de jugadores;#Nome canale/elenco giocatori;#csatornanév/játékoslista;#Název kanálu/Seznam hráèù;;;;;;x
MS_CONNECTION_LOST;Connection Lost.;Connexion perdue.;Verbindung getrennt.;Po³¹czenie zerwane.;Conexión perdida.;Connessione interrotta.;A kapcsolat megszakadt;Pøipojení pøerušeno.;;;;;;x
