###########################################################;;;;;;;;;;;;;x
FRA_destroyer_technology_0;WWI Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_1;STCN 1918 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_2;STCN 1930 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_3;STCN 1932 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_4;STCN 1934 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_0;;;;;;;;;;;;;;x
FRA_destroyer_class_1;STCN 1936 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_2;STCN 1938 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_3;STCN 1940 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_4;STCN 1942 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_5;STCN 1944 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_6;STCN 1946 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_7;STCN 1948 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_8;STCN 1950 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_0;;;;;;;;;;;;;;x
FRA_frigate_class_1;STCN 1939 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_2;STCN 1940 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_3;STCN 1942 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_4;STCN 1944 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_5;STCN 1946 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_6;STCN 1948 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_7;STCN 1950 Frigate Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_0;;;;;;;;;;;;;;x
FRA_torpedo_boat_class_1;STCN 1918 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_2;STCN 1932 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_3;STCN 1934 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_4;STCN 1936 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_5;STCN 1938 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_6;STCN 1940 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_7;STCN 1942 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_8;STCN 1944 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_9;STCN 1946 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_10;STCN 1948 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_11;STCN 1950 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_0;;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_1;STCN 1918 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_2;STCN 1932 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_3;STCN 1934 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_4;STCN 1936 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_5;STCN 1938 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_6;STCN 1940 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_7;STCN 1942 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_8;STCN 1944 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_9;STCN 1946 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_10;STCN 1948 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_11;STCN 1950 MTB Blueprint;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_2;3-Bladed Bronze 4.2m pitch / 2x Balanced 23m2;;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_3;3-Bladed Bronze 4.35m pitch / 2x Balanced 24m2;;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_4;3-Bladed Bronze 4.5m pitch / 1x Balanced 26m2;;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_5;3-Bladed Bronze 4.7m pitch / 1x Balanced 27m2;;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_6;3-Bladed Bronze 4.85m pitch / 1x Balanced 27.5m2;;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_7;3-Bladed Bronze 4.95m pitch / 1x Balanced 28m2;;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_8;3-Bladed Bronze 5.1m pitch / 1x Balanced 30m2;;;;;;;;;;;;;;x
FRA_cruiser_screws_and_rudder_optimisation_9;3-Bladed Bronze 5.25m pitch / 1x Balanced 32m2;;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_0;;;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_1;STCN Hull Blueprint 1918;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_2;STCN Hull Blueprint 1929;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_3;STCN Hull Blueprint 1932;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_4;STCN Hull Blueprint 1935;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_5;STCN Hull Blueprint 1938;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_6;STCN Hull Blueprint 1941;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_7;STCN Hull Blueprint 1944;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_8;STCN Hull Blueprint 1947;;;;;;;;;;;;;x
FRA_cruiser_hull_shape_optimisation_9;STCN Hull Blueprint 1950;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_0;;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_1;Turrets: 20mm, Barbettes: 20mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_2;Turrets: 35mm, Barbettes: 35mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_3;Turrets: 50mm, Barbettes: 50mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_4;Turrets: 100mm, Barbettes: 100mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_5;Turrets: 110mm, Barbettes: 110mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_6;Turrets: 125mm, Barbettes: 125mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_7;Turrets: 140mm, Barbettes: 140mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_8;Turrets: 155mm, Barbettes: 155mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_9;Turrets: 170mm, Barbettes: 170mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_10;Turrets: 185mm, Barbettes: 185mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_11;Turrets: 200mm, Barbettes: 200mm;;;;;;;;;;;;;;x
FRA_lightcruiser_armour_thickness_12;Turrets: 210mm, Barbettes: 210mm;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_0;;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_1;Turrets: 30mm, Barbettes: 25mm;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_2;Turrets: 50mm, Barbettes: 50mm;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_3;Turrets: 120mm, Barbettes: 120mm;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_4;Turrets: 135mm, Barbettes: 135mm;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_5;Turrets: 150mm, Barbettes: 150mm;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_6;Turrets: 165mm, Barbettes: 165mm;;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_7;Turrets: 175mm, Barbettes: 175mm;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_8;Turrets: 195mm, Barbettes: 195mm;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_9;Turrets: 200mm, Barbettes: 200mm;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_10;Turrets: 210mm, Barbettes: 210mm;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_11;Turrets: 220mm, Barbettes: 220mm;;;;;;;;;;;;;x
FRA_heavy_cruiser_armour_thickness_12;Turrets: 230mm, Barbettes: 230mm;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_0;;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_1;CL: 20mm / CA: 20mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_2;CL: 25mm / CA: 25mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_3;CL: 30mm / CA: 60mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_4;CL: 40mm / CA: 80mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_5;CL: 50mm / CA: 100mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_6;CL: 65mm / CA: 115mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_7;CL: 80mm / CA: 125mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_8;CL: 85mm / CA: 135mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_9;CL: 95mm / CA: 145mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_10;CL: 105mm / CA: 160mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_11;CL: 115mm / CA: 175mm;;;;;;;;;;;;;;x
FRA_cruiser_bulkheads_thickness_12;CL: 125mm / CA: 190mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_0;;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_1;CL: 25mm / CA: 25mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_2;CL: 30mm / CA: 28mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_3;CL: 38mm / CA: 80mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_4;CL: 50mm / CA: 90mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_5;CL: 65mm / CA: 100mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_6;CL: 80mm / CA: 115mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_7;CL: 85mm / CA: 120mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_8;CL: 95mm / CA: 125mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_9;CL: 100mm / CA: 130mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_10;CL: 105mm / CA: 135mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_11;CL: 110mm / CA: 145mm;;;;;;;;;;;;;;x
FRA_cruiser_horizontal_protection_layout_12;CL: 115mm / CA: 155mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_0;;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_1;CL: 25mm / CA: 30mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_2;CL: 50mm / CA: 50mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_3;CL: 75mm / CA: 110mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_4;CL: 100mm / CA: 150mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_5;CL: 105mm / CA: 160mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_6;CL: 110mm / CA: 165mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_7;CL: 115mm / CA: 175mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_8;CL: 120mm / CA: 180mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_9;CL: 130mm / CA: 185mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_10;CL: 145mm / CA: 195mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_11;CL: 160mm / CA: 205mm;;;;;;;;;;;;;;x
FRA_cruiser_vertical_protection_layout_12;CL: 175mm / CA: 215mm;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_0;;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_1;DEM;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_2;DEM-1;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_3;DRBV 11;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_4;DRBV 12;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_5;DRBV 13;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_6;DRBV 14;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_7;DRBV 15;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_8;DRBV 17;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_9;DRBV 18;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_10;DRBV 19;;;;;;;;;;;;;;x
FRA_mediumwarship_surface_radar_11;DRBV 20;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_0;;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_1;DEM-1;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_2;DRBV 11A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_3;DRBV 12A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_4;DRBV 13A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_5;DRBV 14A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_6;DRBV 15A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_7;DRBV 16A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_8;DRBV 17A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_9;DRBV 18A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_10;DRBV 19A;;;;;;;;;;;;;;x
FRA_mediumwarship_airsearch_radar_11;DRBV 20A;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_0;;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_1;;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_2;;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_3;;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_4;;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_5;;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_6;;;;;;;;;;;;;;;x
FRA_cruiser_damage_control_7;;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_0;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_1;4.5m Barr & Stroud, OPL/SOM;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_2;5m OPL;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_3;5m OPL, Table de tir Saint-Chamond-Granat Mle 1935;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_4;5m OPL, Table de tir Saint-Chamond-Granat Mle 1939;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_5;6m OPL, Table de tir Saint-Chamond-Granat Mle 1942;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_6;6m OPL, Table de tir Saint-Chamond-Granat Mle 1945;;;;;;;;;;;;;;x
FRA_cruiser_fire_control_computer_7;7m OPL, Table de tir Saint-Chamond-Granat Mle 1948;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_0;;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_1;Table de tir antiaérien Saint-Chamond Mle 1937;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_2;Table de tir antiaérien Saint-Chamond Mle 1940;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_3;Table de tir antiaérien Saint-Chamond Mle 1942;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_4;Table de tir antiaérien Saint-Chamond Mle 1944;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_5;Table de tir antiaérien Saint-Chamond Mle 1946;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_6;Table de tir antiaérien Saint-Chamond Mle 1948;;;;;;;;;;;;;;x
FRA_cruiser_AAA_control_computer_7;Table de tir antiaérien Saint-Chamond Mle 1950;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_0;;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_1;13.2mm Hotchkiss Mle 1929;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_2;37mm/50 Mle 1933, 13.2mm Hotchkiss Mle 1929;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_3;37mm/50 Mle 1935, 13.2mm Hotchkiss Mle 1929;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_4;37mm/50 Mle 1935;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_5;40mm Bofors Mk 1/2, 20mm Oerlikon;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_6;40mm Bofors/56, 20mm Oerlikon;;;;;;;;;;;;;;x
FRA_cruiser_light_anti_air_artillery_7;40mm Bofors/56;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_0;;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_1;;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_2;;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_3;;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_4;;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_5;;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_6;;;;;;;;;;;;;;;x
FRA_cruiser_medium_anti_air_artilery_7;;;;;;;;;;;;;;;x
FRA_cruiser_anti_air_artillery_focus_0;;;;;;;;;;;;;;;x
FRA_cruiser_anti_air_artillery_focus_1;;;;;;;;;;;;;;;x
FRA_cruiser_anti_air_artillery_focus_2;;;;;;;;;;;;;;;x
FRA_cruiser_anti_air_artillery_focus_3;;;;;;;;;;;;;;;x
FRA_cruiser_heavy_anti_air_artillery_0;;;;;;;;;;;;;;;x
FRA_cruiser_heavy_anti_air_artillery_1;90 mm/50 Mle 1926;;;;;;;;;;;;;;x
FRA_cruiser_heavy_anti_air_artillery_2;90 mm/50 Mle 1930/1932;;;;;;;;;;;;;;x
FRA_cruiser_heavy_anti_air_artillery_3;90 mm/50 Mle 1936;;;;;;;;;;;;;;x
FRA_cruiser_heavy_anti_air_artillery_4;100 mm/55 Mle 1945;;;;;;;;;;;;;;x
FRA_cruiser_heavy_anti_air_artillery_5;100 mm/55 Mle 1948;;;;;;;;;;;;;;x
FRA#########################################################################;;;;;;;;;;;;;x
FRA_battleship_technology_0;STCN 1918 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_technology_1;STCN 1918 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_technology_2;STCN 1930 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_technology_3;STCN 1933 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_class_1;STCN 1936 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_class_2;STCN 1939 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_class_3;STCN 1942 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_class_4;STCN 1945 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_class_5;STCN 1948 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battleship_class_6;STCN 1951 Battleship Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_technology_0;;;;;;;;;;;;;;x
FRA_battlecruiser_technology_1;STCN 1918 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_technology_2;STCN 1930 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_technology_3;STCN 1933 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_class_1;STCN 1936 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_class_2;STCN 1939 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_class_3;STCN 1942 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_class_4;STCN 1945 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_class_5;STCN 1948 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_battlecruiser_class_6;STCN 1951 Battlecruiser Blueprint;;;;;;;;;;;;;x
FRA_pocket_battleship_activation_0;STCN 1933 Pocket Battleship Blueprint;;;;;;;;;;;;;x
FRA_pocket_battleship_activation_1;STCN 1933 Pocket Battleship Blueprint;;;;;;;;;;;;;x
FRA_pocket_battleship_activation_2;STCN 1936 Pocket Battleship Blueprint;;;;;;;;;;;;;x
FRA_pocket_battleship_activation_3;STCN 1939 Pocket Battleship Blueprint;;;;;;;;;;;;;x
FRA_pocket_battleship_activation_4;STCN 1942 Pocket Battleship Blueprint;;;;;;;;;;;;;x
FRA_pocket_battleship_activation_5;STCN 1945 Pocket Battleship Blueprint;;;;;;;;;;;;;x
FRA_pocket_battleship_activation_6;STCN 1948 Pocket Battleship Blueprint;;;;;;;;;;;;;x
FRA_capitalship_armament_0;;;;;;;;;;;;;;;x
FRA_capitalship_armament_1;BC/BB: 340mm/45 Mod 1912, Mod 1912 turrets;;;;;;;;;;;;;;x
FRA_capitalship_armament_2;BC/BB: 340mm/45 Mod 1912, Mod 1913 turrets;;;;;;;;;;;;;;x
FRA_capitalship_armament_3;BC/BB: 340mm/45 Mod 1912, Mod 1913 turrets;;;;;;;;;;;;;;x
FRA_capitalship_armament_4;BC/BB: 380mm/45 Mod 1935, Mod 1935 turrets / SHBB: 457mm/45 Mod 1935;;;;;;;;;;;;;;x
FRA_capitalship_armament_5;BC/BB: 380mm/50 Mod 1935, Mod 1935 turrets / SHBB: 457mm/50 Mod 1937;;;;;;;;;;;;;;x
FRA_capitalship_armament_6;BC/BB: 406mm/45 Mod 1938, Mod 1938 turrets / SHBB: 457mm/50 Mod 1940;;;;;;;;;;;;;;x
FRA_capitalship_armament_7;BC/BB: 406mm/50 Mod 1940, Mod 1938 turrets / SHBB: 508mm/45 Mod 1943;;;;;;;;;;;;;;x
FRA_capitalship_armament_8;BC/BB: 406mm/50 Mod 1943, Mod 1943 turrets / SHBB: 508mm/50 Mod 1945;;;;;;;;;;;;;;x
FRA_capitalship_armament_9;BC/BB: 406mm/50 Mod 1946, Mod 1946 turrets / SHBB: 508mm/50 Mod 1948;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_1;Obus de rupture OPf Mle 1918;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_2;Obus de rupture OPf Mle 1934;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_3;Obus de rupture OPf Mle 1937;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_4;Obus de rupture OPf Mle 1940;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_5;Obus de rupture OPf Mle 1943;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_6;Obus de rupture OPf Mle 1946;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_7;Obus de rupture OPf Mle 1949;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_8;Obus de rupture OPf Mle 1952;;;;;;;;;;;;;;x
FRA_capitalship_armament_AP_ammo_9;Obus de rupture OPf Mle 1955;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_1;Obus explosif OE Mle 1918;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_2;Obus explosif OE Mle 1934;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_3;Obus explosif OE Mle 1937;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_4;Obus explosif OE Mle 1940;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_5;Obus explosif OE Mle 1943;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_6;Obus explosif OE Mle 1946;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_7;Obus explosif OE Mle 1949;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_8;Obus explosif OE Mle 1952;;;;;;;;;;;;;;x
FRA_capitalship_armament_HE_ammo_9;Obus explosif OE Mle 1955;;;;;;;;;;;;;;x
FRA_capitalship_secondary_1;138.6mm/55 Mle 1910, Mle 1910 casemate;;;;;;;;;;;;;;x
FRA_capitalship_secondary_2;138.6mm/55 Mle 1910, Mle 1914 casemate;;;;;;;;;;;;;;x
FRA_capitalship_secondary_3;138.6mm/55 Mle 1910, Mle 1918 casemate;;;;;;;;;;;;;;x
FRA_capitalship_secondary_4;152 mm/55 Mle 1930, Mle 1930 turrets;;;;;;;;;;;;;;x
FRA_capitalship_secondary_5;152 mm/55 Mle 1936, Mle 1936 turrets;;;;;;;;;;;;;;x
FRA_capitalship_secondary_6;100 mm/45 Mle 1937, CAD Mle 1937 mounts;;;;;;;;;;;;;;x
FRA_capitalship_secondary_7;152 mm/55 Mle 1942, Mle 1942 turrets;;;;;;;;;;;;;;x
FRA_capitalship_secondary_8;152 mm/55 Mle 1945, Mle 1944 turrets;;;;;;;;;;;;;;x
FRA_capitalship_secondary_9;152 mm/55 Mle 1947, Mle 1947 turrets;;;;;;;;;;;;;;x
FRA_capital_ship_engine_1;BC: 80.000shp / BB: 30.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_2;BC: 85.000shp / BB: 40.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_3;BC: 90.000shp / BB: 50.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_4;BC: 112.500shp / BB: 155.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_5;BC: 160.000shp / BB: 210.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_6;BC: 180.000shp / BB: 215.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_7;BC: 190.000shp / BB: 220.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_8;BC: 195.000shp / BB: 225.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_engine_9;BC: 210.000shp / BB: 230.000shp;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_1;18x Belleville, 20 atm;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_2;24x Belleville/Guyot-Du Temple, 20 atm;;;;;;;;;;;;;;x
