spa_colonial_infantry_brigade_10;Regulares;;;;;;;;;;;;;x
spa_colonial_infantry_brigade_11;Regulares;;;;;;;;;;;;;x
##################### Engineer #################;;;;;;;;;;;;;;x
spa_engineer_brigade_0;Zapadores '36;;;;;;;;;;;;x
spa_engineer_brigade_1;Zapadores '39;;;;;;;;;;;;x
spa_engineer_brigade_2;Zapadores '41;;;;;;;;;;;;x
spa_engineer_brigade_3;Zapadores '43;;;;;;;;;;;;x
spa_engineer_brigade_4;Zapadores '45;;;;;;;;;;;;x
spa_engineer_brigade_5;Zapadores '47;;;;;;;;;;;;x
##################### Motorized Engineer #################;;;;;;;;;;;;;;x
spa_motorized_engineer_brigade_0;Zapadores Montada '36;;;;;;;;;;;;x
spa_motorized_engineer_brigade_1;Zapadores Montada '39;;;;;;;;;;;;x
spa_motorized_engineer_brigade_2;Zapadores Montada '41;;;;;;;;;;;;x
spa_motorized_engineer_brigade_3;Zapadores Montada '43;;;;;;;;;;;;x
spa_motorized_engineer_brigade_4;Zapadores Montada '45;;;;;;;;;;;;x
spa_motorized_engineer_brigade_5;Zapadores Montada '47;;;;;;;;;;;;x
##################### Armored Engineer #################;;;;;;;;;;;;;;x
spa_armored_engineers_brigade_0;Zapadores Mecanizada '41;;;;;;;;;;;;x
spa_armored_engineers_brigade_1;Zapadores Mecanizada '42;;;;;;;;;;;;x
spa_armored_engineers_brigade_2;Zapadores Mecanizada '43;;;;;;;;;;;;x
spa_armored_engineers_brigade_3;Zapadores Mecanizada '44;;;;;;;;;;;;x
spa_armored_engineers_brigade_4;Zapadores Mecanizada '45;;;;;;;;;;;;x
spa_armored_engineers_brigade_5;Zapadores Mecanizada '46;;;;;;;;;;;;x
##################### Recon Caballería #################;;;;;;;;;;;;;;x
spa_recon_cavalry_brigade_0;Caballería de Rec. '30;;;;;;;;;;;;x
spa_recon_cavalry_brigade_1;Caballería de Rec. '34;;;;;;;;;;;;x
spa_recon_cavalry_brigade_2;Caballería de Rec. '36;;;;;;;;;;;;x
spa_recon_cavalry_brigade_3;Caballería de Rec. '38;;;;;;;;;;;;x
spa_recon_cavalry_brigade_4;Caballería de Rec. '40;;;;;;;;;;;;x
spa_recon_cavalry_brigade_5;Caballería de Rec. '42;;;;;;;;;;;;x
spa_recon_cavalry_brigade_6;Caballería de Rec. '44;;;;;;;;;;;;x
spa_recon_cavalry_brigade_7;Caballería de Rec. '46;;;;;;;;;;;;x
spa_recon_cavalry_brigade_8;Caballería de Rec. '48;;;;;;;;;;;;x
spa_recon_cavalry_brigade_9;Caballería de Rec. '50;;;;;;;;;;;;x
spa_recon_cavalry_brigade_10;Caballería de Rec. '52;;;;;;;;;;;;x
spa_recon_cavalry_brigade_11;Caballería de Rec. '54;;;;;;;;;;;;x
spa_recon_cavalry_brigade_12;Caballería de Rec. '56;;;;;;;;;;;;x
spa_recon_cavalry_brigade_13;Caballería de Rec. '58;;;;;;;;;;;;x
spa_recon_cavalry_brigade_14;Caballería de Rec. '60;;;;;;;;;;;;x
##################### Motorcycle #################;;;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_0;Mecanizada de Rec. '30;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_1;Mecanizada de Rec. '34;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_2;Mecanizada de Rec. '36;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_3;Mecanizada de Rec. '38;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_4;Mecanizada de Rec. '40;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_5;Mecanizada de Rec. '42;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_6;Mecanizada de Rec. '44;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_7;Mecanizada de Rec. '46;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_8;Mecanizada de Rec. '48;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_9;Mecanizada de Rec. '50;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_10;Mecanizada de Rec. '52;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_11;Mecanizada de Rec. '54;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_12;Mecanizada de Rec. '56;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_13;Mecanizada de Rec. '58;;;;;;;;;;;;x
spa_motorcycle_recon_brigade_14;Mecanizada de Rec. '60;;;;;;;;;;;;x
##################### Communist Militia #################;;;;;;;;;;;;;;x
spr_Communist_militia_brigade_0;Milicia '30;;;;;;;;;;;;;x
spr_Communist_militia_brigade_1;Milicia '34;;;;;;;;;;;;;x
spr_Communist_militia_brigade_2;Milicia '36;;;;;;;;;;;;;x
spr_Communist_militia_brigade_3;Milicia '38;;;;;;;;;;;;;x
spr_Communist_militia_brigade_4;Milicia '40;;;;;;;;;;;;x
spr_Communist_militia_brigade_5;Milicia '42;;;;;;;;;;;;x
spr_Communist_militia_brigade_6;Milicia '44;;;;;;;;;;;;x
spr_Communist_militia_brigade_7;Milicia '46;;;;;;;;;;;;x
spr_Communist_militia_brigade_8;Milicia '48;;;;;;;;;;;;x
spr_Communist_militia_brigade_9;Milicia '50;;;;;;;;;;;;x
spr_Communist_militia_brigade_10;Milicia '52;;;;;;;;;;;;x
spr_Communist_militia_brigade_11;Milicia '54;;;;;;;;;;;;x
spr_Communist_militia_brigade_12;Milicia '56;;;;;;;;;;;;x
spr_Communist_militia_brigade_13;Milicia '58;;;;;;;;;;;;x
spr_Communist_militia_brigade_14;Milicia '60;;;;;;;;;;;;x
##################### Fascist Militia #################;;;;;;;;;;;;;;x
spr_fascist_militia_brigade_0;Milicia '30;;;;;;;;;;;;;x
spr_fascist_militia_brigade_1;Milicia '34;;;;;;;;;;;;;x
spr_fascist_militia_brigade_2;Milicia '36;;;;;;;;;;;;;x
spr_fascist_militia_brigade_3;Milicia '38;;;;;;;;;;;;;x
spr_fascist_militia_brigade_4;Milicia '40;;;;;;;;;;;;x
spr_fascist_militia_brigade_5;Milicia '42;;;;;;;;;;;;x
spr_fascist_militia_brigade_6;Milicia '44;;;;;;;;;;;;x
spr_fascist_militia_brigade_7;Milicia '46;;;;;;;;;;;;x
spr_fascist_militia_brigade_8;Milicia '48;;;;;;;;;;;;x
spr_fascist_militia_brigade_9;Milicia '50;;;;;;;;;;;;x
spr_fascist_militia_brigade_10;Milicia '52;;;;;;;;;;;;x
spr_fascist_militia_brigade_11;Milicia '54;;;;;;;;;;;;x
spr_fascist_militia_brigade_12;Milicia '56;;;;;;;;;;;;x
spr_fascist_militia_brigade_13;Milicia '58;;;;;;;;;;;;x
spr_fascist_militia_brigade_14;Milicia '60;;;;;;;;;;;;x
##################### Militia #################;;;;;;;;;;;;;;x
spr_militia_brigade_0;Milicia '30;;;;;;;;;;;;;x
spr_militia_brigade_1;Milicia '34;;;;;;;;;;;;;x
spr_militia_brigade_2;Milicia '36;;;;;;;;;;;;;x
spr_militia_brigade_3;Milicia '38;;;;;;;;;;;;;x
spr_militia_brigade_4;Milicia '40;;;;;;;;;;;;x
spr_militia_brigade_5;Milicia '42;;;;;;;;;;;;x
spr_militia_brigade_6;Milicia '44;;;;;;;;;;;;x
spr_militia_brigade_7;Milicia '46;;;;;;;;;;;;x
spr_militia_brigade_8;Milicia '48;;;;;;;;;;;;x
spr_militia_brigade_9;Milicia '50;;;;;;;;;;;;x
spr_militia_brigade_10;Milicia '52;;;;;;;;;;;;x
spr_militia_brigade_11;Milicia '54;;;;;;;;;;;;x
spr_militia_brigade_12;Milicia '56;;;;;;;;;;;;x
spr_militia_brigade_13;Milicia '58;;;;;;;;;;;;x
spr_militia_brigade_14;Milicia '60;;;;;;;;;;;;x
##################### Military Police #################;;;;;;;;;;;;;;x
spr_police_brigade_0;Guardia Civil '30;;;;;;;;;;;;x
spr_police_brigade_1;Guardia Civil '34;;;;;;;;;;;;x
spr_police_brigade_2;Guardia Civil '36;;;;;;;;;;;;x
spr_police_brigade_3;Guardia Civil '38;;;;;;;;;;;;x
spr_police_brigade_4;Guardia Civil '40;;;;;;;;;;;;x
spr_police_brigade_5;Guardia Civil '42;;;;;;;;;;;;x
spr_police_brigade_6;Guardia Civil '44;;;;;;;;;;;;x
spr_police_brigade_7;Guardia Civil '46;;;;;;;;;;;;x
spr_police_brigade_8;Guardia Civil '48;;;;;;;;;;;;x
spr_police_brigade_9;Guardia Civil '50;;;;;;;;;;;;x
spr_police_brigade_10;Guardia Civil '52;;;;;;;;;;;;x
spr_police_brigade_11;Guardia Civil '54;;;;;;;;;;;;x
spr_police_brigade_12;Guardia Civil '56;;;;;;;;;;;;x
spr_police_brigade_13;Guardia Civil '58;;;;;;;;;;;;x
spr_police_brigade_14;Guardia Civil '60;;;;;;;;;;;;x
##################### Cavalry #################;;;;;;;;;;;;;;x
spr_cavalry_brigade_0;Caballería '30;;;;;;;;;;;;x
spr_cavalry_brigade_1;Caballería '34;;;;;;;;;;;;x
spr_cavalry_brigade_2;Caballería '36;;;;;;;;;;;;x
spr_cavalry_brigade_3;Caballería '38;;;;;;;;;;;;x
spr_cavalry_brigade_4;Caballería '40;;;;;;;;;;;;x
spr_cavalry_brigade_5;Caballería '42;;;;;;;;;;;;x
spr_cavalry_brigade_6;Caballería '44;;;;;;;;;;;;x
spr_cavalry_brigade_7;Caballería '46;;;;;;;;;;;;x
spr_cavalry_brigade_8;Caballería '48;;;;;;;;;;;;x
spr_cavalry_brigade_9;Caballería '50;;;;;;;;;;;;x
spr_cavalry_brigade_10;Caballería '52;;;;;;;;;;;;x
spr_cavalry_brigade_11;Caballería '54;;;;;;;;;;;;x
spr_cavalry_brigade_12;Caballería '56;;;;;;;;;;;;x
spr_cavalry_brigade_13;Caballería '58;;;;;;;;;;;;x
spr_cavalry_brigade_14;Caballería '60;;;;;;;;;;;;x
##################### Infantry #################;;;;;;;;;;;;;;x
spr_infantry_brigade_0;Infantería '30;;;;;;;;;;;;x
spr_infantry_brigade_1;Infantería '34;;;;;;;;;;;;x
spr_infantry_brigade_2;Infantería '36;;;;;;;;;;;;x
spr_infantry_brigade_3;Infantería '38;;;;;;;;;;;;x
spr_infantry_brigade_4;Infantería '40;;;;;;;;;;;;x
spr_infantry_brigade_5;Infantería '42;;;;;;;;;;;;x
spr_infantry_brigade_6;Infantería '44;;;;;;;;;;;;x
spr_infantry_brigade_7;Infantería '46;;;;;;;;;;;;x
spr_infantry_brigade_8;Infantería '48;;;;;;;;;;;;x
spr_infantry_brigade_9;Infantería '50;;;;;;;;;;;;x
spr_infantry_brigade_10;Infantería '52;;;;;;;;;;;;x
spr_infantry_brigade_11;Infantería '54;;;;;;;;;;;;x
spr_infantry_brigade_12;Infantería '56;;;;;;;;;;;;x
spr_infantry_brigade_13;Infantería '58;;;;;;;;;;;;x
spr_infantry_brigade_14;Infantería '60;;;;;;;;;;;;x
##################### Infantry Bat #################;;;;;;;;;;;;;;x
spr_infantry_bat_0;Infantería '30;;;;;;;;;;;;x
spr_infantry_bat_1;Infantería '34;;;;;;;;;;;;x
spr_infantry_bat_2;Infantería '36;;;;;;;;;;;;x
spr_infantry_bat_3;Infantería '38;;;;;;;;;;;;x
spr_infantry_bat_4;Infantería '40;;;;;;;;;;;;x
spr_infantry_bat_5;Infantería '42;;;;;;;;;;;;x
spr_infantry_bat_6;Infantería '44;;;;;;;;;;;;x
spr_infantry_bat_7;Infantería '46;;;;;;;;;;;;x
spr_infantry_bat_8;Infantería '48;;;;;;;;;;;;x
spr_infantry_bat_9;Infantería '50;;;;;;;;;;;;x
spr_infantry_bat_10;Infantería '52;;;;;;;;;;;;x
spr_infantry_bat_11;Infantería '54;;;;;;;;;;;;x
spr_infantry_bat_12;Infantería '56;;;;;;;;;;;;x
spr_infantry_bat_13;Infantería '58;;;;;;;;;;;;x
spr_infantry_bat_14;Infantería '60;;;;;;;;;;;;x
##################### Semi-Motorized Infantry #################;;;;;;;;;;;;;;x
spr_semi_motorized_brigade_0;Infantería '30;;;;;;;;;;;;x
spr_semi_motorized_brigade_1;Infantería '34;;;;;;;;;;;;x
spr_semi_motorized_brigade_2;Infantería '36;;;;;;;;;;;;x
spr_semi_motorized_brigade_3;Infantería '38;;;;;;;;;;;;x
spr_semi_motorized_brigade_4;Infantería '40;;;;;;;;;;;;x
spr_semi_motorized_brigade_5;Infantería '42;;;;;;;;;;;;x
spr_semi_motorized_brigade_6;Infantería '44;;;;;;;;;;;;x
spr_semi_motorized_brigade_7;Infantería '46;;;;;;;;;;;;x
spr_semi_motorized_brigade_8;Infantería '48;;;;;;;;;;;;x
spr_semi_motorized_brigade_9;Infantería '50;;;;;;;;;;;;x
spr_semi_motorized_brigade_10;Infantería '52;;;;;;;;;;;;x
spr_semi_motorized_brigade_11;Infantería '54;;;;;;;;;;;;x
spr_semi_motorized_brigade_12;Infantería '56;;;;;;;;;;;;x
spr_semi_motorized_brigade_13;Infantería '58;;;;;;;;;;;;x
spr_semi_motorized_brigade_14;Infantería '60;;;;;;;;;;;;x
##################### Motorized Infantry #################;;;;;;;;;;;;;;x
spr_motorized_brigade_0;Infantería Montada '30;;;;;;;;;;;;x
spr_motorized_brigade_1;Infantería Montada '34;;;;;;;;;;;;x
spr_motorized_brigade_2;Infantería Montada '36;;;;;;;;;;;;x
spr_motorized_brigade_3;Infantería Montada '38;;;;;;;;;;;;x
spr_motorized_brigade_4;Infantería Montada '40;;;;;;;;;;;;x
spr_motorized_brigade_5;Infantería Montada '42;;;;;;;;;;;;x
spr_motorized_brigade_6;Infantería Montada '44;;;;;;;;;;;;x
spr_motorized_brigade_7;Infantería Montada '46;;;;;;;;;;;;x
spr_motorized_brigade_8;Infantería Montada '48;;;;;;;;;;;;x
spr_motorized_brigade_9;Infantería Montada '50;;;;;;;;;;;;x
spr_motorized_brigade_10;Infantería Montada '52;;;;;;;;;;;;x
spr_motorized_brigade_11;Infantería Montada '54;;;;;;;;;;;;x
spr_motorized_brigade_12;Infantería Montada '56;;;;;;;;;;;;x
spr_motorized_brigade_13;Infantería Montada '58;;;;;;;;;;;;x
spr_motorized_brigade_14;Infantería Montada '60;;;;;;;;;;;;x
##################### Motorized Infantry Bat #################;;;;;;;;;;;;;;x
spr_motorized_infantry_bat_0;Infantería Montada '30;;;;;;;;;;;;x
spr_motorized_infantry_bat_1;Infantería Montada '34;;;;;;;;;;;;x
spr_motorized_infantry_bat_2;Infantería Montada '36;;;;;;;;;;;;x
spr_motorized_infantry_bat_3;Infantería Montada '38;;;;;;;;;;;;x
spr_motorized_infantry_bat_4;Infantería Montada '40;;;;;;;;;;;;x
spr_motorized_infantry_bat_5;Infantería Montada '42;;;;;;;;;;;;x
spr_motorized_infantry_bat_6;Infantería Montada '44;;;;;;;;;;;;x
spr_motorized_infantry_bat_7;Infantería Montada '46;;;;;;;;;;;;x
spr_motorized_infantry_bat_8;Infantería Montada '48;;;;;;;;;;;;x
spr_motorized_infantry_bat_9;Infantería Montada '50;;;;;;;;;;;;x
spr_motorized_infantry_bat_10;Infantería Montada '52;;;;;;;;;;;;x
spr_motorized_infantry_bat_11;Infantería Montada '54;;;;;;;;;;;;x
spr_motorized_infantry_bat_12;Infantería Montada '56;;;;;;;;;;;;x
spr_motorized_infantry_bat_13;Infantería Montada '58;;;;;;;;;;;;x
spr_motorized_infantry_bat_14;Infantería Montada '60;;;;;;;;;;;;x
##################### Mechanized Infantry #################;;;;;;;;;;;;;;x
spr_mechanized_brigade_0;Infantería Mecanizada '30;;;;;;;;;;;;x
spr_mechanized_brigade_1;Infantería Mecanizada '34;;;;;;;;;;;;x
spr_mechanized_brigade_2;Infantería Mecanizada '36;;;;;;;;;;;;x
spr_mechanized_brigade_3;Infantería Mecanizada '38;;;;;;;;;;;;x
spr_mechanized_brigade_4;Infantería Mecanizada '40;;;;;;;;;;;;x
spr_mechanized_brigade_5;Infantería Mecanizada '42;;;;;;;;;;;;x
spr_mechanized_brigade_6;Infantería Mecanizada '44;;;;;;;;;;;;x
spr_mechanized_brigade_7;Infantería Mecanizada '46;;;;;;;;;;;;x
spr_mechanized_brigade_8;Infantería Mecanizada '48;;;;;;;;;;;;x
spr_mechanized_brigade_9;Infantería Mecanizada '50;;;;;;;;;;;;x
spr_mechanized_brigade_10;Infantería Mecanizada '52;;;;;;;;;;;;x
spr_mechanized_brigade_11;Infantería Mecanizada '54;;;;;;;;;;;;x
spr_mechanized_brigade_12;Infantería Mecanizada '56;;;;;;;;;;;;x
spr_mechanized_brigade_13;Infantería Mecanizada '58;;;;;;;;;;;;x
spr_mechanized_brigade_14;Infantería Mecanizada '60;;;;;;;;;;;;x
##################### Mechanized Infantry Bat #################;;;;;;;;;;;;;;x
spr_mechanized_infantry_bat_0;Infantería Mecanizada '30;;;;;;;;;;;;x
spr_mechanized_infantry_bat_1;Infantería Mecanizada '34;;;;;;;;;;;;x
spr_mechanized_infantry_bat_2;Infantería Mecanizada '36;;;;;;;;;;;;x
spr_mechanized_infantry_bat_3;Infantería Mecanizada '38;;;;;;;;;;;;x
spr_mechanized_infantry_bat_4;Infantería Mecanizada '40;;;;;;;;;;;;x
spr_mechanized_infantry_bat_5;Infantería Mecanizada '42;;;;;;;;;;;;x
spr_mechanized_infantry_bat_6;Infantería Mecanizada '44;;;;;;;;;;;;x
spr_mechanized_infantry_bat_7;Infantería Mecanizada '46;;;;;;;;;;;;x
spr_mechanized_infantry_bat_8;Infantería Mecanizada '48;;;;;;;;;;;;x
spr_mechanized_infantry_bat_9;Infantería Mecanizada '50;;;;;;;;;;;;x
spr_mechanized_infantry_bat_10;Infantería Mecanizada '52;;;;;;;;;;;;x
spr_mechanized_infantry_bat_11;Infantería Mecanizada '54;;;;;;;;;;;;x
spr_mechanized_infantry_bat_12;Infantería Mecanizada '56;;;;;;;;;;;;x
spr_mechanized_infantry_bat_13;Infantería Mecanizada '58;;;;;;;;;;;;x
spr_mechanized_infantry_bat_14;Infantería Mecanizada '60;;;;;;;;;;;;x
##################### Light Infantry #################;;;;;;;;;;;;;;x
spr_light_infantry_brigade_0;Infantería Ligera '30;;;;;;;;;;;;x
spr_light_infantry_brigade_1;Infantería Ligera '34;;;;;;;;;;;;x
spr_light_infantry_brigade_2;Infantería Ligera '36;;;;;;;;;;;;x
spr_light_infantry_brigade_3;Infantería Ligera '38;;;;;;;;;;;;x
spr_light_infantry_brigade_4;Infantería Ligera '40;;;;;;;;;;;;x
spr_light_infantry_brigade_5;Infantería Ligera '42;;;;;;;;;;;;x
spr_light_infantry_brigade_6;Infantería Ligera '44;;;;;;;;;;;;x
spr_light_infantry_brigade_7;Infantería Ligera '46;;;;;;;;;;;;x
spr_light_infantry_brigade_8;Infantería Ligera '48;;;;;;;;;;;;x
spr_light_infantry_brigade_9;Infantería Ligera '50;;;;;;;;;;;;x
spr_light_infantry_brigade_10;Infantería Ligera '52;;;;;;;;;;;;x
spr_light_infantry_brigade_11;Infantería Ligera '54;;;;;;;;;;;;x
spr_light_infantry_brigade_12;Infantería Ligera '56;;;;;;;;;;;;x
spr_light_infantry_brigade_13;Infantería Ligera '58;;;;;;;;;;;;x
spr_light_infantry_brigade_14;Infantería Ligera '60;;;;;;;;;;;;x
##################### Elite, light Infantry #################;;;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_0;BOEL '30;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_1;BOEL '34;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_2;BOEL '36;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_3;BOEL '38;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_4;BOEL '40;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_5;BOEL '42;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_6;BOEL '44;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_7;BOEL '46;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_8;BOEL '48;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_9;BOEL '50;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_10;BOEL '52;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_11;BOEL '54;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_12;BOEL '56;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_13;BOEL '58;;;;;;;;;;;;x
spr_elite_light_infantry_battalion_14;BOEL '60;;;;;;;;;;;;x
##################### Paratroopers #################;;;;;;;;;;;;;;x
spr_paratrooper_brigade_0;Paracaidista '30;;;;;;;;;;;;x
spr_paratrooper_brigade_1;Paracaidista '34;;;;;;;;;;;;x
spr_paratrooper_brigade_2;Paracaidista '36;;;;;;;;;;;;x
spr_paratrooper_brigade_3;Paracaidista '38;;;;;;;;;;;;x
spr_paratrooper_brigade_4;Paracaidista '40;;;;;;;;;;;;x
spr_paratrooper_brigade_5;Paracaidista '42;;;;;;;;;;;;x
spr_paratrooper_brigade_6;Paracaidista '44;;;;;;;;;;;;x
spr_paratrooper_brigade_7;Paracaidista '46;;;;;;;;;;;;x
spr_paratrooper_brigade_8;Paracaidista '48;;;;;;;;;;;;x
spr_paratrooper_brigade_9;Paracaidista '50;;;;;;;;;;;;x
spr_paratrooper_brigade_10;Paracaidista '52;;;;;;;;;;;;x
spr_paratrooper_brigade_11;Paracaidista '54;;;;;;;;;;;;x
spr_paratrooper_brigade_12;Paracaidista '56;;;;;;;;;;;;x
spr_paratrooper_brigade_13;Paracaidista '58;;;;;;;;;;;;x
spr_paratrooper_brigade_14;Paracaidista '60;;;;;;;;;;;;x
##################### Air-Landing Infantry #################;;;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_0;Paracaidista '30;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_1;Paracaidista '34;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_2;Paracaidista '36;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_3;Paracaidista '38;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_4;Paracaidista '40;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_5;Paracaidista '42;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_6;Paracaidista '44;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_7;Paracaidista '46;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_8;Paracaidista '48;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_9;Paracaidista '50;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_10;Paracaidista '52;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_11;Paracaidista '54;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_12;Paracaidista '56;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_13;Paracaidista '58;;;;;;;;;;;;x
spr_airlanding_infantry_brigade_14;Paracaidista '60;;;;;;;;;;;;x
##################### Naval Infantry #################;;;;;;;;;;;;;;x
spr_naval_infantry_brigade_0;Infantería de Marina '30;;;;;;;;;;;;x
spr_naval_infantry_brigade_1;Infantería de Marina '34;;;;;;;;;;;;x
spr_naval_infantry_brigade_2;Infantería de Marina '36;;;;;;;;;;;;x
spr_naval_infantry_brigade_3;Infantería de Marina '38;;;;;;;;;;;;x
spr_naval_infantry_brigade_4;Infantería de Marina '40;;;;;;;;;;;;x
spr_naval_infantry_brigade_5;Infantería de Marina '42;;;;;;;;;;;;x
spr_naval_infantry_brigade_6;Infantería de Marina '44;;;;;;;;;;;;x
spr_naval_infantry_brigade_7;Infantería de Marina '46;;;;;;;;;;;;x
spr_naval_infantry_brigade_8;Infantería de Marina '48;;;;;;;;;;;;x
spr_naval_infantry_brigade_9;Infantería de Marina '50;;;;;;;;;;;;x
spr_naval_infantry_brigade_10;Infantería de Marina '52;;;;;;;;;;;;x
spr_naval_infantry_brigade_11;Infantería de Marina '54;;;;;;;;;;;;x
spr_naval_infantry_brigade_12;Infantería de Marina '56;;;;;;;;;;;;x
spr_naval_infantry_brigade_13;Infantería de Marina '58;;;;;;;;;;;;x
spr_naval_infantry_brigade_14;Infantería de Marina '60;;;;;;;;;;;;x
##################### Marines #################;;;;;;;;;;;;;;x
spr_marine_brigade_0;Infantería de Marina '30;;;;;;;;;;;;x
spr_marine_brigade_1;Infantería de Marina '34;;;;;;;;;;;;x
spr_marine_brigade_2;Infantería de Marina '36;;;;;;;;;;;;x
spr_marine_brigade_3;Infantería de Marina '38;;;;;;;;;;;;x
spr_marine_brigade_4;Infantería de Marina '40;;;;;;;;;;;;x
spr_marine_brigade_5;Infantería de Marina '42;;;;;;;;;;;;x
spr_marine_brigade_6;Infantería de Marina '44;;;;;;;;;;;;x
spr_marine_brigade_7;Infantería de Marina '46;;;;;;;;;;;;x
spr_marine_brigade_8;Infantería de Marina '48;;;;;;;;;;;;x
spr_marine_brigade_9;Infantería de Marina '50;;;;;;;;;;;;x
spr_marine_brigade_10;Infantería de Marina '52;;;;;;;;;;;;x
spr_marine_brigade_11;Infantería de Marina '54;;;;;;;;;;;;x
spr_marine_brigade_12;Infantería de Marina '56;;;;;;;;;;;;x
spr_marine_brigade_13;Infantería de Marina '58;;;;;;;;;;;;x
spr_marine_brigade_14;Infantería de Marina '60;;;;;;;;;;;;x
##################### Mountain Infantry #################;;;;;;;;;;;;;;x
spr_bergsjaeger_brigade_0;Infantería de Montana '30;;;;;;;;;;;;x
spr_bergsjaeger_brigade_1;Infantería de Montana '34;;;;;;;;;;;;x
spr_bergsjaeger_brigade_2;Infantería de Montana '36;;;;;;;;;;;;x
spr_bergsjaeger_brigade_3;Infantería de Montana '38;;;;;;;;;;;;x
spr_bergsjaeger_brigade_4;Infantería de Montana '40;;;;;;;;;;;;x
spr_bergsjaeger_brigade_5;Infantería de Montana '42;;;;;;;;;;;;x
spr_bergsjaeger_brigade_6;Infantería de Montana '44;;;;;;;;;;;;x
spr_bergsjaeger_brigade_7;Infantería de Montana '46;;;;;;;;;;;;x
spr_bergsjaeger_brigade_8;Infantería de Montana '48;;;;;;;;;;;;x
spr_bergsjaeger_brigade_9;Infantería de Montana '50;;;;;;;;;;;;x
spr_bergsjaeger_brigade_10;Infantería de Montana '52;;;;;;;;;;;;x
spr_bergsjaeger_brigade_11;Infantería de Montana '54;;;;;;;;;;;;x
spr_bergsjaeger_brigade_12;Infantería de Montana '56;;;;;;;;;;;;x
spr_bergsjaeger_brigade_13;Infantería de Montana '58;;;;;;;;;;;;x
spr_bergsjaeger_brigade_14;Infantería de Montana '60;;;;;;;;;;;;x
##################### Ski Infantry #################;;;;;;;;;;;;;;x
spr_ski_brigade_0;Infantería EsquÃ­ '30;;;;;;;;;;;;x
spr_ski_brigade_1;Infantería EsquÃ­ '34;;;;;;;;;;;;x
spr_ski_brigade_2;Infantería EsquÃ­ '36;;;;;;;;;;;;x
spr_ski_brigade_3;Infantería EsquÃ­ '38;;;;;;;;;;;;x
spr_ski_brigade_4;Infantería EsquÃ­ '40;;;;;;;;;;;;x
spr_ski_brigade_5;Infantería EsquÃ­ '42;;;;;;;;;;;;x
spr_ski_brigade_6;Infantería EsquÃ­ '44;;;;;;;;;;;;x
spr_ski_brigade_7;Infantería EsquÃ­ '46;;;;;;;;;;;;x
spr_ski_brigade_8;Infantería EsquÃ­ '48;;;;;;;;;;;;x
spr_ski_brigade_9;Infantería EsquÃ­ '50;;;;;;;;;;;;x
spr_ski_brigade_10;Infantería EsquÃ­ '52;;;;;;;;;;;;x
spr_ski_brigade_11;Infantería EsquÃ­ '54;;;;;;;;;;;;x
spr_ski_brigade_12;Infantería EsquÃ­ '56;;;;;;;;;;;;x
spr_ski_brigade_13;Infantería EsquÃ­ '58;;;;;;;;;;;;x
spr_ski_brigade_14;Infantería EsquÃ­ '60;;;;;;;;;;;;x
##################### Garrison #################;;;;;;;;;;;;;;x
spr_garrison_brigade_0;Guarnición '30;;;;;;;;;;;;x
